Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-05-05 21:00:00,19.25,23.62,4.04,8.91,14.22,0.33,40.52
2020-05-05 22:00:00,19.35,26.8,2.53,8.23,14.39,0.32,38.63
2020-05-05 23:00:00,16.73,22.77,4.66,7.66,14.38,0.31,28.56
2020-05-06 00:00:00,15.0,19.0,3.95,6.95,14.66,0.32,23.9
2020-05-06 01:00:00,22.05,34.4,7.81,5.96,14.59,0.34,23.94
2020-05-06 02:00:00,16.18,30.0,6.63,5.57,14.71,0.36,21.36
2020-05-06 03:00:00,19.59,24.82,3.2,4.95,14.59,0.34,25.96
2020-05-06 04:00:00,16.45,26.2,2.99,5.18,14.35,0.3,24.79
2020-05-06 05:00:00,17.12,29.0,4.39,5.23,14.1,0.3,24.44
2020-05-06 06:00:00,26.95,36.18,12.74,5.69,14.38,0.33,22.1
2020-05-06 07:00:00,29.75,49.36,6.91,7.34,14.65,0.33,31.03
2020-05-06 08:00:00,18.8,32.11,3.76,5.33,14.52,0.32,33.02
2020-05-06 09:00:00,21.07,33.36,6.31,5.5,14.62,0.35,28.6
2020-05-06 10:00:00,28.64,40.91,4.13,4.11,14.38,0.34,30.01
2020-05-06 11:00:00,22.8,32.77,3.25,2.97,14.16,0.35,30.57
2020-05-06 12:00:00,17.64,31.41,3.97,4.34,14.1,0.36,38.43
2020-05-06 13:00:00,21.23,32.27,3.29,4.86,13.98,0.37,36.48
2020-05-06 14:00:00,19.62,30.5,2.97,6.29,13.86,0.35,32.14
2020-05-06 15:00:00,17.0,32.25,3.08,7.95,13.88,0.35,29.59
2020-05-06 16:00:00,16.45,25.7,2.46,8.78,14.06,0.3,46.04
2020-05-06 17:00:00,13.0,21.08,2.77,7.81,14.13,0.31,51.56
2020-05-06 18:00:00,13.0,26.62,3.58,6.55,14.12,0.34,54.9
2020-05-06 19:00:00,13.18,24.15,2.97,5.67,14.31,0.35,48.42
2020-05-06 20:00:00,18.07,42.3,6.49,5.78,14.24,0.4,34.86
2020-05-06 21:00:00,30.17,44.38,4.49,5.08,14.21,0.45,30.12
2020-05-06 22:00:00,37.6,45.52,5.22,6.23,14.19,0.52,23.71
2020-05-06 23:00:00,39.09,50.3,3.68,6.85,14.21,0.46,24.1
2020-05-07 00:00:00,27.0,43.0,2.84,5.63,14.47,0.46,17.58
2020-05-07 01:00:00,23.45,30.3,2.6,4.74,14.71,0.43,21.92
2020-05-07 02:00:00,19.27,27.5,2.34,3.96,14.7,0.43,24.94
2020-05-07 03:00:00,17.02,25.16,2.49,4.51,14.66,0.39,28.45
2020-05-07 04:00:00,12.55,18.0,3.43,5.08,14.57,0.35,27.46
2020-05-07 05:00:00,12.62,17.85,6.38,4.99,14.31,0.33,23.54
2020-05-07 06:00:00,16.86,21.2,5.33,4.98,14.23,0.32,24.41
2020-05-07 07:00:00,15.8,26.82,3.84,4.95,14.3,0.31,27.76
2020-05-07 08:00:00,18.0,30.55,2.64,3.84,14.51,0.3,24.42
2020-05-07 09:00:00,20.5,25.68,2.05,2.46,14.47,0.3,24.24
2020-05-07 10:00:00,13.91,20.95,2.24,2.82,14.29,0.29,21.5
2020-05-07 11:00:00,14.93,18.27,1.96,2.54,14.32,0.27,21.62
2020-05-07 12:00:00,12.07,20.0,2.14,3.15,14.17,0.26,23.2
2020-05-07 13:00:00,10.12,18.9,2.0,3.14,13.99,0.26,24.08
2020-05-07 14:00:00,10.61,18.23,2.05,3.36,14.03,0.26,23.59
2020-05-07 15:00:00,10.23,20.27,2.16,3.42,14.17,0.26,22.0
2020-05-07 16:00:00,14.12,21.21,2.37,3.69,14.1,0.26,22.04
2020-05-07 17:00:00,14.54,23.14,2.76,3.25,14.21,0.28,24.55
2020-05-07 18:00:00,18.77,26.73,5.1,4.93,14.42,0.39,46.73
2020-05-07 19:00:00,32.38,52.38,6.93,6.46,14.43,0.49,41.45
2020-05-07 20:00:00,58.25,86.86,12.31,7.43,14.51,0.68,29.63
2020-05-07 21:00:00,83.6,118.12,18.81,7.01,14.06,0.77,21.4
2020-05-07 22:00:00,78.18,110.05,4.17,5.91,14.21,0.49,40.08
2020-05-07 23:00:00,15.85,33.2,3.91,6.31,14.34,0.48,31.46
2020-05-08 00:00:00,15.0,28.0,4.37,6.35,14.51,0.38,37.61
2020-05-08 01:00:00,13.59,23.75,3.0,5.38,14.65,0.35,39.26
2020-05-08 02:00:00,11.42,28.17,2.66,4.82,14.76,0.36,37.03
2020-05-08 03:00:00,14.5,55.5,3.09,4.56,14.78,0.36,38.39
2020-05-08 04:00:00,17.62,65.5,10.35,4.54,14.57,0.34,27.01
2020-05-08 05:00:00,18.3,58.52,14.06,4.18,14.38,0.3,22.52
2020-05-08 06:00:00,19.3,58.11,3.91,3.58,14.21,0.28,32.92
2020-05-08 07:00:00,19.0,48.07,3.04,3.24,14.26,0.29,25.04
2020-05-08 08:00:00,18.73,36.5,2.59,2.83,14.38,0.27,21.02
2020-05-08 09:00:00,15.89,27.11,2.02,1.59,14.31,0.27,22.33
2020-05-08 10:00:00,13.82,26.73,2.25,2.23,14.42,0.27,21.28
2020-05-08 11:00:00,15.0,26.61,2.19,1.86,14.23,0.28,22.87
2020-05-08 12:00:00,15.0,25.89,2.58,3.11,14.29,0.29,32.23
2020-05-08 13:00:00,14.18,26.27,2.92,4.08,14.6,0.3,25.67
2020-05-08 14:00:00,9.07,23.4,2.71,4.57,14.67,0.29,29.6
2020-05-08 15:00:00,11.29,29.43,2.8,6.61,14.88,0.32,35.12
2020-05-08 16:00:00,14.21,25.27,2.7,7.5,14.76,0.35,25.73
2020-05-08 17:00:00,10.85,25.02,2.92,7.67,14.65,0.33,27.17
2020-05-08 18:00:00,10.27,22.14,4.39,8.15,14.47,0.35,52.34
2020-05-08 19:00:00,19.75,40.5,10.31,10.61,14.44,0.62,46.53
2020-05-08 20:00:00,81.22,131.67,41.2,12.6,14.53,0.82,19.46
2020-05-08 21:00:00,123.0,195.39,36.57,12.97,14.94,0.9,16.12
