Datetime,NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3)
2020-05-05 00:00:00,,,,,,,
2020-05-05 01:00:00,,,,,,,
2020-05-05 02:00:00,,,,,,,
2020-05-05 03:00:00,,,,,,,
2020-05-05 04:00:00,,,,,,,
2020-05-05 05:00:00,,,,,,,
2020-05-05 06:00:00,,,,,,,
2020-05-05 07:00:00,,,,,,,
2020-05-05 08:00:00,,,,,,,
2020-05-05 09:00:00,,,,,,,
2020-05-05 10:00:00,,,,,,,
2020-05-05 11:00:00,,,,,,,
2020-05-05 12:00:00,,,,,,,
2020-05-05 13:00:00,,,,,,,
2020-05-05 14:00:00,,,,,,,
2020-05-05 15:00:00,,,,,,,
2020-05-05 16:00:00,,,,,,,
2020-05-05 17:00:00,,,,,,,
2020-05-05 18:00:00,,,,,,,
2020-05-05 19:00:00,0.0,,,3.3,,,
2020-05-05 20:00:00,3.28,19.32,,29.38,,,2.65
2020-05-05 21:00:00,9.48,21.68,,11.33,,,4.75
2020-05-05 22:00:00,4.97,21.08,,10.2,,,5.95
2020-05-05 23:00:00,3.1,19.65,,11.0,11.0,,6.92
2020-05-06 00:00:00,3.0,21.45,,11.55,11.0,,7.67
2020-05-06 01:00:00,3.48,7.17,,11.2,14.75,1.0,9.28
2020-05-06 02:00:00,2.9,4.88,,10.95,23.75,1.75,10.57
2020-05-06 03:00:00,2.95,5.28,,11.0,21.25,4.0,11.4
2020-05-06 04:00:00,3.35,4.3,,7.25,10.5,,11.12
2020-05-06 05:00:00,3.58,6.17,,10.9,28.25,8.5,11.17
2020-05-06 06:00:00,3.38,5.7,,11.45,45.0,16.0,10.95
2020-05-06 07:00:00,4.28,5.85,,10.3,24.0,,10.28
2020-05-06 08:00:00,4.47,6.0,,13.32,6.5,,10.07
2020-05-06 09:00:00,3.45,5.85,,17.7,13.25,,10.1
2020-05-06 10:00:00,4.32,5.7,,20.38,24.5,8.0,11.02
2020-05-06 11:00:00,3.55,6.25,,40.67,15.5,5.25,13.43
2020-05-06 12:00:00,3.9,5.1,,26.23,31.5,7.25,8.8
2020-05-06 13:00:00,4.42,5.15,,33.95,42.5,11.0,6.0
2020-05-06 14:00:00,3.88,5.9,,30.07,54.25,18.25,5.38
2020-05-06 15:00:00,4.25,6.4,,43.48,58.0,22.0,5.75
2020-05-06 16:00:00,4.9,1.95,,43.52,59.5,22.75,8.7
2020-05-06 17:00:00,5.6,8.1,,29.85,65.5,25.5,7.0
2020-05-06 18:00:00,6.4,6.35,,20.23,75.75,27.25,6.15
2020-05-06 19:00:00,7.45,7.75,,15.55,64.75,27.75,6.4
2020-05-06 20:00:00,7.85,7.5,,12.47,58.25,27.0,6.6
2020-05-06 21:00:00,5.17,7.72,,12.65,47.0,22.5,5.72
2020-05-06 22:00:00,2.6,7.1,,12.43,33.0,8.0,5.38
2020-05-06 23:00:00,2.65,6.62,,13.05,22.0,7.5,6.72
2020-05-07 00:00:00,2.8,6.95,,14.15,29.0,16.0,7.95
2020-05-07 01:00:00,2.4,5.8,,14.7,34.5,15.0,8.12
2020-05-07 02:00:00,2.22,5.35,,14.25,22.0,6.0,8.12
2020-05-07 03:00:00,3.08,5.88,,14.9,17.75,,8.55
2020-05-07 04:00:00,2.9,4.75,,13.43,27.5,10.0,7.93
2020-05-07 05:00:00,2.42,5.0,,16.92,38.25,11.5,8.32
2020-05-07 06:00:00,3.1,5.1,,15.85,33.0,16.0,8.77
2020-05-07 07:00:00,4.35,8.38,,15.73,44.5,13.75,9.75
2020-05-07 08:00:00,3.33,8.93,,18.62,50.5,6.5,10.55
2020-05-07 09:00:00,2.88,9.17,,22.2,41.25,6.75,11.62
2020-05-07 10:00:00,3.0,8.7,,26.17,35.0,17.0,12.35
2020-05-07 11:00:00,4.35,9.05,,31.6,51.0,32.0,11.07
2020-05-07 12:00:00,4.0,8.12,,32.52,31.5,,9.1
2020-05-07 13:00:00,2.9,7.5,,33.17,47.5,21.25,7.15
2020-05-07 14:00:00,3.55,8.12,,25.45,57.75,22.0,7.33
2020-05-07 15:00:00,4.3,3.2,,56.35,66.0,31.0,11.1
2020-05-07 16:00:00,,,,,,,
2020-05-07 17:00:00,0.0,,,2.4,,,
2020-05-07 18:00:00,4.9,12.85,,20.02,58.0,27.0,4.95
2020-05-07 19:00:00,8.95,9.52,,18.15,57.75,27.25,6.78
2020-05-07 20:00:00,7.18,8.07,,13.75,57.75,30.0,7.07
2020-05-07 21:00:00,6.85,8.5,,12.22,55.5,32.0,6.88
2020-05-07 22:00:00,4.25,8.03,,12.2,38.5,19.0,5.38
2020-05-07 23:00:00,3.08,7.8,,12.85,29.0,15.25,4.9
2020-05-08 00:00:00,2.4,8.03,,13.4,32.0,13.0,5.3
2020-05-08 01:00:00,2.5,9.35,,14.35,16.0,11.5,6.7
2020-05-08 02:00:00,2.2,8.82,,14.2,31.5,16.5,7.72
2020-05-08 03:00:00,2.42,9.6,,13.4,22.25,8.0,8.62
2020-05-08 04:00:00,3.02,7.72,,10.1,20.25,5.5,8.5
2020-05-08 05:00:00,3.15,9.38,,11.85,26.5,6.75,9.12
2020-05-08 06:00:00,3.58,9.35,,11.7,22.5,6.5,9.65
2020-05-08 07:00:00,4.15,7.82,,13.12,33.5,6.25,10.17
2020-05-08 08:00:00,3.53,7.0,,18.02,15.0,3.5,10.18
2020-05-08 09:00:00,2.82,7.5,,21.92,29.25,9.25,10.85
2020-05-08 10:00:00,2.73,6.57,,26.65,13.5,4.0,11.95
2020-05-08 11:00:00,2.7,6.55,,28.45,25.0,4.25,12.57
2020-05-08 12:00:00,2.5,5.68,,28.02,23.5,8.25,11.1
2020-05-08 13:00:00,3.45,5.4,,30.05,37.0,18.0,6.45
2020-05-08 14:00:00,3.5,7.1,,43.15,35.75,13.0,6.57
2020-05-08 15:00:00,3.42,5.7,,45.85,57.0,33.5,6.35
2020-05-08 16:00:00,4.43,7.7,,49.73,62.5,34.25,7.22
2020-05-08 17:00:00,5.25,7.03,,42.0,78.25,39.0,6.5
2020-05-08 18:00:00,5.03,7.6,,34.0,103.0,33.0,5.53
2020-05-08 19:00:00,6.47,9.32,,27.4,193.5,28.75,6.1
2020-05-08 20:00:00,8.57,11.12,,19.85,77.75,35.5,8.05
2020-05-08 21:00:00,9.52,11.22,,15.3,73.75,46.0,7.85
2020-05-08 22:00:00,7.9,10.05,,15.95,62.0,35.5,7.17
2020-05-08 23:00:00,7.2,10.78,,14.1,58.5,31.75,7.05
2020-05-09 00:00:00,5.58,8.32,,14.6,66.0,34.0,5.97
2020-05-09 01:00:00,5.15,9.72,,12.7,54.0,32.5,6.6
2020-05-09 02:00:00,4.32,8.1,,13.2,60.0,34.0,7.3
2020-05-09 03:00:00,3.42,4.2,,14.9,31.25,16.0,8.0
2020-05-09 04:00:00,3.85,7.9,,13.95,32.5,21.0,8.62
2020-05-09 05:00:00,3.2,6.78,,16.2,46.75,18.75,9.25
2020-05-09 06:00:00,3.7,5.3,,16.82,37.25,12.5,9.68
2020-05-09 07:00:00,3.6,6.15,,17.97,45.75,12.25,10.45
2020-05-09 08:00:00,3.4,7.65,,23.57,21.75,7.75,11.05
2020-05-09 09:00:00,3.15,6.12,,29.2,42.0,15.0,11.72
2020-05-09 10:00:00,3.08,8.93,,31.0,43.25,26.75,12.25
2020-05-09 11:00:00,3.05,10.07,,32.15,43.5,14.25,12.93
2020-05-09 12:00:00,3.05,15.55,,31.88,36.75,7.25,10.9
2020-05-09 13:00:00,1.47,9.65,,34.7,47.0,11.75,7.0
2020-05-09 14:00:00,2.92,7.85,,40.15,52.0,19.5,5.95
2020-05-09 15:00:00,3.05,7.8,,42.55,60.0,25.0,5.5
2020-05-09 16:00:00,3.48,7.17,,44.2,60.5,23.5,5.15
2020-05-09 17:00:00,3.58,7.55,,37.58,58.75,21.0,5.25
2020-05-09 18:00:00,3.0,7.2,,26.4,48.0,17.25,5.03
2020-05-09 19:00:00,4.17,2.5,,20.98,45.0,15.0,5.12
2020-05-09 20:00:00,5.1,,,17.3,44.75,18.25,5.45
2020-05-09 21:00:00,3.78,,,17.62,27.0,11.5,5.12
2020-05-09 22:00:00,3.05,2.2,,16.85,19.25,11.75,5.38
2020-05-09 23:00:00,2.83,3.15,,29.05,22.25,17.0,7.32
2020-05-10 00:00:00,3.0,4.0,,15.7,7.25,,5.03
2020-05-10 01:00:00,2.65,5.78,,15.9,23.0,,5.4
2020-05-10 02:00:00,2.27,5.7,,15.95,,,6.2
2020-05-10 03:00:00,2.38,4.1,,15.4,15.5,16.0,6.77
2020-05-10 04:00:00,2.9,2.5,,10.9,22.0,13.0,7.25
2020-05-10 05:00:00,3.02,5.2,,13.47,15.25,3.25,8.65
2020-05-10 06:00:00,3.05,3.3,,12.43,13.0,1.0,18.58
2020-05-10 07:00:00,4.7,1.5,,15.98,12.5,,33.58
2020-05-10 08:00:00,4.22,9.62,,12.25,9.25,6.0,8.9
2020-05-10 09:00:00,3.52,11.35,,41.55,24.0,7.25,6.55
2020-05-10 10:00:00,3.45,14.3,,18.95,29.5,9.5,6.2
2020-05-10 11:00:00,2.98,14.3,,18.5,30.75,9.75,6.0
2020-05-10 12:00:00,3.5,12.95,,21.62,37.75,14.25,4.95
2020-05-10 13:00:00,2.35,10.45,,35.73,44.5,11.0,4.18
2020-05-10 14:00:00,2.65,10.12,,41.2,47.5,9.5,4.05
2020-05-10 15:00:00,3.18,9.6,,46.45,42.75,12.5,4.1
2020-05-10 16:00:00,2.9,8.43,,45.0,43.25,11.5,3.82
2020-05-10 17:00:00,3.17,8.8,,45.38,45.5,14.75,3.88
2020-05-10 18:00:00,4.67,11.07,,31.03,59.0,21.5,5.62
2020-05-10 19:00:00,6.17,8.73,,23.1,65.5,30.5,6.15
2020-05-10 20:00:00,5.57,7.52,,19.85,54.25,28.5,6.7
2020-05-10 21:00:00,5.12,7.38,,14.0,54.0,23.0,5.03
2020-05-10 22:00:00,4.35,7.12,,14.05,47.5,24.5,4.55
2020-05-10 23:00:00,5.58,8.62,,12.2,41.25,18.0,5.18
2020-05-11 00:00:00,6.75,7.2,,11.25,54.0,30.0,5.35
2020-05-11 01:00:00,7.12,7.12,,10.9,59.5,24.0,6.0
2020-05-11 02:00:00,6.02,6.17,,11.55,56.0,20.25,5.65
2020-05-11 03:00:00,5.22,2.73,,11.0,41.5,14.75,5.8
2020-05-11 04:00:00,5.38,5.45,,5.15,41.5,6.0,5.88
2020-05-11 05:00:00,4.68,3.42,,10.35,38.0,9.5,6.2
2020-05-11 06:00:00,5.18,3.23,,10.65,37.0,11.0,9.32
2020-05-11 07:00:00,5.28,4.6,,11.08,26.0,,11.7
2020-05-11 08:00:00,4.28,3.75,,14.5,28.5,13.0,13.02
2020-05-11 09:00:00,3.27,3.7,,18.25,20.75,13.0,12.55
2020-05-11 10:00:00,2.95,3.58,,21.28,7.75,3.0,12.62
2020-05-11 11:00:00,3.6,,,28.15,31.25,6.5,9.53
2020-05-11 12:00:00,4.05,4.65,,32.55,47.5,16.0,7.15
2020-05-11 13:00:00,4.12,7.85,,33.45,42.75,13.0,6.78
2020-05-11 14:00:00,4.2,2.55,,27.43,48.5,22.75,9.32
2020-05-11 15:00:00,3.73,12.38,,37.28,44.75,13.25,5.62
2020-05-11 16:00:00,4.05,10.18,,38.12,63.25,26.5,5.22
2020-05-11 17:00:00,4.05,10.12,,33.92,80.75,28.0,5.38
2020-05-11 18:00:00,5.28,10.95,,33.12,66.5,25.25,5.85
2020-05-11 19:00:00,5.23,6.18,,23.57,59.25,31.75,5.53
2020-05-11 20:00:00,5.42,2.4,,19.4,51.0,22.0,5.28
2020-05-11 21:00:00,4.55,,,16.93,39.75,17.75,4.73
2020-05-11 22:00:00,3.95,2.6,,16.05,39.0,14.25,4.35
2020-05-11 23:00:00,3.35,,,15.1,36.75,11.75,4.15
2020-05-12 00:00:00,3.25,1.4,,14.6,30.0,2.0,4.0
2020-05-12 01:00:00,3.85,10.05,,14.6,23.25,4.0,3.95
2020-05-12 02:00:00,3.4,10.98,,14.15,30.25,6.25,3.9
2020-05-12 03:00:00,2.97,9.25,,14.5,27.5,15.25,4.15
2020-05-12 04:00:00,3.05,19.7,,8.97,40.0,19.75,3.85
2020-05-12 05:00:00,2.8,12.07,,13.85,28.0,13.0,4.18
2020-05-12 06:00:00,3.68,11.18,,13.6,11.0,6.0,5.4
2020-05-12 07:00:00,4.0,9.6,,14.1,24.75,6.0,8.42
2020-05-12 08:00:00,3.12,8.62,,19.4,14.0,6.0,10.0
2020-05-12 09:00:00,2.95,23.1,,21.75,21.25,8.0,11.0
2020-05-12 10:00:00,2.88,21.77,,24.3,27.25,14.0,10.67
2020-05-12 11:00:00,3.12,21.12,,21.75,37.0,11.5,13.12
2020-05-12 12:00:00,3.9,10.3,,14.7,46.0,22.0,18.1
2020-05-12 13:00:00,0.25,,,23.88,46.0,22.0,4.8
2020-05-12 14:00:00,4.88,19.25,,26.15,47.0,16.0,4.78
2020-05-12 15:00:00,3.77,16.65,,37.42,48.75,18.5,5.2
2020-05-12 16:00:00,3.08,11.9,,32.65,53.0,19.75,8.5
2020-05-12 17:00:00,4.68,10.75,,37.65,50.75,14.75,10.18
2020-05-12 18:00:00,5.38,17.2,,32.35,54.5,14.75,7.42
2020-05-12 19:00:00,5.7,14.9,,22.0,53.75,24.0,7.5
2020-05-12 20:00:00,6.05,15.53,,16.27,38.75,17.75,5.17
2020-05-12 21:00:00,5.08,15.45,,13.85,39.5,15.25,5.22
2020-05-12 22:00:00,3.88,14.68,,12.5,37.25,14.5,5.83
2020-05-12 23:00:00,5.62,6.35,,11.35,40.25,22.5,10.2
2020-05-13 00:00:00,0.53,9.3,,13.3,29.0,6.0,3.38
2020-05-13 01:00:00,4.82,16.05,,10.45,35.0,13.0,4.28
2020-05-13 02:00:00,3.48,15.33,,11.65,37.0,14.0,5.6
2020-05-13 03:00:00,3.15,15.97,,11.3,39.0,15.25,8.1
2020-05-13 04:00:00,3.12,15.0,,5.4,27.25,10.75,8.93
2020-05-13 05:00:00,3.03,16.2,,11.5,29.5,12.5,8.88
2020-05-13 06:00:00,3.67,17.9,,11.35,29.75,9.5,8.78
2020-05-13 07:00:00,3.42,8.97,,13.5,19.75,4.0,9.88
2020-05-13 08:00:00,3.18,6.25,,15.45,28.0,3.5,8.97
2020-05-13 09:00:00,3.05,7.72,,16.62,27.5,6.25,8.95
2020-05-13 10:00:00,2.8,7.03,,19.05,26.5,7.0,10.43
2020-05-13 11:00:00,2.48,6.62,,22.45,28.75,7.75,7.97
2020-05-13 12:00:00,2.65,5.97,,26.1,31.25,10.25,6.45
2020-05-13 13:00:00,3.77,4.75,,29.6,34.25,14.0,4.65
2020-05-13 14:00:00,3.1,5.2,,31.95,40.5,15.25,4.47
2020-05-13 15:00:00,3.05,5.95,,34.6,39.0,12.0,4.6
2020-05-13 16:00:00,3.2,8.57,,44.15,42.75,17.25,5.53
2020-05-13 17:00:00,4.03,5.8,,49.58,55.25,18.25,4.78
2020-05-13 18:00:00,4.32,5.88,,30.38,54.5,25.75,4.53
2020-05-13 19:00:00,3.83,9.0,,18.27,40.5,17.5,4.57
2020-05-13 20:00:00,4.72,7.2,,14.05,40.25,14.25,4.72
2020-05-13 21:00:00,5.15,1.2,,11.6,43.75,18.0,5.4
2020-05-13 22:00:00,6.72,6.1,,10.45,43.5,19.5,5.8
2020-05-13 23:00:00,6.15,,,10.35,44.75,23.25,5.8
2020-05-14 00:00:00,4.93,,,10.45,44.0,21.0,5.12
2020-05-14 01:00:00,4.52,9.32,,10.35,40.0,18.25,4.95
2020-05-14 02:00:00,4.58,5.38,,10.2,48.0,24.75,5.0
2020-05-14 03:00:00,3.5,9.23,,9.9,45.0,15.0,5.32
2020-05-14 04:00:00,3.5,16.95,,9.9,15.0,1.0,5.7
2020-05-14 05:00:00,3.12,4.88,,10.9,16.5,1.0,6.95
2020-05-14 06:00:00,3.62,3.73,,11.2,20.25,1.5,9.2
2020-05-14 07:00:00,3.6,7.93,,12.3,19.25,3.5,10.9
2020-05-14 08:00:00,3.12,8.8,,15.15,24.5,4.75,11.6
2020-05-14 09:00:00,2.75,8.8,,17.77,26.25,4.5,11.45
2020-05-14 10:00:00,2.92,6.67,,21.27,20.25,7.0,12.55
2020-05-14 11:00:00,3.33,9.88,,23.77,28.0,10.0,11.35
2020-05-14 12:00:00,3.35,21.55,,23.85,33.25,9.75,8.85
2020-05-14 13:00:00,3.35,11.7,,24.6,38.75,9.0,5.28
2020-05-14 14:00:00,2.98,8.9,,27.8,36.75,11.0,5.05
2020-05-14 15:00:00,2.95,9.82,,28.93,40.5,13.75,4.65
2020-05-14 16:00:00,2.9,4.15,,27.55,36.5,12.5,4.78
2020-05-14 17:00:00,3.12,4.12,,23.6,36.75,10.75,4.3
2020-05-14 18:00:00,2.98,0.1,,22.38,33.25,11.0,4.15
2020-05-14 19:00:00,3.27,4.3,,20.2,34.0,13.75,4.12
2020-05-14 20:00:00,4.5,4.3,,16.4,36.25,14.25,4.88
2020-05-14 21:00:00,5.45,2.57,,12.57,44.5,21.5,5.25
2020-05-14 22:00:00,5.78,4.2,,11.0,50.5,27.0,5.47
2020-05-14 23:00:00,4.95,8.33,,11.0,48.75,22.75,5.22
2020-05-15 00:00:00,3.92,8.88,,10.65,31.25,7.25,4.62
2020-05-15 01:00:00,5.33,6.18,,9.3,37.75,19.0,5.3
2020-05-15 02:00:00,5.55,5.5,,9.2,45.0,23.75,5.65
2020-05-15 03:00:00,6.8,5.07,,8.8,44.5,21.5,6.6
2020-05-15 04:00:00,6.03,17.2,,9.2,49.5,25.0,6.4
2020-05-15 05:00:00,5.3,5.2,,9.0,45.0,22.5,5.72
2020-05-15 06:00:00,6.25,4.55,,8.7,37.25,14.75,5.53
2020-05-15 07:00:00,5.15,5.5,,9.55,33.25,5.75,5.53
2020-05-15 08:00:00,4.4,9.3,,13.93,32.5,7.75,5.32
2020-05-15 09:00:00,3.58,16.1,,17.4,19.5,6.5,5.02
2020-05-15 10:00:00,3.72,3.35,,21.9,22.5,6.0,5.65
2020-05-15 11:00:00,4.12,4.95,,24.52,25.75,8.25,6.2
2020-05-15 12:00:00,4.5,20.33,,29.8,25.5,7.0,6.2
2020-05-15 13:00:00,3.0,16.85,,33.17,34.75,10.5,5.7
2020-05-15 14:00:00,3.48,9.15,,35.4,31.5,11.5,5.07
2020-05-15 15:00:00,3.45,10.93,,36.77,33.25,12.0,4.9
2020-05-15 16:00:00,3.33,10.05,,40.9,33.75,17.5,4.75
2020-05-15 17:00:00,3.6,11.57,,46.0,34.0,16.0,4.6
2020-05-15 18:00:00,3.2,9.57,,40.45,38.5,,4.6
2020-05-15 19:00:00,4.4,9.12,,30.1,47.0,,4.97
2020-05-15 20:00:00,5.53,6.65,,21.9,58.25,,6.03
2020-05-15 21:00:00,4.5,5.78,,19.3,50.25,,6.05
2020-05-15 22:00:00,3.3,4.88,,19.1,31.0,,6.47
2020-05-15 23:00:00,2.5,5.22,,18.95,22.75,,6.2
2020-05-16 00:00:00,2.5,5.72,,18.65,16.0,,5.78
2020-05-16 01:00:00,2.2,3.72,,18.8,19.5,,5.55
2020-05-16 02:00:00,2.2,3.65,,18.75,16.25,,5.12
2020-05-16 03:00:00,1.9,4.35,,18.1,31.25,,5.08
2020-05-16 04:00:00,2.62,14.5,,10.55,34.0,,4.75
2020-05-16 05:00:00,2.83,6.03,,15.2,22.75,,4.9
2020-05-16 06:00:00,4.0,4.72,,13.1,24.5,,4.78
2020-05-16 07:00:00,4.88,8.35,,14.7,21.75,,5.05
2020-05-16 08:00:00,4.55,8.68,,18.65,19.5,,5.08
2020-05-16 09:00:00,4.33,7.85,,24.12,23.25,,4.6
2020-05-16 10:00:00,4.3,7.7,,30.38,17.75,,4.33
2020-05-16 11:00:00,3.62,12.67,,33.7,12.25,,4.93
2020-05-16 12:00:00,3.6,14.85,,37.2,30.5,,5.5
2020-05-16 13:00:00,6.05,16.85,,40.25,43.75,,6.08
2020-05-16 14:00:00,5.38,8.75,,42.58,37.5,,5.3
2020-05-16 15:00:00,5.53,13.32,,46.8,45.25,,4.88
2020-05-16 16:00:00,3.75,15.05,,49.3,41.25,,4.82
2020-05-16 17:00:00,3.33,9.9,,50.9,51.75,,4.8
2020-05-16 18:00:00,3.5,9.7,,40.15,44.25,,4.78
2020-05-16 19:00:00,4.78,13.62,,34.15,74.5,,6.05
2020-05-16 20:00:00,4.15,2.85,,41.4,134.75,,6.8
2020-05-16 21:00:00,5.32,11.8,,27.55,26.25,,5.0
2020-05-16 22:00:00,6.55,14.6,,18.58,32.25,,5.3
2020-05-16 23:00:00,4.55,5.8,,15.93,19.5,,28.02
2020-05-17 00:00:00,3.15,,,5.1,15.0,,42.4
2020-05-17 01:00:00,4.6,15.1,,23.8,29.0,,7.43
2020-05-17 02:00:00,7.65,17.23,,24.57,35.0,,7.0
2020-05-17 03:00:00,9.1,17.57,,19.7,51.25,,7.15
2020-05-17 04:00:00,11.22,17.88,,8.38,47.0,,7.07
2020-05-17 05:00:00,12.1,17.65,,14.1,46.5,,7.42
2020-05-17 06:00:00,11.97,17.75,,12.82,38.25,,7.45
2020-05-17 07:00:00,11.12,11.32,,14.3,46.25,,7.83
2020-05-17 08:00:00,12.15,11.35,,15.2,53.5,,7.85
2020-05-17 09:00:00,10.58,10.47,,18.27,60.0,,6.95
2020-05-17 10:00:00,7.28,10.05,,26.43,39.25,,5.7
2020-05-17 11:00:00,6.53,9.47,,30.53,19.25,,5.42
2020-05-17 12:00:00,5.75,9.62,,38.65,33.25,,5.0
2020-05-17 13:00:00,5.23,7.85,,44.35,20.0,,4.88
2020-05-17 14:00:00,4.82,9.18,,48.05,26.5,,4.6
2020-05-17 15:00:00,7.58,11.38,,47.95,38.75,,5.05
2020-05-17 16:00:00,12.65,23.0,,47.95,44.75,,5.5
2020-05-17 17:00:00,8.95,14.3,,57.93,48.75,,5.33
2020-05-17 18:00:00,6.45,10.1,,56.4,55.0,,5.12
2020-05-17 19:00:00,9.18,8.72,,51.23,59.75,,5.65
2020-05-17 20:00:00,21.1,6.88,,31.18,69.0,,6.8
2020-05-17 21:00:00,10.25,3.23,,34.3,78.5,,7.28
2020-05-17 22:00:00,4.83,,,29.8,66.75,,5.27
2020-05-17 23:00:00,5.25,3.05,,15.82,48.5,,15.68
2020-05-18 00:00:00,6.95,6.97,,10.28,27.5,,16.52
2020-05-18 01:00:00,7.78,6.6,,17.25,16.0,,9.62
2020-05-18 02:00:00,11.68,6.05,,9.7,23.25,,7.92
2020-05-18 03:00:00,12.7,6.43,,9.1,24.75,,6.75
2020-05-18 04:00:00,13.1,6.53,,4.7,21.5,,5.25
2020-05-18 05:00:00,16.57,5.62,,8.03,25.5,,5.95
2020-05-18 06:00:00,39.58,1.87,,7.3,22.25,,5.9
2020-05-18 07:00:00,44.75,20.8,,8.15,16.0,,7.85
2020-05-18 08:00:00,19.55,12.75,,11.95,36.25,,9.2
2020-05-18 09:00:00,8.75,7.27,,17.55,25.25,,8.77
2020-05-18 10:00:00,7.38,10.55,,21.88,27.5,3.0,7.78
2020-05-18 11:00:00,8.28,17.27,,25.3,32.0,3.0,6.45
2020-05-18 12:00:00,8.25,21.0,,36.95,39.75,8.75,5.7
2020-05-18 13:00:00,6.45,17.2,,46.35,48.0,15.0,5.65
2020-05-18 14:00:00,6.38,13.8,,54.5,51.25,18.0,5.8
2020-05-18 15:00:00,6.47,10.62,,62.93,61.25,19.0,5.92
2020-05-18 16:00:00,6.32,10.15,,69.93,63.0,22.75,5.97
2020-05-18 17:00:00,6.35,8.55,,75.4,68.25,26.0,6.33
2020-05-18 18:00:00,8.77,6.0,,74.57,75.75,29.25,6.53
2020-05-18 19:00:00,13.35,7.72,,66.53,82.75,32.0,7.7
2020-05-18 20:00:00,10.43,5.75,,54.52,105.5,42.75,8.43
2020-05-18 21:00:00,9.4,9.15,,43.45,141.5,64.75,10.82
2020-05-18 22:00:00,8.6,14.92,,36.22,161.75,83.5,10.57
2020-05-18 23:00:00,8.0,8.25,,32.58,118.75,58.75,11.62
2020-05-19 00:00:00,7.0,8.3,,52.48,91.0,25.0,9.93
2020-05-19 01:00:00,6.85,5.62,,47.52,43.0,19.0,10.43
2020-05-19 02:00:00,6.62,14.65,,44.3,47.5,28.5,8.03
2020-05-19 03:00:00,7.25,16.0,,42.25,50.5,33.5,7.3
2020-05-19 04:00:00,7.4,15.45,,24.48,60.25,35.25,7.12
2020-05-19 05:00:00,6.75,17.12,,32.62,48.5,34.5,7.25
2020-05-19 06:00:00,6.15,18.0,,33.2,46.25,29.0,7.97
2020-05-19 07:00:00,9.15,6.28,,29.57,49.25,27.0,8.0
2020-05-19 08:00:00,16.72,10.83,,31.1,62.75,27.75,7.43
2020-05-19 09:00:00,10.62,7.68,,44.02,56.0,21.0,7.18
2020-05-19 10:00:00,10.57,7.82,,43.2,62.25,26.25,8.05
2020-05-19 11:00:00,11.07,8.8,,49.6,69.25,32.0,8.1
2020-05-19 12:00:00,9.5,8.65,,61.05,68.0,29.25,8.2
2020-05-19 13:00:00,7.65,12.5,,68.12,62.0,30.0,7.75
2020-05-19 14:00:00,6.45,12.78,,72.7,54.0,22.25,8.12
2020-05-19 15:00:00,6.38,14.2,,85.95,67.5,32.0,8.52
2020-05-19 16:00:00,6.45,13.45,,90.78,71.25,31.75,8.18
2020-05-19 17:00:00,7.22,12.55,,77.67,73.0,32.0,8.4
2020-05-19 18:00:00,11.28,8.35,,65.35,83.0,37.0,9.2
2020-05-19 19:00:00,16.12,8.77,,60.93,96.75,45.75,8.85
2020-05-19 20:00:00,14.4,5.58,,49.7,88.75,38.0,9.1
2020-05-19 21:00:00,15.17,6.1,,40.62,110.0,50.0,11.75
2020-05-19 22:00:00,12.23,4.35,,40.35,133.75,68.5,12.07
2020-05-19 23:00:00,10.38,2.8,,41.65,132.0,64.25,11.12
2020-05-20 00:00:00,11.6,1.9,,31.05,102.0,47.0,10.72
2020-05-20 01:00:00,14.53,6.28,,25.1,134.0,62.5,12.68
2020-05-20 02:00:00,14.5,3.15,,20.5,132.25,64.75,12.2
2020-05-20 03:00:00,11.0,5.67,,24.2,115.25,58.5,11.65
2020-05-20 04:00:00,11.57,15.33,,10.22,105.5,58.0,11.22
2020-05-20 05:00:00,12.57,5.2,,16.9,102.5,53.0,11.08
2020-05-20 06:00:00,12.07,1.55,,22.05,95.0,49.0,10.38
2020-05-20 07:00:00,10.0,8.12,,27.73,78.75,37.75,7.82
2020-05-20 08:00:00,9.22,12.9,,25.98,68.0,25.25,6.9
2020-05-20 09:00:00,9.0,14.73,,31.25,72.75,25.25,6.85
2020-05-20 10:00:00,8.03,20.23,,40.98,69.5,21.5,6.17
2020-05-20 11:00:00,7.9,29.0,,50.85,73.75,18.5,6.17
2020-05-20 12:00:00,7.7,37.25,,63.38,87.75,23.0,6.4
2020-05-20 13:00:00,6.75,16.6,,77.28,103.5,24.75,6.75
2020-05-20 14:00:00,6.2,3.75,,82.28,99.0,30.75,7.85
2020-05-20 15:00:00,6.45,12.53,,90.65,102.5,33.25,8.1
2020-05-20 16:00:00,8.25,4.9,,93.32,113.0,34.0,15.55
2020-05-20 17:00:00,0.75,20.6,,33.75,113.0,34.0,7.3
2020-05-20 18:00:00,16.0,35.97,,89.78,,,9.47
2020-05-20 19:00:00,10.75,20.98,,101.92,132.0,46.0,10.12
2020-05-20 20:00:00,10.32,16.9,,74.45,138.25,45.0,9.88
2020-05-20 21:00:00,12.52,16.42,,56.7,162.75,49.25,10.3
2020-05-20 22:00:00,9.62,8.22,,44.88,165.5,61.5,13.25
2020-05-20 23:00:00,8.65,,,43.3,122.0,51.0,18.35
