Datetime,NOx (ppb),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-08-11 21:00:00,49.41,,27.4,2.7,,0.08,8.61
2020-08-11 22:00:00,54.24,,26.61,1.78,,0.09,8.58
2020-08-11 23:00:00,59.28,,26.79,,,0.08,8.79
2020-08-12 00:00:00,62.2,,26.5,2.74,,0.06,8.8
2020-08-12 01:00:00,58.45,,17.83,1.59,,0.07,8.55
2020-08-12 02:00:00,65.39,,15.4,0.59,,0.08,8.83
2020-08-12 03:00:00,64.04,,15.21,,,0.06,8.73
2020-08-12 04:00:00,61.83,,18.18,,,0.04,8.59
2020-08-12 05:00:00,55.27,,15.62,,,0.04,8.84
2020-08-12 06:00:00,50.28,,12.6,,,0.03,8.53
2020-08-12 07:00:00,48.5,,15.98,,,0.03,8.51
2020-08-12 08:00:00,41.8,,22.18,,,0.02,8.8
2020-08-12 09:00:00,42.91,,26.2,,,0.03,8.66
2020-08-12 10:00:00,43.08,,26.4,,,0.02,8.64
2020-08-12 11:00:00,41.38,,26.6,1.81,,0.01,8.7
2020-08-12 12:00:00,38.0,,22.82,2.0,,0.01,8.85
2020-08-12 13:00:00,28.5,,15.8,1.19,,0.0,8.7
2020-08-12 14:00:00,32.24,,14.79,,,0.01,8.73
2020-08-12 15:00:00,35.92,,22.6,,,0.02,8.64
2020-08-12 16:00:00,39.51,,31.8,,,0.05,8.64
2020-08-12 17:00:00,35.05,,25.45,,,0.04,8.71
2020-08-12 18:00:00,34.43,,17.21,,,0.03,8.68
2020-08-12 19:00:00,35.27,,17.17,,,0.04,8.87
2020-08-12 20:00:00,39.29,,21.0,,,0.08,8.77
2020-08-12 21:00:00,40.18,,24.2,,,0.07,8.78
2020-08-12 22:00:00,42.06,,25.0,,,0.06,8.7
2020-08-12 23:00:00,42.37,,22.6,,,0.06,8.71
2020-08-13 00:00:00,40.92,,18.0,,,0.06,8.59
2020-08-13 01:00:00,42.71,,21.4,,,0.07,8.68
2020-08-13 02:00:00,42.58,,25.0,,,0.06,8.76
2020-08-13 03:00:00,43.48,,28.58,1.81,,0.05,8.78
2020-08-13 04:00:00,43.84,,30.4,2.71,,0.06,8.71
2020-08-13 05:00:00,47.2,,33.58,2.3,,0.05,8.81
2020-08-13 06:00:00,47.51,,33.6,1.18,,0.06,8.77
2020-08-13 07:00:00,45.64,,30.0,2.71,,0.06,8.98
2020-08-13 08:00:00,43.72,,31.58,3.0,,0.05,8.86
2020-08-13 09:00:00,41.27,,32.21,2.29,,0.05,8.79
2020-08-13 10:00:00,38.33,,33.39,2.71,,0.03,8.7
2020-08-13 11:00:00,37.17,,34.4,5.81,,0.03,8.83
2020-08-13 12:00:00,37.58,,35.2,6.29,,0.04,8.86
2020-08-13 13:00:00,34.75,,36.0,3.89,,0.04,8.73
2020-08-13 14:00:00,34.65,,37.2,1.78,,0.04,8.72
2020-08-13 15:00:00,36.65,,37.4,,,0.02,8.64
2020-08-13 16:00:00,35.15,,32.84,,,0.01,8.71
2020-08-13 17:00:00,37.37,,31.6,,,0.01,8.77
2020-08-13 18:00:00,41.83,,30.8,,,0.02,8.61
2020-08-13 19:00:00,44.2,,24.62,1.81,,0.04,8.68
2020-08-13 20:00:00,47.23,,25.16,3.41,,0.05,8.67
2020-08-13 21:00:00,49.3,,23.25,1.89,,0.05,8.74
2020-08-13 22:00:00,50.34,,20.0,0.59,,0.07,8.7
2020-08-13 23:00:00,48.71,,20.6,0.91,,0.07,8.68
2020-08-14 00:00:00,54.79,,19.8,1.71,,0.09,8.65
2020-08-14 01:00:00,58.25,,22.57,3.41,,0.13,8.87
2020-08-14 02:00:00,56.8,,22.62,3.29,,0.13,8.61
2020-08-14 03:00:00,51.43,,19.8,1.77,,0.11,8.78
2020-08-14 04:00:00,47.23,,23.18,,,0.09,8.59
2020-08-14 05:00:00,42.31,,20.63,,,0.07,8.95
2020-08-14 06:00:00,35.81,,19.98,0.91,,0.06,8.77
2020-08-14 07:00:00,40.22,,21.4,1.0,,0.09,8.78
2020-08-14 08:00:00,46.16,,21.0,1.7,,0.08,8.82
2020-08-14 09:00:00,53.08,,21.0,2.0,,0.11,8.8
2020-08-14 10:00:00,58.23,,23.78,1.18,,0.09,8.77
2020-08-14 11:00:00,57.78,,22.02,,,0.09,8.62
2020-08-14 12:00:00,60.03,,22.98,,,0.1,8.87
2020-08-14 13:00:00,55.37,,19.63,,,0.09,8.7
2020-08-14 14:00:00,55.96,,17.79,2.71,,0.1,8.82
2020-08-14 15:00:00,57.78,,21.39,2.3,,0.1,8.77
2020-08-14 16:00:00,46.58,,20.5,1.19,,0.07,8.54
2020-08-14 17:00:00,42.96,,17.0,,,0.06,8.57
2020-08-14 18:00:00,43.05,,16.59,,,0.06,8.84
2020-08-14 19:00:00,43.21,,19.98,,,0.06,8.51
2020-08-14 20:00:00,38.11,,20.21,2.71,,0.09,8.84
2020-08-14 21:00:00,38.84,,17.21,3.0,,0.09,8.79
2020-08-14 22:00:00,40.31,,26.41,1.78,,0.08,8.85
2020-08-14 23:00:00,41.26,,26.82,,,0.09,8.89
2020-08-15 00:00:00,43.25,,24.6,,,0.07,8.81
2020-08-15 01:00:00,34.48,,23.22,,,0.04,8.66
2020-08-15 02:00:00,36.26,,24.39,,,0.03,8.63
2020-08-15 03:00:00,38.39,,26.5,2.71,,0.04,8.75
2020-08-15 04:00:00,39.74,,30.58,2.29,,0.04,8.8
2020-08-15 05:00:00,41.16,,31.22,4.11,,0.06,8.67
2020-08-15 06:00:00,39.8,,27.61,4.3,,0.04,8.73
2020-08-15 07:00:00,41.62,,30.78,1.89,,0.05,8.81
2020-08-15 08:00:00,41.36,,32.81,2.41,,0.04,8.75
2020-08-15 09:00:00,40.38,,35.6,3.7,,0.04,8.42
2020-08-15 10:00:00,40.01,,38.0,3.3,,0.06,8.71
2020-08-15 11:00:00,39.77,,36.21,5.81,,0.06,8.69
2020-08-15 12:00:00,39.75,,37.38,5.59,,0.07,8.75
2020-08-15 13:00:00,39.75,,38.4,7.82,,0.07,8.6
2020-08-15 14:00:00,43.1,,35.02,4.78,,0.07,8.78
2020-08-15 15:00:00,43.98,,31.21,1.59,,0.07,8.58
2020-08-15 16:00:00,42.6,,31.2,5.23,,0.09,8.76
2020-08-15 17:00:00,40.76,,29.61,4.89,,0.08,8.63
2020-08-15 18:00:00,39.81,,31.58,5.41,,0.06,8.83
2020-08-15 19:00:00,41.08,,36.39,4.59,,0.04,8.56
2020-08-15 20:00:00,43.48,,40.97,6.82,,0.09,8.83
2020-08-15 21:00:00,47.11,,40.61,9.4,,0.12,8.59
2020-08-15 22:00:00,47.61,,38.4,7.89,,0.11,8.57
2020-08-15 23:00:00,47.3,,39.2,4.19,,0.1,8.64
2020-08-16 00:00:00,44.72,,37.61,1.77,,0.06,8.74
2020-08-16 01:00:00,44.09,,36.0,,,0.06,8.6
2020-08-16 02:00:00,44.24,,33.61,0.91,,0.07,8.6
2020-08-16 03:00:00,46.14,,32.0,0.59,,0.06,8.7
2020-08-16 04:00:00,46.62,,32.5,0.91,,0.05,8.77
2020-08-16 05:00:00,41.32,,32.4,1.7,,0.03,8.79
2020-08-16 06:00:00,36.32,,37.97,1.19,,0.04,8.8
2020-08-16 07:00:00,36.31,,36.62,,,0.03,8.61
2020-08-16 08:00:00,34.78,,35.39,4.53,,0.0,8.61
2020-08-16 09:00:00,35.28,,36.41,2.89,,0.0,8.71
2020-08-16 10:00:00,33.77,,38.39,1.3,,0.0,8.76
2020-08-16 11:00:00,34.96,,38.8,2.41,,0.01,8.66
2020-08-16 12:00:00,36.31,,36.8,4.41,,0.01,8.76
2020-08-16 13:00:00,37.67,,37.19,5.7,,0.01,8.7
2020-08-16 14:00:00,40.56,,33.82,3.18,,0.01,8.79
2020-08-16 15:00:00,43.33,,28.61,2.7,,0.01,8.78
2020-08-16 16:00:00,40.43,,31.77,5.12,,0.0,8.76
2020-08-16 17:00:00,41.04,,35.6,4.59,,0.0,8.67
2020-08-16 18:00:00,40.05,,37.19,2.59,,0.01,8.8
2020-08-16 19:00:00,40.16,,38.0,3.41,,0.01,8.61
2020-08-16 20:00:00,42.83,,37.41,3.29,,0.02,8.86
2020-08-16 21:00:00,44.22,,32.82,1.78,,0.02,8.61
2020-08-16 22:00:00,50.24,,27.03,,,0.03,8.85
2020-08-16 23:00:00,50.68,,32.73,3.62,,0.02,8.61
2020-08-17 00:00:00,50.0,,35.02,2.59,,0.01,8.68
2020-08-17 01:00:00,51.05,,34.19,2.7,,0.0,8.73
2020-08-17 02:00:00,54.16,,29.03,1.78,,0.0,8.59
2020-08-17 03:00:00,53.62,,33.36,,,0.0,9.01
2020-08-17 04:00:00,52.08,,36.02,,,0.0,8.84
2020-08-17 05:00:00,49.76,,25.6,,,0.0,8.59
2020-08-17 06:00:00,51.23,,23.58,,,0.0,8.71
2020-08-17 07:00:00,50.04,,28.98,,,0.0,8.73
2020-08-17 08:00:00,44.72,,26.22,,,0.0,8.8
2020-08-17 09:00:00,40.7,,23.0,,,0.0,8.71
2020-08-17 10:00:00,38.5,,27.2,,,0.0,8.63
2020-08-17 11:00:00,38.1,,32.06,,,0.0,8.82
2020-08-17 12:00:00,36.79,,33.6,,,0.0,8.78
2020-08-17 13:00:00,34.11,,26.2,,,0.0,8.86
2020-08-17 14:00:00,30.79,,16.82,,,0.0,8.71
2020-08-17 15:00:00,29.84,,12.8,,,0.0,8.63
2020-08-17 16:00:00,31.86,,10.8,,,0.0,8.64
2020-08-17 17:00:00,35.03,,12.0,,,0.0,8.89
2020-08-17 18:00:00,40.66,,11.61,,,0.0,8.62
2020-08-17 19:00:00,49.31,,9.4,,,0.04,8.83
2020-08-17 20:00:00,60.2,,17.32,1.81,,0.12,8.7
2020-08-17 21:00:00,67.26,,21.21,2.7,,0.16,8.67
2020-08-17 22:00:00,72.54,,23.58,1.59,,0.16,8.76
2020-08-17 23:00:00,77.67,,28.38,1.0,,0.17,8.89
2020-08-18 00:00:00,76.77,,25.82,0.59,,0.14,8.65
2020-08-18 01:00:00,76.75,,20.63,,,0.11,8.77
2020-08-18 02:00:00,72.66,,20.38,,,0.08,8.6
2020-08-18 03:00:00,70.97,,21.0,,,0.05,8.84
2020-08-18 04:00:00,65.96,,22.78,,,0.03,8.77
2020-08-18 05:00:00,65.17,,26.38,,,0.02,8.76
2020-08-18 06:00:00,66.7,,25.62,,,0.03,8.77
2020-08-18 07:00:00,64.93,,25.79,,,0.01,8.75
2020-08-18 08:00:00,70.11,,27.59,,,0.03,8.74
2020-08-18 09:00:00,72.56,,23.5,1.81,,0.04,8.69
2020-08-18 10:00:00,68.52,,26.17,1.19,,0.03,8.82
2020-08-18 11:00:00,61.88,,28.61,,,0.03,8.69
2020-08-18 12:00:00,56.58,,31.16,,,0.02,8.88
2020-08-18 13:00:00,52.76,,31.21,,,0.01,8.66
2020-08-18 14:00:00,49.68,,32.98,,,0.01,8.75
2020-08-18 15:00:00,46.66,,32.03,1.82,,0.01,8.71
2020-08-18 16:00:00,45.49,,31.5,3.41,,0.02,8.64
2020-08-18 17:00:00,45.63,,27.65,4.0,,0.01,8.68
2020-08-18 18:00:00,45.54,,21.62,4.0,,0.01,8.78
2020-08-18 19:00:00,47.88,,24.16,5.41,,0.03,8.62
2020-08-18 20:00:00,42.01,,21.62,5.3,,0.04,8.99
2020-08-18 21:00:00,47.4,,22.13,8.52,,0.07,8.87
2020-08-18 22:00:00,52.34,,22.81,9.3,,0.17,8.85
2020-08-18 23:00:00,63.33,,17.22,9.7,,0.2,8.75
2020-08-19 00:00:00,67.63,,16.97,8.6,,0.19,8.86
2020-08-19 01:00:00,69.35,,17.81,3.1,,0.14,8.67
2020-08-19 02:00:00,65.99,,19.39,0.59,,0.08,8.57
2020-08-19 03:00:00,64.65,,16.22,,,0.05,8.79
2020-08-19 04:00:00,72.14,,19.57,2.7,,0.08,8.85
2020-08-19 05:00:00,73.68,,17.8,3.7,,0.06,8.62
2020-08-19 06:00:00,72.65,,14.81,2.38,,0.06,8.63
2020-08-19 07:00:00,72.62,,,3.6,,,
2020-08-19 08:00:00,67.08,,,4.7,,,
2020-08-19 09:00:00,65.34,,,2.19,,0.05,
2020-08-19 10:00:00,61.29,,,0.59,,,
2020-08-19 11:00:00,54.09,,15.0,,,0.0,8.67
2020-08-19 12:00:00,51.01,,18.0,,,0.0,8.93
2020-08-19 13:00:00,43.77,,24.5,,,0.0,8.78
2020-08-19 14:00:00,38.22,,27.81,,,0.0,8.81
2020-08-19 15:00:00,36.28,,22.25,,,0.0,8.87
2020-08-19 16:00:00,35.69,,21.97,,,0.0,8.66
2020-08-19 17:00:00,34.99,,22.22,,,0.0,8.79
2020-08-19 18:00:00,35.82,,14.11,,,0.0,8.59
2020-08-19 19:00:00,37.71,,11.0,,,0.0,8.78
2020-08-19 20:00:00,39.66,,14.57,1.81,,0.0,8.8
2020-08-19 21:00:00,45.33,,22.95,1.3,,0.0,8.63
2020-08-19 22:00:00,50.52,,26.41,0.59,,0.0,8.73
2020-08-19 23:00:00,51.05,,27.2,,,0.0,8.54
2020-08-20 00:00:00,50.97,,20.23,,,0.0,8.72
2020-08-20 01:00:00,53.12,,19.16,,,0.0,8.84
2020-08-20 02:00:00,51.63,,23.78,,,0.0,8.7
2020-08-20 03:00:00,48.64,,19.03,,,0.02,8.81
2020-08-20 04:00:00,56.55,,18.45,5.44,,0.06,8.7
2020-08-20 05:00:00,61.52,,24.16,8.11,,0.09,8.71
2020-08-20 06:00:00,58.65,,26.41,4.08,,0.03,8.82
2020-08-20 07:00:00,56.58,,20.63,1.19,,0.02,8.64
2020-08-20 08:00:00,62.47,,17.6,1.81,,0.04,8.58
2020-08-20 09:00:00,65.41,,20.39,2.0,,0.04,8.58
2020-08-20 10:00:00,63.77,,22.5,1.29,,0.03,8.63
2020-08-20 11:00:00,55.06,,20.0,0.59,,0.01,8.61
2020-08-20 12:00:00,53.03,,20.58,,,0.01,8.79
2020-08-20 13:00:00,53.89,,24.78,,,0.01,8.78
2020-08-20 14:00:00,53.84,,24.62,,,0.0,8.73
2020-08-20 15:00:00,50.19,,22.21,,,0.0,8.89
2020-08-20 16:00:00,49.97,,21.0,,,0.0,8.68
2020-08-20 17:00:00,51.62,,21.0,,,0.01,8.83
2020-08-20 18:00:00,54.75,,21.0,,,0.01,8.85
2020-08-20 19:00:00,62.75,,25.75,,,0.05,8.76
2020-08-20 20:00:00,66.06,,27.22,,,0.06,8.82
2020-08-20 21:00:00,67.43,,14.65,,,0.1,8.82
2020-08-20 22:00:00,77.03,,12.37,,,0.18,8.62
2020-08-20 23:00:00,86.26,,13.03,,,0.2,8.81
2020-08-21 00:00:00,92.52,,12.19,,,0.19,8.69
2020-08-21 01:00:00,85.5,0.35,10.03,,,0.14,8.87
2020-08-21 02:00:00,69.59,,8.0,,,0.09,8.86
2020-08-21 03:00:00,72.87,,15.73,1.82,,0.07,8.79
2020-08-21 04:00:00,77.41,,16.25,1.19,,0.07,8.84
2020-08-21 05:00:00,74.09,,13.6,,,0.03,8.75
2020-08-21 06:00:00,71.19,,14.0,,,0.03,8.72
2020-08-21 07:00:00,69.55,,17.57,,,0.01,8.89
2020-08-21 08:00:00,68.32,,14.65,,,0.04,8.78
2020-08-21 09:00:00,68.06,,13.97,,,0.06,8.73
2020-08-21 10:00:00,59.96,,14.81,0.91,,0.05,8.75
2020-08-21 11:00:00,49.88,,10.0,0.59,,0.04,8.77
2020-08-21 12:00:00,44.11,,5.41,,,0.04,8.84
2020-08-21 13:00:00,49.52,,21.61,13.59,,0.07,8.6
2020-08-21 14:00:00,50.63,,24.68,9.0,,0.04,8.75
2020-08-21 15:00:00,51.43,,23.75,7.2,,0.06,8.73
2020-08-21 16:00:00,51.02,,22.25,5.89,,0.1,8.79
2020-08-21 17:00:00,54.99,,19.0,5.0,,0.14,8.76
2020-08-21 18:00:00,,,,,,,
2020-08-21 19:00:00,66.53,1.1,41.0,16.0,,0.01,6.66
2020-08-21 20:00:00,19.31,0.07,41.0,16.0,,0.17,8.72
2020-08-21 21:00:00,32.22,0.06,12.0,,,0.13,8.73
2020-08-21 22:00:00,40.86,0.05,12.0,,,0.1,8.7
2020-08-21 23:00:00,47.66,0.05,15.0,,,0.11,8.8
2020-08-22 00:00:00,42.6,0.03,9.68,0.91,,0.08,8.65
2020-08-22 01:00:00,44.31,0.09,8.75,2.41,,0.12,8.56
2020-08-22 02:00:00,48.22,,14.39,3.0,,0.1,8.57
2020-08-22 03:00:00,53.37,,14.5,1.78,,0.09,8.79
2020-08-22 04:00:00,54.55,,16.57,,,0.07,8.94
2020-08-22 05:00:00,54.43,,21.38,,,0.06,8.68
2020-08-22 06:00:00,52.25,,21.22,,,0.03,8.63
2020-08-22 07:00:00,53.52,,15.25,,,0.03,8.93
2020-08-22 08:00:00,56.76,,15.55,,,0.03,8.68
2020-08-22 09:00:00,57.78,,17.62,,,0.03,8.66
2020-08-22 10:00:00,61.16,,18.18,,,0.03,8.92
2020-08-22 11:00:00,64.16,,19.0,0.91,,0.03,8.63
2020-08-22 12:00:00,59.27,,17.5,1.0,,0.02,8.78
2020-08-22 13:00:00,51.82,0.14,13.04,0.59,,0.01,8.86
2020-08-22 14:00:00,48.09,0.12,10.0,,,0.01,8.82
2020-08-22 15:00:00,49.34,0.02,9.0,,,0.0,8.51
2020-08-22 16:00:00,48.08,0.1,,,,,
2020-08-22 17:00:00,49.05,0.02,,,,,
2020-08-22 18:00:00,49.56,0.05,,,,,
2020-08-22 19:00:00,51.04,0.04,,,,,
2020-08-22 20:00:00,57.09,0.02,,0.91,,,
2020-08-22 21:00:00,61.06,0.18,,3.81,,0.11,
2020-08-22 22:00:00,64.92,0.02,,10.62,,0.11,
2020-08-22 23:00:00,63.77,0.02,,8.8,,,
2020-08-23 00:00:00,64.26,0.03,,4.16,,,
2020-08-23 01:00:00,64.52,,,,,,
2020-08-23 02:00:00,59.9,0.05,,,,,
2020-08-23 03:00:00,60.65,,,,,,
2020-08-23 04:00:00,56.07,0.17,,,,,
2020-08-23 05:00:00,52.92,0.05,,,,,
2020-08-23 06:00:00,55.41,0.16,,,,0.01,
2020-08-23 07:00:00,53.8,0.24,,,,0.0,
2020-08-23 08:00:00,53.78,0.1,,,,,
2020-08-23 09:00:00,55.96,0.42,,,,,
2020-08-23 10:00:00,59.04,0.05,,,,,
2020-08-23 11:00:00,55.57,0.13,,,,,
2020-08-23 12:00:00,50.94,0.34,,,,,
2020-08-23 13:00:00,50.0,0.6,,,,0.04,
2020-08-23 14:00:00,51.36,0.74,,4.53,,0.07,
2020-08-23 15:00:00,49.78,0.55,,2.89,,,
2020-08-23 16:00:00,45.91,0.79,,1.19,,,
2020-08-23 17:00:00,43.41,0.66,,0.91,,,
2020-08-23 18:00:00,44.02,0.64,,2.0,,,
2020-08-23 19:00:00,45.44,0.33,,3.0,,,
2020-08-23 20:00:00,48.01,0.3,,1.59,,,
2020-08-23 21:00:00,54.0,0.31,,7.3,,,
2020-08-23 22:00:00,,,,7.2,,,
2020-08-23 23:00:00,63.36,0.5,,3.2,,,
2020-08-24 00:00:00,64.44,0.25,,1.3,,,
2020-08-24 01:00:00,64.94,0.11,,0.6,,,
2020-08-24 02:00:00,66.16,0.28,,2.7,,,
2020-08-24 03:00:00,,,,3.7,,,
2020-08-24 04:00:00,56.31,0.2,,2.38,,,
2020-08-24 05:00:00,53.52,0.31,,,,,
2020-08-24 06:00:00,51.91,0.3,,1.81,,,
2020-08-24 07:00:00,51.55,0.44,,2.7,,,
2020-08-24 08:00:00,52.55,0.36,,3.7,,0.08,
2020-08-24 09:00:00,54.15,0.34,,1.9,,0.1,
2020-08-24 10:00:00,55.45,0.39,,1.0,,,
2020-08-24 11:00:00,52.22,0.43,,3.11,,,
2020-08-24 12:00:00,46.73,0.79,,1.9,,,
2020-08-24 13:00:00,42.98,0.92,,0.59,,,
2020-08-24 14:00:00,39.38,1.02,,,,,
2020-08-24 15:00:00,40.59,1.03,,,,,
2020-08-24 16:00:00,44.06,1.01,,,,0.0,
2020-08-24 17:00:00,45.26,0.97,,,,0.0,
2020-08-24 18:00:00,45.68,1.0,,,,,
2020-08-24 19:00:00,47.25,0.4,,,,,
2020-08-24 20:00:00,54.51,0.32,,,,,
2020-08-24 21:00:00,61.22,0.26,,,,,
2020-08-24 22:00:00,63.75,0.18,,,,,
2020-08-24 23:00:00,65.69,0.16,,,,,
2020-08-25 00:00:00,70.99,,,,,0.01,
2020-08-25 01:00:00,73.4,0.21,,,,0.0,
2020-08-25 02:00:00,73.28,,,0.91,,,
2020-08-25 03:00:00,72.62,0.03,,0.6,,,
