Datetime,NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),Ozone (ug/m3)
2020-08-20 03:00:00,16.99,15.13,6.67,0.42,32.54,26.64,29.09
2020-08-20 04:00:00,17.84,13.38,5.13,0.49,29.35,23.38,30.41
2020-08-20 05:00:00,16.24,14.32,2.98,0.47,26.71,21.69,28.03
2020-08-20 06:00:00,16.65,14.5,4.39,0.57,25.26,20.84,27.57
2020-08-20 07:00:00,18.14,13.76,4.42,0.71,40.72,20.43,27.44
2020-08-20 08:00:00,19.48,18.06,4.96,0.95,53.43,26.75,24.8
2020-08-20 09:00:00,15.6,26.48,4.02,0.96,53.28,25.5,27.97
2020-08-20 10:00:00,20.77,29.1,6.44,0.85,52.23,24.19,38.69
2020-08-20 11:00:00,17.11,26.43,8.62,0.78,55.14,22.12,43.71
2020-08-20 12:00:00,17.36,24.96,5.86,1.07,50.65,21.06,37.38
2020-08-20 13:00:00,17.36,25.13,5.49,0.82,50.63,26.88,36.99
2020-08-20 14:00:00,17.05,30.3,9.74,0.76,47.21,24.48,39.97
2020-08-20 15:00:00,19.84,30.26,8.54,0.92,46.17,24.07,38.51
2020-08-20 16:00:00,17.04,26.67,5.73,1.02,52.96,22.09,39.48
2020-08-20 17:00:00,11.2,25.14,5.34,,58.17,21.05,42.07
2020-08-20 18:00:00,18.41,28.57,5.92,0.74,46.68,20.52,40.64
2020-08-20 19:00:00,16.65,28.52,4.28,1.11,47.29,22.35,37.37
2020-08-20 20:00:00,16.51,26.02,6.55,1.11,65.69,29.17,33.51
2020-08-20 21:00:00,17.96,28.48,4.16,1.14,68.31,27.73,30.02
2020-08-20 22:00:00,17.8,23.58,6.39,0.82,82.37,56.77,30.46
2020-08-20 23:00:00,18.21,28.41,7.88,0.61,101.09,43.45,33.49
2020-08-21 00:00:00,17.38,31.48,6.82,0.45,102.21,35.8,34.46
2020-08-21 01:00:00,14.94,29.88,5.34,0.35,85.08,31.5,35.63
2020-08-21 02:00:00,16.06,30.05,5.93,0.32,55.11,51.93,34.98
2020-08-21 03:00:00,18.8,27.05,3.73,0.3,44.19,40.23,35.18
2020-08-21 04:00:00,15.82,26.25,7.86,0.33,35.82,33.89,35.81
2020-08-21 05:00:00,18.8,26.19,6.28,0.43,44.8,28.82,32.97
2020-08-21 06:00:00,17.55,25.91,8.9,0.52,40.94,25.3,27.53
2020-08-21 07:00:00,17.37,28.6,10.11,0.61,36.85,24.13,26.1
2020-08-21 08:00:00,17.89,28.45,5.8,0.69,84.91,32.16,26.75
2020-08-21 09:00:00,15.63,27.39,1.28,0.8,134.43,31.15,28.87
2020-08-21 10:00:00,18.82,26.56,6.51,0.74,125.65,25.64,34.07
2020-08-21 11:00:00,18.27,23.7,7.84,0.78,102.32,40.19,36.72
2020-08-21 12:00:00,19.15,27.99,3.81,,67.3,56.9,36.29
2020-08-21 13:00:00,15.74,30.38,,,12.0,6.98,35.52
2020-08-21 14:00:00,17.17,26.31,2.85,,34.4,19.99,33.62
2020-08-21 15:00:00,14.96,28.46,,,54.44,25.54,25.18
2020-08-21 16:00:00,18.83,23.89,,0.43,64.53,28.17,33.42
2020-08-21 17:00:00,,,4.6,0.78,57.45,29.87,33.95
2020-08-21 18:00:00,,,5.96,0.65,77.2,32.57,33.6
2020-08-21 19:00:00,,,8.11,0.72,76.4,30.54,31.38
2020-08-21 20:00:00,,,9.79,1.16,90.27,44.87,28.53
2020-08-21 21:00:00,,,,,,,
2020-08-21 22:00:00,20.53,31.96,10.14,0.72,97.5,34.53,32.06
2020-08-21 23:00:00,20.01,32.54,10.34,0.6,127.36,58.43,34.09
2020-08-22 00:00:00,21.53,35.37,9.06,0.6,127.42,54.18,35.27
2020-08-22 01:00:00,20.26,36.24,9.74,0.4,96.2,49.45,34.74
2020-08-22 02:00:00,21.9,39.09,9.0,0.39,60.19,42.67,35.35
2020-08-22 03:00:00,20.62,42.39,9.87,0.44,,,31.63
2020-08-22 04:00:00,21.53,35.5,7.97,0.4,,,32.69
2020-08-22 05:00:00,20.48,39.5,9.61,0.53,49.08,38.56,28.41
2020-08-22 06:00:00,24.23,35.81,8.66,0.61,37.24,36.23,30.09
2020-08-22 07:00:00,20.17,33.74,8.06,0.67,41.19,29.78,26.92
2020-08-22 08:00:00,20.33,35.62,8.32,0.86,81.29,37.87,29.41
2020-08-22 09:00:00,19.62,32.26,8.36,0.91,112.48,26.08,24.09
2020-08-22 10:00:00,20.17,33.52,7.86,0.99,129.69,25.95,20.55
2020-08-22 11:00:00,22.96,37.58,8.2,0.8,111.83,25.95,20.22
2020-08-22 12:00:00,19.39,29.37,8.94,0.8,85.0,26.37,19.81
2020-08-22 13:00:00,18.71,17.59,7.33,0.6,72.95,28.97,31.3
2020-08-22 14:00:00,19.42,19.43,8.5,0.53,63.05,33.17,19.24
2020-08-22 15:00:00,,,7.21,0.57,72.36,36.89,11.57
2020-08-22 16:00:00,9.66,21.45,9.41,0.66,59.14,29.45,29.96
2020-08-22 17:00:00,20.98,22.37,9.28,0.68,52.72,29.87,
2020-08-22 18:00:00,18.0,18.95,11.39,0.72,53.83,32.57,
2020-08-22 19:00:00,19.12,20.6,11.97,0.72,54.26,30.54,12.54
2020-08-22 20:00:00,18.1,19.23,8.21,0.81,68.14,44.87,13.03
2020-08-22 21:00:00,20.77,22.4,8.01,0.62,73.84,40.06,12.87
2020-08-22 22:00:00,22.36,24.3,10.37,0.55,51.8,27.29,13.01
2020-08-22 23:00:00,20.57,22.01,10.57,0.45,69.64,27.05,13.32
2020-08-23 00:00:00,24.0,27.27,10.28,0.38,70.05,26.55,12.68
2020-08-23 01:00:00,18.94,20.73,9.8,0.39,55.79,25.75,15.85
2020-08-23 02:00:00,17.92,19.2,9.94,0.36,41.17,28.0,13.16
2020-08-23 03:00:00,19.13,20.95,10.12,0.46,32.02,28.92,12.21
2020-08-23 04:00:00,20.7,22.99,8.72,0.46,28.14,27.67,12.53
2020-08-23 05:00:00,19.96,22.04,8.81,0.42,32.0,24.84,12.23
2020-08-23 06:00:00,18.95,20.55,8.6,0.5,43.16,22.66,12.81
2020-08-23 07:00:00,19.55,21.53,9.12,0.54,44.3,21.63,13.91
2020-08-23 08:00:00,21.42,23.57,10.73,0.58,51.83,24.68,15.2
2020-08-23 09:00:00,21.24,23.41,11.1,0.69,48.67,25.12,13.13
2020-08-23 10:00:00,21.17,23.2,10.49,0.71,49.81,27.76,12.63
2020-08-23 11:00:00,22.4,24.55,10.76,0.59,48.47,25.14,12.48
2020-08-23 12:00:00,17.83,18.94,10.99,0.6,49.19,24.66,12.79
2020-08-23 13:00:00,17.76,19.31,11.18,0.55,49.34,25.42,12.38
2020-08-23 14:00:00,21.45,24.1,11.52,0.58,45.56,27.78,13.36
2020-08-23 15:00:00,22.29,24.36,11.54,0.62,41.56,25.36,14.16
2020-08-23 16:00:00,23.59,26.97,11.2,0.59,43.05,24.02,12.9
2020-08-23 17:00:00,21.74,24.56,11.63,0.67,40.89,26.82,12.67
2020-08-23 18:00:00,22.37,25.23,10.75,0.72,,,12.81
2020-08-23 19:00:00,21.98,24.62,11.05,0.7,48.86,44.59,12.33
2020-08-23 20:00:00,23.57,26.73,9.51,0.78,42.5,35.55,12.79
2020-08-23 21:00:00,24.12,27.44,9.23,0.53,47.97,28.48,12.55
2020-08-23 22:00:00,23.94,27.11,9.78,0.63,52.78,38.86,12.64
2020-08-23 23:00:00,23.69,26.92,10.11,0.52,42.12,35.51,12.83
2020-08-24 00:00:00,23.54,26.97,10.47,0.45,,,12.79
2020-08-24 01:00:00,20.8,23.6,10.46,0.33,,,12.21
2020-08-24 02:00:00,22.86,26.16,10.09,0.26,,,12.77
2020-08-24 03:00:00,22.97,26.47,9.99,0.33,,,12.85
2020-08-24 04:00:00,22.34,25.75,8.22,0.37,,,12.72
2020-08-24 05:00:00,23.51,27.67,8.47,0.42,,,13.28
2020-08-24 06:00:00,21.8,25.09,10.84,0.47,,,12.66
2020-08-24 07:00:00,23.1,26.73,11.66,0.6,,,12.48
2020-08-24 08:00:00,23.52,27.14,9.6,0.76,28.13,27.83,12.71
2020-08-24 09:00:00,22.56,25.86,9.53,0.48,29.69,24.12,13.15
2020-08-24 10:00:00,22.79,26.46,10.4,0.69,26.86,22.06,12.14
2020-08-24 11:00:00,21.75,25.02,9.91,0.51,64.41,31.75,11.74
2020-08-24 12:00:00,24.29,28.4,10.04,0.37,,,12.7
2020-08-24 13:00:00,22.99,26.46,,0.49,24.23,,12.5
2020-08-24 14:00:00,26.74,31.84,,0.48,25.35,19.78,12.41
2020-08-24 15:00:00,23.52,27.14,10.67,0.58,24.55,18.45,12.94
2020-08-24 16:00:00,20.23,23.31,10.14,0.54,27.75,14.73,12.67
2020-08-24 17:00:00,22.08,25.98,10.56,0.59,87.59,17.3,12.82
2020-08-24 18:00:00,22.35,25.6,11.02,1.48,,,13.69
2020-08-24 19:00:00,22.96,26.27,12.43,1.56,,,14.57
2020-08-24 20:00:00,28.61,32.92,10.89,2.12,,,15.19
2020-08-24 21:00:00,27.29,31.2,11.06,0.4,52.67,40.06,13.34
2020-08-24 22:00:00,26.11,30.1,11.61,0.06,46.61,34.53,13.04
2020-08-24 23:00:00,26.18,30.59,11.6,0.05,56.52,46.74,14.29
2020-08-25 00:00:00,26.97,31.99,10.68,0.01,51.33,43.34,13.05
2020-08-25 01:00:00,25.02,29.95,10.87,0.2,44.71,39.56,15.25
2020-08-25 02:00:00,25.97,31.09,11.6,0.12,39.7,34.14,12.46
2020-08-25 03:00:00,23.15,27.55,12.14,0.23,46.3,42.76,12.94
2020-08-25 04:00:00,21.5,25.22,11.17,0.24,39.55,32.78,13.57
2020-08-25 05:00:00,21.38,25.37,11.52,0.33,35.35,30.85,13.59
2020-08-25 06:00:00,22.98,27.11,9.27,0.38,37.75,28.98,13.62
2020-08-25 07:00:00,23.73,28.15,9.3,0.39,34.59,23.82,12.57
2020-08-25 08:00:00,25.62,31.09,9.75,0.43,34.64,30.3,12.49
2020-08-25 09:00:00,24.26,28.84,9.89,0.55,48.97,27.92,13.41
2020-08-25 10:00:00,23.52,27.52,10.84,0.63,40.05,29.62,13.54
2020-08-25 11:00:00,23.5,27.86,12.07,0.65,43.74,33.24,13.35
2020-08-25 12:00:00,20.48,23.54,9.73,0.64,54.29,24.42,10.57
2020-08-25 13:00:00,24.48,28.47,8.43,0.64,49.89,23.18,16.32
2020-08-25 14:00:00,27.83,31.79,8.43,0.67,42.2,26.54,30.66
2020-08-25 15:00:00,24.59,27.66,9.22,0.7,39.52,29.51,18.59
2020-08-25 16:00:00,26.71,30.78,7.82,0.72,55.69,23.56,14.06
2020-08-25 17:00:00,25.77,29.69,7.94,0.76,47.8,23.9,14.32
2020-08-25 18:00:00,26.61,30.94,10.67,0.83,51.13,26.06,13.68
2020-08-25 19:00:00,28.05,32.61,10.7,0.93,61.41,24.43,14.34
2020-08-25 20:00:00,28.15,32.63,11.55,1.11,52.09,35.9,12.64
2020-08-25 21:00:00,27.36,31.61,11.99,0.84,57.73,32.05,13.69
2020-08-25 22:00:00,26.1,30.07,10.54,0.61,53.64,27.62,13.73
2020-08-25 23:00:00,26.82,31.55,10.43,0.45,,,13.97
2020-08-26 00:00:00,26.27,30.72,9.51,0.35,45.98,43.34,12.95
2020-08-26 01:00:00,24.96,29.41,9.69,0.15,45.7,39.56,13.21
2020-08-26 02:00:00,25.98,30.62,9.48,0.1,38.06,34.14,13.53
2020-08-26 03:00:00,25.58,30.06,9.89,0.1,,,13.17
2020-08-26 04:00:00,26.41,31.39,9.78,0.08,53.11,32.78,13.77
2020-08-26 05:00:00,27.91,33.3,9.75,0.07,49.59,30.85,14.08
2020-08-26 06:00:00,26.68,31.58,10.53,0.1,54.98,28.98,14.06
2020-08-26 07:00:00,25.05,29.46,10.34,0.45,59.61,23.82,13.33
2020-08-26 08:00:00,25.19,29.68,10.66,0.59,59.48,30.3,13.64
2020-08-26 09:00:00,,,,,,,
2020-08-26 10:00:00,20.34,23.4,11.75,0.78,62.8,,13.59
2020-08-26 11:00:00,20.66,23.31,11.93,0.8,98.12,33.24,13.74
2020-08-26 12:00:00,,,,,,,
2020-08-26 13:00:00,23.69,27.04,9.7,0.77,73.39,23.18,13.6
2020-08-26 14:00:00,21.81,24.04,12.07,0.73,82.41,26.54,13.38
2020-08-26 15:00:00,25.45,28.77,11.1,0.73,77.59,29.51,14.25
2020-08-26 16:00:00,22.25,23.98,7.35,0.88,76.2,23.56,16.04
2020-08-26 17:00:00,29.55,31.51,15.88,1.08,78.69,23.9,38.27
2020-08-26 18:00:00,29.52,30.05,8.79,1.24,74.15,16.18,25.81
2020-08-26 19:00:00,29.32,30.63,5.72,1.49,67.22,16.0,20.09
2020-08-26 20:00:00,29.35,31.04,8.43,1.59,89.53,24.53,17.34
2020-08-26 21:00:00,28.36,29.66,9.36,1.76,107.55,49.73,16.94
2020-08-26 22:00:00,29.52,31.32,8.64,0.84,109.18,41.01,20.08
2020-08-26 23:00:00,29.0,30.85,8.28,0.82,86.06,35.83,18.85
2020-08-27 00:00:00,28.07,30.05,9.06,0.82,67.93,34.68,16.96
2020-08-27 01:00:00,28.31,30.43,7.55,0.72,80.9,41.86,16.19
2020-08-27 02:00:00,29.23,31.57,9.25,0.61,73.78,36.24,16.86
2020-08-27 03:00:00,29.29,31.11,8.49,0.57,87.0,31.72,17.44
2020-08-27 04:00:00,27.45,32.09,8.66,0.56,71.45,27.2,16.58
2020-08-27 05:00:00,31.67,33.37,8.95,0.55,76.01,24.91,15.75
2020-08-27 06:00:00,30.68,33.73,9.78,0.55,78.85,24.61,17.0
2020-08-27 07:00:00,31.32,33.42,9.1,0.61,81.52,23.72,16.31
2020-08-27 08:00:00,30.19,32.81,7.89,0.6,82.83,21.89,18.91
2020-08-27 09:00:00,31.25,37.83,7.78,0.76,94.96,23.58,20.29
2020-08-27 10:00:00,31.74,34.87,8.48,0.84,107.67,23.82,21.05
2020-08-27 11:00:00,33.17,36.17,7.71,0.86,84.69,23.96,23.42
2020-08-27 12:00:00,32.27,36.69,8.38,0.69,71.34,22.04,27.29
2020-08-27 13:00:00,33.33,,9.7,0.53,77.42,20.99,28.94
2020-08-27 14:00:00,34.12,37.84,10.08,0.53,58.81,20.5,32.45
2020-08-27 15:00:00,33.16,36.76,8.13,0.55,47.88,20.27,33.23
2020-08-27 16:00:00,32.54,35.92,10.23,0.51,62.15,47.51,35.74
2020-08-27 17:00:00,34.34,37.48,9.14,0.56,44.86,42.9,35.17
2020-08-27 18:00:00,34.18,38.38,10.69,0.61,46.47,34.36,32.32
2020-08-27 19:00:00,35.14,37.91,10.52,0.8,61.36,27.45,28.16
2020-08-27 20:00:00,34.72,38.98,8.95,0.98,45.61,23.53,21.98
2020-08-27 21:00:00,33.75,35.51,4.72,0.83,81.01,24.09,20.96
2020-08-27 22:00:00,32.75,36.55,10.09,0.9,81.5,22.17,18.41
2020-08-27 23:00:00,34.14,38.51,8.95,0.74,107.63,34.46,17.16
2020-08-28 00:00:00,33.8,38.45,9.23,0.49,106.5,39.63,17.98
2020-08-28 01:00:00,37.55,43.36,10.18,0.26,99.04,34.77,22.27
2020-08-28 02:00:00,34.93,39.86,10.2,0.22,78.11,35.43,21.99
2020-08-28 03:00:00,36.32,41.65,8.98,0.35,71.56,31.84,21.2
2020-08-28 04:00:00,36.98,42.51,7.85,0.37,64.02,42.99,21.95
2020-08-28 05:00:00,35.99,41.22,7.14,0.35,58.84,33.72,19.97
2020-08-28 06:00:00,37.14,42.93,9.79,0.4,56.93,26.91,20.05
2020-08-28 07:00:00,35.68,40.73,8.44,0.58,65.19,31.14,20.29
2020-08-28 08:00:00,38.82,44.84,8.15,0.64,73.95,27.55,23.23
2020-08-28 09:00:00,37.52,43.2,7.17,0.55,78.23,31.73,27.84
2020-08-28 10:00:00,38.5,44.4,10.76,0.64,92.95,26.09,31.16
2020-08-28 11:00:00,46.53,54.2,11.58,0.87,72.28,39.41,32.97
2020-08-28 12:00:00,43.38,50.13,10.26,0.78,71.95,46.98,35.24
2020-08-28 13:00:00,44.23,51.19,11.17,0.6,65.34,34.41,38.76
2020-08-28 14:00:00,41.36,47.75,6.88,0.45,51.08,29.44,37.89
2020-08-28 15:00:00,46.92,54.56,6.63,0.69,56.63,26.56,33.94
2020-08-28 16:00:00,43.31,50.31,10.44,0.76,61.11,27.62,34.95
2020-08-28 17:00:00,,,,,,,
2020-08-28 18:00:00,,,,,,,
2020-08-28 19:00:00,,,,,,,
2020-08-28 20:00:00,,,,,,,
2020-08-28 21:00:00,,,,,,,
2020-08-28 22:00:00,,,,,,,
2020-08-28 23:00:00,,,,,,,
2020-08-29 00:00:00,,,,,,,
2020-08-29 01:00:00,,,,,,,
2020-08-29 02:00:00,,,,,,,
2020-08-29 03:00:00,,,,,,,
2020-08-29 04:00:00,,,,,,,
2020-08-29 05:00:00,,,,,,,
2020-08-29 06:00:00,,,,,,,
2020-08-29 07:00:00,,,,,,,
2020-08-29 08:00:00,40.07,47.27,7.06,0.68,112.09,42.47,23.86
2020-08-29 09:00:00,29.75,32.64,6.21,0.71,128.34,46.0,27.99
2020-08-29 10:00:00,20.83,20.16,10.48,0.69,133.64,50.84,36.73
2020-08-29 11:00:00,22.34,21.51,12.37,0.72,91.26,36.02,41.13
2020-08-29 12:00:00,21.79,20.94,8.02,0.63,64.88,28.98,41.4
2020-08-29 13:00:00,22.25,21.71,7.86,0.66,58.26,25.32,42.88
2020-08-29 14:00:00,23.51,23.12,7.49,0.64,57.52,28.63,41.47
2020-08-29 15:00:00,23.38,22.21,8.26,0.61,53.8,31.8,38.84
2020-08-29 16:00:00,23.13,22.16,8.83,0.59,68.78,26.62,39.69
2020-08-29 17:00:00,23.16,22.72,7.78,0.62,64.57,24.97,41.86
2020-08-29 18:00:00,22.27,21.71,7.88,0.52,51.99,33.5,44.35
2020-08-29 19:00:00,22.25,21.36,7.75,0.92,75.64,29.07,40.48
2020-08-29 20:00:00,23.7,23.54,7.96,0.81,85.79,26.79,38.94
2020-08-29 21:00:00,22.26,22.46,4.08,0.63,89.21,25.17,36.78
2020-08-29 22:00:00,21.41,21.44,10.06,0.61,72.88,23.97,36.23
2020-08-29 23:00:00,21.45,21.73,8.89,0.58,94.6,28.98,38.04
2020-08-30 00:00:00,22.63,23.86,8.88,0.46,95.75,38.69,38.39
2020-08-30 01:00:00,22.01,22.88,8.66,0.38,63.77,32.34,39.57
2020-08-30 02:00:00,22.36,22.86,8.26,0.36,54.33,29.97,38.23
2020-08-30 03:00:00,23.22,24.14,7.37,0.39,50.23,39.4,39.0
2020-08-30 04:00:00,22.49,23.11,9.93,0.35,,,31.52
2020-08-30 05:00:00,22.77,23.37,8.98,0.39,,,31.65
2020-08-30 06:00:00,23.82,24.77,9.21,0.73,,,31.34
2020-08-30 07:00:00,23.1,23.47,7.63,,,,32.99
2020-08-30 08:00:00,23.46,23.59,,1.12,116.19,107.95,27.84
2020-08-30 09:00:00,25.89,26.89,,,,,26.75
2020-08-30 10:00:00,,,,,,,
2020-08-30 11:00:00,,,,,,,
2020-08-30 12:00:00,,,,,,,
2020-08-30 13:00:00,,,,,,,
2020-08-30 14:00:00,,,,,,,
2020-08-30 15:00:00,,,,,,,
2020-08-30 16:00:00,,,,,,,
2020-08-30 17:00:00,25.15,26.45,7.8,0.56,33.11,27.35,30.4
2020-08-30 18:00:00,23.94,25.04,8.17,0.54,26.39,23.67,30.0
2020-08-30 19:00:00,23.75,24.93,6.67,0.53,45.21,23.97,28.96
2020-08-30 20:00:00,24.1,25.75,8.27,0.7,41.98,22.54,26.9
2020-08-30 21:00:00,23.7,25.2,7.18,0.52,,,26.8
2020-08-30 22:00:00,24.14,25.4,9.17,0.45,,,28.47
2020-08-30 23:00:00,24.81,24.4,8.24,,,,29.2
2020-08-31 00:00:00,,,,,,,
2020-08-31 01:00:00,,,,,,,
2020-08-31 02:00:00,,,,,,,
2020-08-31 03:00:00,,,,,,,
2020-08-31 04:00:00,,,,,,,
2020-08-31 05:00:00,,,,,,,
2020-08-31 06:00:00,,,,,,,
2020-08-31 07:00:00,23.41,24.82,8.52,0.33,22.33,22.18,29.35
2020-08-31 08:00:00,24.86,26.95,9.74,0.27,35.15,23.19,26.43
2020-08-31 09:00:00,24.08,26.05,8.84,0.52,45.44,22.66,26.85
2020-08-31 10:00:00,24.12,26.09,9.81,0.55,43.98,22.57,29.56
2020-08-31 11:00:00,24.51,26.57,9.27,0.48,36.18,21.88,31.53
2020-08-31 12:00:00,24.19,26.21,11.84,0.45,45.53,23.14,34.82
2020-08-31 13:00:00,23.81,25.85,10.77,0.47,48.31,24.74,35.3
2020-08-31 14:00:00,27.55,28.3,11.32,0.57,52.1,26.19,30.97
2020-08-31 15:00:00,27.26,28.73,11.37,0.48,39.58,25.94,26.88
2020-08-31 16:00:00,27.84,30.5,10.86,0.46,42.74,41.26,34.87
2020-08-31 17:00:00,26.31,28.71,9.84,0.46,45.8,33.27,30.84
2020-08-31 18:00:00,26.5,28.96,7.78,0.87,45.83,28.96,31.61
2020-08-31 19:00:00,26.54,28.55,6.83,1.07,28.07,25.29,29.06
2020-08-31 20:00:00,27.02,29.67,8.59,1.22,36.55,23.96,22.86
2020-08-31 21:00:00,26.62,29.27,7.96,1.24,46.55,22.48,23.64
2020-08-31 22:00:00,26.75,28.82,9.31,0.88,53.69,22.06,35.27
2020-08-31 23:00:00,26.49,29.18,8.78,0.85,49.61,21.79,33.75
2020-09-01 00:00:00,26.93,30.12,9.24,0.78,39.02,21.14,31.81
2020-09-01 01:00:00,25.57,28.37,7.5,0.72,44.07,23.24,34.79
2020-09-01 02:00:00,26.42,29.37,7.58,0.66,37.22,23.54,34.67
2020-09-01 03:00:00,26.09,28.84,5.14,0.59,32.81,23.6,32.43
2020-09-01 04:00:00,26.78,29.85,9.54,0.57,39.18,23.78,31.69
2020-09-01 05:00:00,26.96,29.59,8.93,0.54,33.77,21.94,30.8
2020-09-01 06:00:00,27.54,30.54,8.68,0.54,48.75,20.98,29.0
2020-09-01 07:00:00,27.0,30.02,7.33,,55.45,20.67,28.13
2020-09-01 08:00:00,,,,,,,
2020-09-01 09:00:00,,,,,,,
2020-09-01 10:00:00,,,,,,,
2020-09-01 11:00:00,22.36,25.63,8.28,0.66,,26.3,27.25
2020-09-01 12:00:00,22.53,25.82,9.97,0.59,78.61,49.45,32.02
2020-09-01 13:00:00,,,,,,,
2020-09-01 14:00:00,,,,,,,
2020-09-01 15:00:00,22.94,26.79,2.54,0.53,65.51,49.17,34.09
2020-09-01 16:00:00,22.38,25.84,9.25,0.39,48.18,48.17,37.66
2020-09-01 17:00:00,23.44,27.53,9.23,0.48,,,37.5
2020-09-01 18:00:00,29.27,32.58,17.36,1.21,47.69,,30.82
2020-09-01 19:00:00,29.19,32.43,18.66,0.85,59.17,,28.02
2020-09-01 20:00:00,29.35,32.54,8.63,0.78,56.98,34.42,26.81
2020-09-01 21:00:00,29.71,32.64,7.16,0.59,58.61,40.06,24.31
2020-09-01 22:00:00,30.78,33.94,9.94,0.54,68.63,34.53,24.2
2020-09-01 23:00:00,30.71,33.98,8.29,0.45,59.74,58.43,21.65
2020-09-02 00:00:00,29.86,33.25,9.45,0.4,67.19,54.18,21.82
2020-09-02 01:00:00,29.16,32.6,8.55,0.33,66.27,49.45,26.07
2020-09-02 02:00:00,29.49,33.16,,0.35,51.61,42.67,25.0
2020-09-02 03:00:00,,,,,,,
2020-09-02 04:00:00,,,,,,,
2020-09-02 05:00:00,,,,,,,
2020-09-02 06:00:00,,,,,,,
2020-09-02 07:00:00,,,,,,,
2020-09-02 08:00:00,18.64,18.18,8.59,0.57,77.23,37.87,23.11
2020-09-02 09:00:00,19.68,19.69,9.33,0.68,94.72,34.79,27.39
2020-09-02 10:00:00,19.02,19.24,10.52,0.69,107.24,37.02,30.15
2020-09-02 11:00:00,17.98,17.74,12.23,0.7,111.61,41.55,34.81
2020-09-02 12:00:00,20.16,19.88,10.33,0.6,107.84,30.52,34.69
2020-09-02 13:00:00,19.49,19.46,10.86,0.56,98.91,28.97,37.86
2020-09-02 14:00:00,19.49,19.92,9.7,0.7,99.07,33.17,36.07
2020-09-02 15:00:00,21.75,23.24,9.16,0.56,100.29,36.89,36.83
2020-09-02 16:00:00,21.27,22.4,8.32,0.58,114.37,29.45,38.38
2020-09-02 17:00:00,23.09,24.99,7.15,0.65,122.34,29.87,38.45
2020-09-02 18:00:00,22.12,23.35,8.29,1.03,109.34,31.66,29.92
2020-09-02 19:00:00,22.23,23.44,6.76,0.99,111.84,43.78,22.48
2020-09-02 20:00:00,21.0,22.15,8.38,0.7,136.88,53.91,21.69
2020-09-02 21:00:00,22.3,24.16,7.36,0.85,132.12,41.92,18.22
2020-09-02 22:00:00,23.3,25.01,8.71,1.04,160.37,71.12,17.15
2020-09-02 23:00:00,23.82,25.7,7.07,0.59,210.84,64.81,18.43
2020-09-03 00:00:00,22.68,24.55,8.17,0.49,211.18,47.91,19.88
2020-09-03 01:00:00,25.45,26.95,10.2,0.41,170.99,51.44,18.97
2020-09-03 02:00:00,23.11,24.52,8.66,0.32,159.31,67.73,19.24
2020-09-03 03:00:00,23.32,25.96,7.45,0.36,149.74,54.92,22.99
2020-09-03 04:00:00,23.8,25.88,8.77,0.33,136.61,74.67,24.28
2020-09-03 05:00:00,24.22,25.61,7.88,0.41,114.43,52.23,21.48
2020-09-03 06:00:00,24.32,25.83,8.62,0.52,116.98,50.09,18.75
2020-09-03 07:00:00,24.78,27.3,7.95,0.96,103.62,41.44,17.3
2020-09-03 08:00:00,26.35,28.96,7.39,1.08,99.78,54.12,17.97
2020-09-03 09:00:00,26.23,28.42,6.85,1.09,114.9,42.58,17.84
2020-09-03 10:00:00,26.15,28.35,10.25,1.06,117.09,35.18,22.66
2020-09-03 11:00:00,25.01,27.36,8.18,0.5,109.48,31.1,40.19
2020-09-03 12:00:00,25.17,27.52,9.77,0.6,96.67,33.54,32.17
2020-09-03 13:00:00,23.34,24.15,6.79,1.08,80.36,38.49,20.13
2020-09-03 14:00:00,26.47,28.58,13.58,1.31,65.12,50.55,24.35
2020-09-03 15:00:00,26.82,26.84,12.65,1.19,88.19,66.36,25.63
2020-09-03 16:00:00,29.31,32.5,9.11,0.9,79.47,36.23,39.99
2020-09-03 17:00:00,29.8,34.22,9.9,0.76,61.08,31.31,35.98
2020-09-03 18:00:00,29.11,33.16,9.69,0.94,57.54,28.88,29.88
2020-09-03 19:00:00,27.52,31.15,8.27,1.17,67.48,50.06,27.42
2020-09-03 20:00:00,,,,,,,
2020-09-03 21:00:00,,,,,,,
2020-09-03 22:00:00,,,,,,,
2020-09-03 23:00:00,,,,,,,
2020-09-04 00:00:00,,,,,,,
2020-09-04 01:00:00,,,,,,,
2020-09-04 02:00:00,,,,,,,
2020-09-04 03:00:00,,,,,,,
2020-09-04 04:00:00,,,,,,,
2020-09-04 05:00:00,,,,,,,
2020-09-04 06:00:00,,,,,,,
2020-09-04 07:00:00,,,,,,,
2020-09-04 08:00:00,,,,,,,
2020-09-04 09:00:00,,,,,,,
2020-09-04 10:00:00,,,,,,,
2020-09-04 11:00:00,,,,,,,
2020-09-04 12:00:00,,,,,,,
2020-09-04 13:00:00,27.95,33.2,1.19,0.37,89.36,55.29,45.26
2020-09-04 14:00:00,26.8,32.03,8.66,0.45,62.63,27.65,48.38
2020-09-04 15:00:00,28.06,33.27,9.13,0.72,50.11,13.82,50.77
2020-09-04 16:00:00,28.66,34.43,8.92,0.71,58.05,6.91,41.93
2020-09-04 17:00:00,29.23,34.44,9.4,0.64,64.66,3.46,39.64
2020-09-04 18:00:00,30.45,35.66,8.08,0.86,53.33,1.73,35.17
