Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),CO (mg/m3),PM2.5 (),NH3 (ug/m3),SO2 (ug/m3)
2020-09-02 15:00:00,168.75,16.45,160.5,0.95,27.5,13.47,5.32
2020-09-02 16:00:00,149.0,15.05,150.4,1.17,23.5,14.39,4.17
2020-09-02 17:00:00,149.5,18.03,40.58,1.4,31.25,12.52,4.35
2020-09-02 18:00:00,196.0,29.97,17.18,2.05,48.5,4.32,4.8
2020-09-02 19:00:00,205.5,54.72,8.73,2.55,47.25,,5.97
2020-09-02 20:00:00,240.75,54.88,8.5,2.32,36.75,,6.77
2020-09-02 21:00:00,219.0,50.45,1.6,2.53,38.75,,9.15
2020-09-02 22:00:00,207.5,38.2,7.35,2.16,51.0,2.02,9.52
2020-09-02 23:00:00,153.0,30.83,7.25,1.92,41.75,5.26,9.9
2020-09-03 00:00:00,86.0,27.39,4.05,1.84,35.0,7.96,10.9
2020-09-03 01:00:00,71.0,21.28,8.45,1.62,31.25,13.81,15.55
2020-09-03 02:00:00,66.0,12.88,9.52,1.41,39.25,17.87,15.55
2020-09-03 03:00:00,70.0,9.2,13.85,1.05,41.0,20.31,13.85
2020-09-03 04:00:00,72.0,9.42,19.2,0.84,49.25,19.73,10.35
2020-09-03 05:00:00,63.0,10.78,22.22,0.7,42.75,18.19,9.22
2020-09-03 06:00:00,59.75,10.61,20.27,0.77,36.5,18.18,8.0
2020-09-03 07:00:00,53.25,10.5,22.27,0.81,27.75,17.89,6.95
2020-09-03 08:00:00,77.5,10.97,26.03,0.81,30.75,18.01,6.32
2020-09-03 09:00:00,278.0,10.84,36.6,0.76,59.0,16.9,6.15
2020-09-03 10:00:00,92.75,17.46,37.0,0.91,33.0,13.89,5.9
2020-09-03 11:00:00,156.75,13.39,46.88,0.76,28.25,16.4,5.3
2020-09-03 12:00:00,140.75,11.45,62.32,0.21,35.25,17.68,4.95
2020-09-03 13:00:00,108.0,12.43,64.2,0.51,27.75,15.87,4.78
2020-09-03 14:00:00,121.0,14.25,74.5,0.72,31.5,14.36,4.27
2020-09-03 15:00:00,115.0,10.22,76.25,0.75,35.5,17.55,3.97
2020-09-03 16:00:00,108.75,12.3,74.18,0.82,30.5,15.74,4.1
2020-09-03 17:00:00,89.25,16.77,66.15,0.79,32.75,13.74,4.2
2020-09-03 18:00:00,109.25,17.2,65.38,0.96,30.25,13.23,4.15
2020-09-03 19:00:00,142.5,23.06,50.45,1.45,39.25,7.93,4.72
2020-09-03 20:00:00,193.25,26.41,37.23,1.61,44.5,5.42,5.03
2020-09-03 21:00:00,214.5,36.15,30.9,2.1,44.0,3.9,5.17
2020-09-03 22:00:00,169.5,35.56,29.7,1.92,47.75,2.6,5.7
2020-09-03 23:00:00,143.0,18.6,33.0,1.37,48.0,14.9,5.7
2020-09-04 00:00:00,131.0,14.58,39.85,1.01,51.5,18.74,10.05
2020-09-04 01:00:00,105.75,10.97,50.1,0.77,50.0,18.96,5.97
2020-09-04 02:00:00,77.75,10.14,49.27,0.74,42.5,18.66,5.9
2020-09-04 03:00:00,51.25,9.29,47.5,0.77,32.75,18.58,6.03
2020-09-04 04:00:00,63.0,11.56,44.1,0.68,39.5,16.98,5.22
2020-09-04 05:00:00,54.25,10.73,39.2,0.74,32.75,17.02,5.15
2020-09-04 06:00:00,67.25,14.11,32.17,0.8,32.0,14.72,5.25
2020-09-04 07:00:00,75.0,9.87,40.52,0.9,38.25,18.71,5.1
2020-09-04 08:00:00,79.25,10.61,49.3,0.9,39.75,17.4,5.15
2020-09-04 09:00:00,348.25,12.18,60.42,0.94,73.0,16.21,5.03
2020-09-04 10:00:00,106.25,13.18,57.6,1.0,49.25,15.02,4.85
2020-09-04 11:00:00,122.25,16.75,61.52,0.97,40.5,12.76,4.65
2020-09-04 12:00:00,156.5,22.07,50.3,1.24,36.5,9.88,4.25
2020-09-04 13:00:00,108.5,25.86,44.67,1.24,35.25,10.78,4.75
2020-09-04 14:00:00,71.75,23.02,52.35,1.22,37.75,8.59,4.62
2020-09-04 15:00:00,47.5,16.31,59.25,1.16,34.25,13.96,5.03
2020-09-04 16:00:00,59.25,15.9,72.47,1.17,35.0,13.86,5.35
2020-09-04 17:00:00,91.5,17.2,61.57,1.17,50.75,12.66,5.05
2020-09-04 18:00:00,121.25,31.52,35.35,2.14,58.5,6.14,5.17
2020-09-04 19:00:00,141.75,38.08,33.53,2.46,59.0,3.46,5.35
2020-09-04 20:00:00,121.75,26.55,40.15,1.95,55.25,6.96,5.47
2020-09-04 21:00:00,100.75,25.83,34.9,1.66,32.0,9.31,5.4
2020-09-04 22:00:00,88.75,44.8,28.55,2.02,29.25,2.03,6.05
2020-09-04 23:00:00,79.0,52.88,26.45,2.14,30.75,0.74,6.28
2020-09-05 00:00:00,86.0,31.81,24.2,1.51,34.0,8.28,5.65
2020-09-05 01:00:00,67.0,22.66,24.33,1.34,29.5,10.55,7.55
2020-09-05 02:00:00,63.75,16.93,24.73,1.03,30.75,14.29,5.88
2020-09-05 03:00:00,52.0,15.59,26.15,0.97,25.5,13.82,5.82
2020-09-05 04:00:00,52.0,19.58,26.22,0.95,34.25,10.95,6.4
2020-09-05 05:00:00,53.75,15.85,26.55,0.84,32.5,13.95,6.4
2020-09-05 06:00:00,45.0,14.57,24.07,0.91,27.25,14.36,6.9
2020-09-05 07:00:00,42.5,27.15,20.53,1.06,19.75,6.09,7.22
2020-09-05 08:00:00,78.25,17.59,20.68,1.15,34.5,14.32,7.53
2020-09-05 09:00:00,112.5,15.85,35.42,0.95,48.0,14.54,7.15
2020-09-05 10:00:00,69.0,12.3,55.82,0.87,36.25,16.44,6.55
2020-09-05 11:00:00,69.25,14.14,81.25,0.93,25.75,13.9,5.58
2020-09-05 12:00:00,81.0,12.96,71.7,0.94,27.75,15.7,5.12
2020-09-05 13:00:00,83.0,10.59,45.45,0.86,31.75,16.72,4.55
2020-09-05 14:00:00,78.0,15.43,45.33,0.89,26.5,13.07,4.28
2020-09-05 15:00:00,119.75,13.97,53.15,0.69,31.5,15.14,4.2
2020-09-05 16:00:00,108.25,15.43,60.08,0.79,27.5,14.06,4.47
2020-09-05 17:00:00,116.25,17.19,68.78,1.04,29.75,12.41,5.42
2020-09-05 18:00:00,221.0,14.05,124.55,0.88,53.0,15.45,4.93
2020-09-05 19:00:00,67.5,17.0,39.95,1.04,21.0,11.93,5.12
2020-09-05 20:00:00,31.75,13.91,55.08,0.91,20.75,15.12,4.9
2020-09-05 21:00:00,16.0,14.59,23.88,1.04,10.75,13.32,4.83
2020-09-05 22:00:00,19.0,17.88,25.1,1.03,17.0,12.76,5.33
2020-09-05 23:00:00,16.75,15.91,32.8,1.0,11.75,16.93,6.2
2020-09-06 00:00:00,14.0,12.14,30.4,1.04,10.0,18.73,5.8
2020-09-06 01:00:00,20.0,10.65,27.85,0.88,10.0,17.69,5.8
2020-09-06 02:00:00,15.0,12.26,11.95,0.89,8.5,16.73,6.35
2020-09-06 03:00:00,20.5,15.42,10.62,0.81,10.0,13.83,6.07
2020-09-06 04:00:00,25.75,12.7,14.3,0.69,10.0,16.26,6.35
2020-09-06 05:00:00,19.25,14.25,22.03,0.66,15.5,16.29,6.6
2020-09-06 06:00:00,28.0,12.26,29.77,0.67,15.25,16.76,6.4
2020-09-06 07:00:00,21.25,14.07,28.43,0.78,17.0,14.19,6.5
2020-09-06 08:00:00,28.25,16.7,22.77,0.88,13.25,12.93,6.55
2020-09-06 09:00:00,35.25,18.49,14.2,0.93,20.5,11.46,6.85
2020-09-06 10:00:00,49.0,15.14,29.35,0.91,24.75,15.22,6.65
2020-09-06 11:00:00,60.0,6.1,51.3,0.71,35.0,16.16,6.62
2020-09-06 12:00:00,,6.81,79.35,0.74,,17.63,7.53
2020-09-06 13:00:00,,10.17,94.83,0.9,,18.28,6.15
2020-09-06 14:00:00,73.0,10.81,105.12,0.88,48.0,17.75,7.75
2020-09-06 15:00:00,75.25,12.38,109.45,0.9,45.25,16.96,7.1
2020-09-06 16:00:00,96.0,11.66,108.45,0.92,47.0,17.07,7.8
2020-09-06 17:00:00,74.0,10.39,110.88,0.83,35.25,17.65,7.05
2020-09-06 18:00:00,75.25,16.21,95.4,1.04,30.5,13.2,7.68
2020-09-06 19:00:00,106.0,19.76,37.98,1.4,40.25,9.91,8.9
2020-09-06 20:00:00,91.75,15.96,49.12,1.1,38.25,14.03,11.07
2020-09-06 21:00:00,46.0,23.28,25.03,1.49,25.0,8.74,12.9
2020-09-06 22:00:00,61.25,34.01,19.08,1.94,31.25,6.62,13.8
2020-09-06 23:00:00,70.25,47.43,24.82,2.46,32.0,6.73,12.35
2020-09-07 00:00:00,80.0,36.17,24.75,1.93,33.0,1.93,11.9
2020-09-07 01:00:00,59.0,31.28,30.15,1.97,40.0,3.4,13.03
2020-09-07 02:00:00,72.0,24.5,22.62,1.61,41.0,9.05,13.32
2020-09-07 03:00:00,73.0,21.12,17.57,1.41,54.75,11.45,13.32
2020-09-07 04:00:00,76.0,21.82,21.55,1.3,51.25,10.81,13.5
2020-09-07 05:00:00,76.25,42.09,51.17,1.55,48.25,2.15,14.6
2020-09-07 06:00:00,92.0,29.64,42.35,1.43,60.0,4.29,14.65
2020-09-07 07:00:00,91.25,34.94,43.42,1.65,68.25,3.87,13.95
2020-09-07 08:00:00,105.0,43.88,32.95,1.82,74.5,9.3,12.67
2020-09-07 09:00:00,110.0,22.35,26.67,1.41,76.75,16.48,10.65
2020-09-07 10:00:00,115.0,17.99,53.62,1.25,70.5,15.36,10.0
2020-09-07 11:00:00,114.75,62.83,60.8,1.11,57.0,14.08,10.8
2020-09-07 12:00:00,96.0,54.55,86.45,1.3,46.75,17.45,12.72
2020-09-07 13:00:00,109.0,16.9,107.8,1.23,43.25,14.58,9.35
2020-09-07 14:00:00,92.75,17.75,113.5,1.09,45.75,14.02,8.18
2020-09-07 15:00:00,63.0,21.02,49.7,1.31,47.75,11.46,7.88
2020-09-07 16:00:00,49.25,38.41,31.55,1.91,31.5,4.48,7.67
2020-09-07 17:00:00,76.0,38.92,29.12,2.1,37.25,5.05,7.4
2020-09-07 18:00:00,82.0,32.51,31.73,1.88,34.25,6.7,8.07
2020-09-07 19:00:00,76.0,43.32,31.32,2.17,34.0,1.0,9.8
2020-09-07 20:00:00,80.25,28.05,35.77,1.64,37.75,6.34,9.18
2020-09-07 21:00:00,92.75,25.57,35.2,1.52,38.0,8.87,9.38
2020-09-07 22:00:00,82.0,22.48,26.55,1.18,42.5,11.48,9.77
2020-09-07 23:00:00,68.5,14.58,26.93,0.95,38.25,16.85,12.18
2020-09-08 00:00:00,48.0,14.48,35.55,0.94,30.5,16.29,12.15
2020-09-08 01:00:00,37.0,12.26,44.83,0.81,24.5,17.12,9.18
2020-09-08 02:00:00,36.0,12.08,40.42,0.72,16.75,17.27,7.2
2020-09-08 03:00:00,32.0,11.35,46.65,0.68,21.5,17.68,7.05
2020-09-08 04:00:00,34.0,14.24,36.6,0.71,12.75,15.41,8.5
2020-09-08 05:00:00,34.0,15.28,36.35,0.79,17.5,14.66,11.1
2020-09-08 06:00:00,32.0,12.25,35.67,0.83,17.0,17.06,11.33
2020-09-08 07:00:00,32.25,14.77,22.3,0.86,14.25,15.13,8.65
2020-09-08 08:00:00,47.0,17.55,32.53,0.85,24.0,13.53,7.47
2020-09-08 09:00:00,50.0,16.52,40.2,0.94,26.75,13.21,7.52
2020-09-08 10:00:00,59.25,16.75,58.85,0.99,27.0,15.19,7.92
2020-09-08 11:00:00,70.0,10.98,91.83,0.68,36.25,16.79,8.22
2020-09-08 12:00:00,,0.0,126.67,0.6,,,7.8
2020-09-08 13:00:00,,,120.2,0.81,,,6.65
2020-09-08 14:00:00,,,115.8,0.83,,,6.28
2020-09-08 15:00:00,,,108.33,0.84,,,5.75
2020-09-08 16:00:00,,,100.85,0.84,,,5.45
2020-09-08 17:00:00,,17.2,86.17,0.88,,13.0,5.15
2020-09-08 18:00:00,87.0,20.83,69.08,1.03,45.0,11.21,5.2
2020-09-08 19:00:00,85.0,23.18,37.35,1.25,35.25,8.66,5.65
2020-09-08 20:00:00,92.5,39.73,17.18,1.96,36.75,2.83,6.4
2020-09-08 21:00:00,154.75,36.55,16.65,1.9,47.25,3.77,7.15
2020-09-08 22:00:00,135.0,49.42,23.55,2.26,48.0,3.38,8.97
2020-09-08 23:00:00,130.25,40.01,28.02,2.32,51.75,0.95,9.68
2020-09-09 00:00:00,146.0,45.23,29.1,2.31,52.0,,10.35
2020-09-09 01:00:00,101.0,50.35,23.38,2.1,54.75,,12.95
2020-09-09 02:00:00,79.0,55.71,14.03,1.96,56.0,,14.73
2020-09-09 03:00:00,80.0,54.75,15.53,1.81,48.75,,15.57
2020-09-09 04:00:00,86.0,35.61,17.1,1.57,49.75,1.57,19.2
2020-09-09 05:00:00,86.0,8.33,17.8,0.4,50.0,2.17,21.7
2020-09-09 06:00:00,,6.35,51.7,1.01,,17.25,16.38
2020-09-09 07:00:00,,25.59,33.85,1.39,,9.14,13.95
2020-09-09 08:00:00,144.0,26.37,35.0,1.4,81.0,9.95,12.62
2020-09-09 09:00:00,150.75,22.09,43.33,1.29,82.0,9.0,11.8
2020-09-09 10:00:00,132.75,14.21,96.15,1.15,79.25,15.66,10.95
2020-09-09 11:00:00,113.25,13.03,128.6,1.09,61.5,16.54,9.83
2020-09-09 12:00:00,123.0,12.43,141.53,1.03,58.0,17.03,8.68
2020-09-09 13:00:00,128.0,12.41,129.55,0.99,57.0,17.61,8.12
2020-09-09 14:00:00,116.0,10.81,125.08,0.89,54.25,18.16,6.95
2020-09-09 15:00:00,107.75,11.09,124.95,0.85,49.5,17.45,6.55
2020-09-09 16:00:00,93.25,14.01,119.72,0.95,54.5,15.99,6.3
2020-09-09 17:00:00,122.5,12.73,122.2,0.87,49.5,15.77,5.97
2020-09-09 18:00:00,101.0,14.35,113.35,0.94,45.25,14.6,5.7
2020-09-09 19:00:00,109.25,20.8,76.65,1.25,53.25,10.6,6.22
2020-09-09 20:00:00,134.75,22.03,44.0,1.42,56.0,10.21,6.72
2020-09-09 21:00:00,120.25,32.75,32.98,1.75,51.5,4.37,7.33
2020-09-09 22:00:00,149.25,31.73,33.25,1.42,57.25,5.74,9.05
2020-09-09 23:00:00,164.75,26.1,41.62,1.49,56.25,8.5,9.23
2020-09-10 00:00:00,124.0,26.93,39.05,1.66,54.0,6.28,9.2
2020-09-10 01:00:00,106.75,28.67,41.02,1.45,49.0,5.39,9.68
2020-09-10 02:00:00,95.5,26.98,36.6,1.27,49.75,7.19,14.0
2020-09-10 03:00:00,88.0,14.77,35.6,1.12,40.0,16.64,17.88
2020-09-10 04:00:00,85.0,11.62,33.48,1.05,47.25,18.62,17.17
2020-09-10 05:00:00,74.25,15.18,34.95,1.04,45.25,15.36,15.75
2020-09-10 06:00:00,86.5,22.84,41.75,1.13,53.25,8.77,11.1
2020-09-10 07:00:00,128.0,20.91,39.75,1.29,74.25,11.46,11.78
2020-09-10 08:00:00,116.25,15.45,46.45,1.14,73.25,16.7,10.97
2020-09-10 09:00:00,150.75,15.53,63.18,1.03,70.25,18.09,14.1
2020-09-10 10:00:00,126.0,15.66,80.97,0.97,55.25,14.6,10.65
2020-09-10 11:00:00,130.5,11.12,109.15,0.87,54.0,17.05,9.18
2020-09-10 12:00:00,121.25,10.89,121.35,0.92,54.0,16.25,8.2
2020-09-10 13:00:00,140.75,12.18,133.82,0.89,53.0,15.99,7.33
2020-09-10 14:00:00,123.25,12.58,131.9,0.84,50.25,15.56,6.73
2020-09-10 15:00:00,139.5,12.88,125.38,0.79,53.75,15.13,6.62
2020-09-10 16:00:00,160.75,12.76,138.65,0.83,48.5,14.63,6.35
2020-09-10 17:00:00,107.25,13.47,124.55,0.81,36.0,13.66,6.25
2020-09-10 18:00:00,125.0,15.29,96.02,0.9,41.5,12.86,6.22
2020-09-10 19:00:00,122.0,19.12,77.05,1.09,42.0,10.1,6.32
2020-09-10 20:00:00,112.0,19.94,66.4,1.38,45.0,10.19,6.6
2020-09-10 21:00:00,,0.0,55.3,0.72,,,10.5
2020-09-10 22:00:00,,,39.98,2.66,,,10.82
2020-09-10 23:00:00,,,30.6,2.77,,,16.73
2020-09-11 00:00:00,,,28.4,2.89,,,19.1
2020-09-11 01:00:00,,,37.95,2.67,,,17.15
2020-09-11 02:00:00,,,40.68,2.37,,,15.47
2020-09-11 03:00:00,,,42.35,1.95,,,16.7
2020-09-11 04:00:00,,,37.3,1.42,,,22.27
2020-09-11 05:00:00,,,42.77,1.49,,,29.05
2020-09-11 06:00:00,,,95.05,1.67,,,33.95
2020-09-11 07:00:00,,,32.45,1.58,,,20.02
2020-09-11 08:00:00,,,41.67,1.41,,,14.47
2020-09-11 09:00:00,227.0,30.48,62.38,1.24,96.0,11.38,14.97
2020-09-11 10:00:00,,,,,,,
2020-09-11 11:00:00,,0.0,,0.0,,,
2020-09-11 12:00:00,,20.77,115.17,0.72,,14.13,11.3
2020-09-11 13:00:00,,21.56,134.55,0.71,,14.08,7.02
2020-09-11 14:00:00,,25.32,,0.87,,13.11,9.22
2020-09-11 15:00:00,193.75,27.02,119.6,1.06,60.0,12.76,8.55
2020-09-11 16:00:00,174.0,23.97,95.83,0.29,59.25,13.43,8.1
2020-09-11 17:00:00,186.25,24.08,66.85,0.29,59.0,13.2,7.5
2020-09-11 18:00:00,113.25,,52.48,0.42,41.5,,8.05
2020-09-11 19:00:00,124.25,,12.82,0.84,40.75,,8.15
2020-09-11 20:00:00,150.75,,,1.95,47.5,,9.95
2020-09-11 21:00:00,297.0,,,3.06,60.5,,11.75
2020-09-11 22:00:00,433.75,169.71,0.33,3.66,82.25,0.18,15.7
2020-09-11 23:00:00,236.5,93.93,1.23,2.57,73.0,,17.68
2020-09-12 00:00:00,159.0,59.8,2.15,1.72,64.5,2.15,19.35
2020-09-12 01:00:00,117.75,39.54,,0.99,55.5,8.1,30.77
2020-09-12 02:00:00,83.0,100.55,,1.6,50.5,2.4,28.0
2020-09-12 03:00:00,121.0,102.49,,1.77,55.5,,26.3
2020-09-12 04:00:00,108.0,89.08,,1.65,54.25,,21.52
2020-09-12 05:00:00,102.0,84.61,3.15,1.62,57.0,,18.9
2020-09-12 06:00:00,129.0,80.1,1.73,1.75,67.25,,21.12
2020-09-12 07:00:00,120.25,79.02,0.8,2.03,63.5,,28.32
2020-09-12 08:00:00,253.75,72.66,,1.86,97.0,0.38,29.2
2020-09-12 09:00:00,333.5,37.14,1.0,0.94,94.5,9.02,27.92
2020-09-12 10:00:00,275.25,20.88,39.65,0.55,113.25,14.17,26.0
2020-09-12 11:00:00,182.5,16.38,98.78,0.36,78.25,16.03,20.45
2020-09-12 12:00:00,141.0,21.47,96.32,0.45,60.5,14.34,23.48
2020-09-12 13:00:00,498.5,54.35,148.25,0.59,106.5,4.65,27.02
2020-09-12 14:00:00,,42.9,162.25,0.74,65.25,7.07,29.73
2020-09-12 15:00:00,,84.53,114.05,0.79,54.5,10.28,27.67
2020-09-12 16:00:00,,52.15,86.05,0.39,50.5,13.3,12.93
2020-09-12 17:00:00,143.75,39.01,99.35,0.38,49.0,12.65,10.88
2020-09-12 18:00:00,,30.5,82.53,0.61,60.0,11.92,8.85
2020-09-12 19:00:00,169.0,36.65,46.7,0.7,68.25,9.37,8.1
2020-09-12 20:00:00,164.75,54.47,6.58,1.31,65.25,4.5,8.85
2020-09-12 21:00:00,256.75,78.93,,1.93,74.0,0.69,11.6
2020-09-12 22:00:00,214.75,70.2,,1.86,77.75,0.62,14.93
2020-09-12 23:00:00,176.75,58.05,,1.71,69.0,2.35,20.48
2020-09-13 00:00:00,160.0,51.48,,1.49,69.5,4.04,18.9
2020-09-13 01:00:00,132.75,29.29,3.97,0.98,57.0,11.56,13.68
2020-09-13 02:00:00,103.25,84.62,2.42,1.43,58.75,6.57,14.9
2020-09-13 03:00:00,119.0,72.13,1.3,1.25,64.5,0.58,18.95
2020-09-13 04:00:00,112.75,55.36,,1.09,63.25,3.14,28.07
2020-09-13 05:00:00,100.0,58.52,,1.08,59.0,2.14,28.27
2020-09-13 06:00:00,97.5,51.39,,0.95,55.25,4.33,27.07
2020-09-13 07:00:00,109.25,43.52,,0.96,55.0,7.17,19.97
2020-09-13 08:00:00,119.0,27.29,2.97,0.72,59.5,12.11,18.18
2020-09-13 09:00:00,143.0,19.38,25.77,0.42,67.25,14.71,17.88
2020-09-13 10:00:00,133.25,21.38,37.75,0.4,65.5,14.52,21.0
2020-09-13 11:00:00,156.0,19.39,62.32,0.46,82.5,14.76,20.1
2020-09-13 12:00:00,165.0,20.73,87.72,0.45,74.75,14.32,16.7
2020-09-13 13:00:00,155.0,23.34,111.2,0.42,75.0,13.72,12.53
2020-09-13 14:00:00,157.0,18.77,109.8,0.33,73.25,15.23,8.8
2020-09-13 15:00:00,138.0,17.11,106.93,0.3,64.75,15.74,8.05
2020-09-13 16:00:00,126.25,17.16,90.38,0.27,60.25,15.67,7.62
2020-09-13 17:00:00,150.75,18.03,81.7,0.28,58.25,15.47,8.1
2020-09-13 18:00:00,123.0,21.84,70.33,0.42,60.0,14.1,8.4
2020-09-13 19:00:00,136.0,20.83,70.97,0.44,64.5,14.5,7.9
2020-09-13 20:00:00,140.5,28.45,40.45,0.96,67.75,12.12,8.43
2020-09-13 21:00:00,226.5,27.24,25.63,1.02,78.25,12.29,8.68
2020-09-13 22:00:00,265.0,33.0,5.9,1.43,84.5,10.38,9.15
2020-09-13 23:00:00,165.75,33.53,3.35,1.44,81.0,10.52,10.85
2020-09-14 00:00:00,145.0,35.13,,1.23,73.5,9.59,14.6
2020-09-14 01:00:00,124.0,37.25,,1.37,73.75,8.68,20.62
2020-09-14 02:00:00,111.0,25.32,8.2,1.07,68.5,12.48,21.32
2020-09-14 03:00:00,112.75,21.32,13.57,0.98,66.25,13.84,15.92
2020-09-14 04:00:00,110.25,42.0,8.57,1.13,68.75,7.09,15.0
2020-09-14 05:00:00,120.0,42.86,3.83,1.15,71.75,7.02,17.32
2020-09-14 06:00:00,126.0,40.58,,1.0,77.5,7.91,26.95
2020-09-14 07:00:00,131.0,38.05,,1.1,82.75,8.6,25.12
2020-09-14 08:00:00,156.5,32.31,,1.02,87.5,10.27,17.95
2020-09-14 09:00:00,561.75,29.27,1.2,0.96,93.5,11.61,17.43
2020-09-14 10:00:00,185.25,30.37,25.93,0.88,96.75,11.6,15.62
2020-09-14 11:00:00,209.75,25.41,59.08,0.78,104.5,13.46,13.8
2020-09-14 12:00:00,189.0,18.77,91.9,0.61,102.25,14.95,12.6
2020-09-14 13:00:00,173.0,17.23,110.38,0.7,88.25,15.43,11.95
2020-09-14 14:00:00,190.75,15.48,117.33,0.56,81.5,16.12,10.23
2020-09-14 15:00:00,171.75,15.34,113.95,0.5,75.5,16.37,9.3
2020-09-14 16:00:00,153.0,15.95,101.38,0.41,68.5,16.0,8.52
2020-09-14 17:00:00,150.25,18.91,100.03,0.53,65.25,14.88,7.83
2020-09-14 18:00:00,156.75,24.36,65.28,0.64,72.25,13.21,7.62
2020-09-14 19:00:00,132.25,45.71,16.05,1.09,56.5,8.0,8.18
2020-09-14 20:00:00,163.0,38.07,0.1,1.11,61.5,8.85,9.48
2020-09-14 21:00:00,155.0,41.4,,1.3,61.0,8.2,10.35
2020-09-14 22:00:00,156.0,48.21,,1.58,60.0,5.75,13.65
2020-09-14 23:00:00,167.75,58.82,3.08,2.15,65.5,2.52,13.98
2020-09-15 00:00:00,138.0,64.2,4.3,2.01,62.0,1.19,13.05
2020-09-15 01:00:00,166.5,42.43,4.55,1.41,69.25,7.03,14.8
2020-09-15 02:00:00,137.75,30.31,5.1,1.01,70.0,10.86,19.8
2020-09-15 03:00:00,115.75,22.33,,0.8,65.5,13.68,25.5
2020-09-15 04:00:00,96.0,21.89,,0.72,55.0,13.61,23.23
2020-09-15 05:00:00,95.0,19.76,,0.69,56.75,14.64,20.2
2020-09-15 06:00:00,96.0,17.29,2.68,0.59,59.75,15.55,13.93
2020-09-15 07:00:00,99.5,30.14,2.0,0.88,56.5,11.12,13.55
2020-09-15 08:00:00,136.25,39.07,4.3,0.88,66.25,8.36,14.0
2020-09-15 09:00:00,164.75,25.35,11.35,0.6,73.5,12.72,21.7
2020-09-15 10:00:00,134.25,18.07,43.0,0.46,66.75,15.21,18.9
2020-09-15 11:00:00,159.75,17.61,66.7,0.34,59.75,15.17,13.43
2020-09-15 12:00:00,151.0,13.61,78.65,0.34,56.0,17.09,11.6
2020-09-15 13:00:00,141.25,17.77,105.95,0.4,53.25,15.32,9.2
2020-09-15 14:00:00,156.5,22.29,142.65,0.53,66.0,13.93,8.35
2020-09-15 15:00:00,193.5,42.34,115.88,0.44,75.25,12.94,8.05
2020-09-15 16:00:00,159.0,19.2,102.17,0.4,64.0,14.56,8.15
2020-09-15 17:00:00,150.0,21.11,78.55,0.44,64.75,14.28,7.85
2020-09-15 18:00:00,121.0,25.99,57.08,0.58,61.5,12.41,8.0
2020-09-15 19:00:00,138.0,29.34,44.65,0.66,61.0,11.42,8.0
2020-09-15 20:00:00,139.25,37.27,33.48,0.96,59.25,9.55,8.05
2020-09-15 21:00:00,165.0,67.39,4.93,2.16,64.5,5.75,9.93
2020-09-15 22:00:00,222.0,70.65,5.2,2.39,77.0,0.21,12.25
2020-09-15 23:00:00,221.5,57.51,,2.21,74.25,2.25,20.55
2020-09-16 00:00:00,139.0,56.78,,2.05,74.0,3.04,24.0
2020-09-16 01:00:00,130.0,45.8,,1.57,66.0,3.94,23.77
2020-09-16 02:00:00,136.0,32.36,,1.16,66.0,10.54,16.1
2020-09-16 03:00:00,114.75,53.81,1.95,1.2,67.75,5.58,14.78
2020-09-16 04:00:00,109.0,62.51,2.1,1.16,67.0,1.19,15.6
2020-09-16 05:00:00,112.0,47.62,1.7,0.96,72.5,5.6,22.5
2020-09-16 06:00:00,127.25,39.49,,1.01,73.0,8.2,27.75
2020-09-16 07:00:00,136.25,46.16,,1.19,75.75,6.28,25.3
2020-09-16 08:00:00,187.25,46.44,,0.99,83.25,6.01,21.1
2020-09-16 09:00:00,201.25,28.59,21.18,0.98,97.75,11.72,20.4
2020-09-16 10:00:00,220.75,19.66,64.42,0.68,106.25,14.75,19.15
2020-09-16 11:00:00,199.75,17.81,82.95,0.51,90.5,15.65,17.15
2020-09-16 12:00:00,176.0,20.82,92.8,0.48,66.0,14.49,15.32
2020-09-16 13:00:00,167.0,15.84,89.45,0.43,67.5,16.02,12.7
2020-09-16 14:00:00,171.0,16.81,90.9,0.35,60.75,15.89,11.22
2020-09-16 15:00:00,163.75,15.73,101.18,0.33,57.25,16.33,10.12
2020-09-16 16:00:00,154.0,17.36,101.1,0.36,58.0,15.53,9.28
2020-09-16 17:00:00,155.5,27.23,72.65,0.3,63.5,12.09,8.85
2020-09-16 18:00:00,110.0,40.15,68.45,0.39,38.5,8.54,8.85
2020-09-16 19:00:00,120.25,55.42,35.92,0.85,46.0,7.7,9.48
2020-09-16 20:00:00,164.0,41.96,18.15,1.01,59.75,7.75,9.77
2020-09-16 21:00:00,156.0,38.85,2.5,1.19,65.5,8.17,10.78
2020-09-16 22:00:00,159.0,45.86,2.53,1.45,63.25,6.11,11.57
2020-09-16 23:00:00,183.75,36.31,4.57,1.19,61.25,9.62,12.07
2020-09-17 00:00:00,149.0,28.52,5.95,0.85,61.0,11.88,12.35
2020-09-17 01:00:00,125.75,40.24,4.05,0.65,49.25,8.65,15.55
2020-09-17 02:00:00,122.0,28.06,3.1,0.73,50.75,12.13,13.9
2020-09-17 03:00:00,139.0,33.92,,0.58,55.5,10.66,16.45
2020-09-17 04:00:00,196.75,35.01,22.1,0.69,68.75,10.53,21.88
