Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (ng/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-08-04 23:00:00,,,,,,,
2020-08-05 00:00:00,117.0,99.0,44.9,3.7,1.0,31.3,
2020-08-05 01:00:00,105.0,87.0,27.15,4.82,1.08,23.1,
2020-08-05 02:00:00,68.5,46.0,34.67,4.45,1.07,26.6,
2020-08-05 03:00:00,63.5,30.25,51.6,2.9,1.0,27.65,
2020-08-05 04:00:00,55.5,29.5,47.75,3.27,1.0,32.33,
2020-08-05 05:00:00,70.75,37.0,47.98,5.17,1.12,33.1,
2020-08-05 06:00:00,91.25,47.5,44.47,5.78,1.18,14.32,
2020-08-05 07:00:00,91.75,56.5,64.12,7.42,1.12,8.8,
2020-08-05 08:00:00,114.25,67.75,113.92,6.28,0.57,17.4,
2020-08-05 09:00:00,94.0,55.75,,5.8,0.43,26.08,
2020-08-05 10:00:00,67.0,39.0,,,0.47,25.62,
2020-08-05 11:00:00,67.75,36.0,52.4,5.45,0.5,34.75,
2020-08-05 12:00:00,62.5,35.25,43.1,4.8,0.4,26.67,
2020-08-05 13:00:00,38.25,31.75,47.85,10.45,0.5,24.8,
2020-08-05 14:00:00,35.75,28.75,36.15,16.2,0.7,22.62,
2020-08-05 15:00:00,44.0,31.75,32.1,15.87,0.67,26.45,
2020-08-05 16:00:00,49.5,36.0,32.02,14.22,0.8,34.5,
2020-08-05 17:00:00,74.5,47.25,34.72,14.85,1.05,43.4,
2020-08-05 18:00:00,97.5,64.25,34.97,12.15,0.95,38.85,
2020-08-05 19:00:00,86.25,62.25,33.48,11.0,0.88,32.25,
2020-08-05 20:00:00,74.75,46.5,37.38,10.7,0.9,23.75,
2020-08-05 21:00:00,83.0,55.0,41.55,13.53,1.12,31.9,
2020-08-05 22:00:00,110.25,67.25,41.72,18.85,1.25,46.2,
2020-08-05 23:00:00,105.5,63.75,42.83,16.5,1.05,26.4,
2020-08-06 00:00:00,84.0,47.75,45.15,13.12,0.85,10.6,
2020-08-06 01:00:00,63.75,34.25,49.0,9.55,0.7,10.78,
2020-08-06 02:00:00,48.0,24.0,66.92,8.6,0.62,16.25,
2020-08-06 03:00:00,49.0,27.25,63.2,10.4,0.6,8.33,
2020-08-06 04:00:00,50.75,27.25,47.38,9.17,0.6,8.5,
2020-08-06 05:00:00,46.25,26.5,41.38,8.85,0.6,8.1,
2020-08-06 06:00:00,44.75,30.75,38.67,8.65,0.6,8.38,
2020-08-06 07:00:00,45.5,26.75,37.58,8.77,0.55,10.62,
2020-08-06 08:00:00,39.0,17.75,39.28,9.4,0.6,14.23,
2020-08-06 09:00:00,32.0,18.5,41.73,8.07,0.6,19.45,
2020-08-06 10:00:00,30.25,14.0,48.7,7.83,0.6,22.05,
2020-08-06 11:00:00,37.5,12.5,58.33,6.92,0.53,26.2,
2020-08-06 12:00:00,50.0,7.5,64.05,5.67,0.5,32.15,
2020-08-06 13:00:00,57.5,6.0,65.92,5.5,0.32,36.48,
2020-08-06 14:00:00,57.5,5.25,62.0,4.85,0.3,35.67,
2020-08-06 15:00:00,43.0,3.0,65.4,5.47,0.3,31.15,
2020-08-06 16:00:00,39.75,3.0,61.6,7.25,0.35,29.52,
2020-08-06 17:00:00,41.25,2.75,59.57,6.45,0.3,29.98,
2020-08-06 18:00:00,48.75,2.75,56.6,6.95,0.38,28.68,
2020-08-06 19:00:00,52.75,5.75,53.62,6.45,0.43,26.43,
2020-08-06 20:00:00,55.0,7.75,49.62,9.0,0.53,20.8,
2020-08-06 21:00:00,49.75,10.75,44.22,9.07,0.6,21.45,
2020-08-06 22:00:00,59.5,23.75,43.02,8.12,0.5,21.73,
2020-08-06 23:00:00,51.0,25.25,41.67,7.75,0.47,22.88,
2020-08-07 00:00:00,36.75,12.5,41.52,6.43,0.43,22.05,
2020-08-07 01:00:00,30.0,10.0,41.48,7.07,0.43,17.48,
2020-08-07 02:00:00,28.75,16.25,48.25,5.68,0.43,30.95,
2020-08-07 03:00:00,23.25,17.0,50.6,4.5,0.4,27.98,
2020-08-07 04:00:00,18.5,15.5,39.7,3.75,0.4,25.1,
2020-08-07 05:00:00,20.0,11.5,35.77,4.57,0.4,24.05,
2020-08-07 06:00:00,20.0,12.75,32.6,4.2,0.4,21.93,
2020-08-07 07:00:00,19.75,13.25,31.57,5.72,0.4,19.07,
2020-08-07 08:00:00,20.5,17.5,31.43,6.2,0.45,20.17,
2020-08-07 09:00:00,26.25,19.75,32.18,6.7,0.5,23.93,
2020-08-07 10:00:00,31.25,22.75,34.5,6.88,0.5,28.77,
2020-08-07 11:00:00,36.5,24.75,37.27,5.58,0.5,37.0,
2020-08-07 12:00:00,40.5,26.75,41.23,5.28,0.5,41.5,
2020-08-07 13:00:00,39.25,34.0,44.95,5.0,0.35,42.1,
2020-08-07 14:00:00,37.75,29.5,43.92,5.65,0.38,40.55,
2020-08-07 15:00:00,31.5,25.5,43.08,4.6,0.3,47.7,
2020-08-07 16:00:00,34.25,24.5,41.3,4.72,0.32,45.0,
2020-08-07 17:00:00,40.5,17.75,42.15,6.0,0.4,44.7,
2020-08-07 18:00:00,48.5,21.75,45.7,6.82,0.4,41.95,
2020-08-07 19:00:00,50.5,28.0,45.47,8.62,0.47,33.65,
2020-08-07 20:00:00,53.5,32.0,41.23,9.72,0.55,28.02,
2020-08-07 21:00:00,58.0,34.5,38.67,12.95,0.65,16.95,
2020-08-07 22:00:00,55.0,31.5,37.83,14.68,0.62,15.93,
2020-08-07 23:00:00,45.5,28.75,36.42,11.47,0.6,18.15,
2020-08-08 00:00:00,45.0,35.0,37.57,10.75,0.55,15.68,
2020-08-08 01:00:00,47.75,39.5,39.45,9.15,0.5,16.6,
2020-08-08 02:00:00,45.75,42.75,47.1,9.77,0.5,22.3,
2020-08-08 03:00:00,41.75,39.25,52.7,9.6,0.5,16.25,
2020-08-08 04:00:00,42.25,39.5,38.7,8.53,0.43,13.9,
2020-08-08 05:00:00,43.0,35.5,35.4,7.87,0.4,15.88,
2020-08-08 06:00:00,34.0,28.0,32.53,8.15,0.4,14.45,
2020-08-08 07:00:00,42.0,36.0,32.12,10.07,0.47,14.8,
2020-08-08 08:00:00,42.0,36.0,32.9,8.27,0.43,23.52,
2020-08-08 09:00:00,50.0,39.0,33.95,8.32,0.47,30.6,
2020-08-08 10:00:00,48.0,39.0,35.2,6.4,0.4,38.98,
2020-08-08 11:00:00,43.25,40.25,38.08,6.83,0.5,46.4,
2020-08-08 12:00:00,49.25,45.0,42.12,6.83,0.5,,
2020-08-08 13:00:00,60.5,50.75,47.4,6.75,0.43,,
2020-08-08 14:00:00,77.0,63.0,49.33,6.8,0.57,,
2020-08-08 15:00:00,84.0,71.0,46.85,6.95,0.5,,
2020-08-08 16:00:00,74.5,54.5,46.3,6.38,0.43,,
2020-08-08 17:00:00,62.75,40.75,49.73,5.6,0.4,,
2020-08-08 18:00:00,64.0,42.0,51.32,7.22,0.47,,
2020-08-08 19:00:00,81.25,52.5,48.53,12.82,0.67,,
2020-08-08 20:00:00,83.0,65.5,45.1,15.2,0.88,26.45,
2020-08-08 21:00:00,73.5,66.0,43.4,22.75,1.05,25.02,
2020-08-08 22:00:00,89.5,73.25,41.12,20.03,1.0,27.83,
2020-08-08 23:00:00,88.5,76.0,42.45,19.47,1.05,21.33,
2020-08-09 00:00:00,89.5,73.0,42.5,19.25,0.88,17.12,
2020-08-09 01:00:00,76.25,63.0,35.3,11.55,0.55,15.43,
2020-08-09 02:00:00,36.5,29.75,42.7,9.25,0.43,19.75,
2020-08-09 03:00:00,22.75,20.0,51.5,6.3,0.4,18.97,
2020-08-09 04:00:00,22.0,20.0,37.15,5.2,0.4,28.45,
2020-08-09 05:00:00,6.0,5.0,33.65,4.62,0.3,27.88,
2020-08-09 06:00:00,6.75,5.25,32.38,6.12,0.32,22.07,
2020-08-09 07:00:00,13.5,9.0,30.52,9.95,0.45,11.03,
2020-08-09 08:00:00,27.75,18.5,28.88,13.93,0.5,11.32,
2020-08-09 09:00:00,28.75,20.5,27.97,13.55,0.5,16.62,
2020-08-09 10:00:00,27.0,23.25,27.98,10.8,0.5,25.18,
2020-08-09 11:00:00,35.25,28.75,30.0,9.3,0.5,40.85,
2020-08-09 12:00:00,43.25,36.5,34.62,7.95,0.57,,
2020-08-09 13:00:00,49.5,46.75,38.82,7.43,0.55,,
2020-08-09 14:00:00,60.75,57.0,44.25,6.6,0.6,,
2020-08-09 15:00:00,66.75,58.25,49.67,6.45,0.5,42.4,
2020-08-09 16:00:00,52.0,43.0,51.43,7.03,0.5,46.3,
2020-08-09 17:00:00,52.75,38.5,51.45,7.88,0.47,43.58,
2020-08-09 18:00:00,47.25,35.5,48.62,8.3,0.55,41.2,
2020-08-09 19:00:00,53.0,41.25,46.4,10.2,0.6,40.7,
2020-08-09 20:00:00,61.0,44.25,48.55,10.75,0.72,23.48,
2020-08-09 21:00:00,63.25,39.25,48.35,11.6,0.75,25.55,
2020-08-09 22:00:00,54.5,33.5,47.2,14.28,0.8,29.9,
2020-08-09 23:00:00,66.25,44.0,44.75,11.62,0.75,13.02,
2020-08-10 00:00:00,74.75,50.25,41.27,7.6,0.57,15.12,
2020-08-10 01:00:00,59.25,41.25,39.75,6.27,0.5,14.23,
2020-08-10 02:00:00,51.25,36.75,56.85,4.83,0.45,19.05,
2020-08-10 03:00:00,50.0,28.25,63.2,4.3,0.4,11.22,
2020-08-10 04:00:00,40.25,22.25,45.2,4.02,0.4,12.7,
2020-08-10 05:00:00,26.75,18.25,39.17,3.85,0.38,13.52,
2020-08-10 06:00:00,21.0,13.75,37.62,4.47,0.38,13.07,
2020-08-10 07:00:00,27.0,17.75,36.7,6.72,0.4,10.03,
2020-08-10 08:00:00,37.5,24.0,36.8,7.62,0.4,10.88,
2020-08-10 09:00:00,41.0,27.75,38.6,7.68,0.47,12.45,
2020-08-10 10:00:00,38.75,30.75,40.15,7.58,0.5,15.22,
2020-08-10 11:00:00,40.25,30.75,42.03,7.1,0.5,21.77,
2020-08-10 12:00:00,37.0,24.75,46.35,5.75,0.5,30.18,
2020-08-10 13:00:00,37.25,29.75,52.27,6.52,0.5,30.05,
2020-08-10 14:00:00,42.25,34.0,46.97,10.35,0.53,24.5,
2020-08-10 15:00:00,29.25,21.5,54.58,6.78,0.4,41.95,
2020-08-10 16:00:00,38.5,22.5,61.95,6.18,0.43,46.88,
2020-08-10 17:00:00,51.5,29.5,61.45,7.67,0.45,27.35,
2020-08-10 18:00:00,39.75,27.75,51.25,8.38,0.47,24.5,
2020-08-10 19:00:00,34.25,25.75,44.5,11.02,0.55,14.62,
2020-08-10 20:00:00,31.25,22.25,45.62,10.78,0.55,15.4,
2020-08-10 21:00:00,36.0,23.5,44.85,9.75,0.57,15.38,
2020-08-10 22:00:00,31.5,24.5,47.58,11.05,0.55,12.88,
2020-08-10 23:00:00,35.5,22.75,48.1,9.4,0.5,17.18,
2020-08-11 00:00:00,39.5,23.75,45.58,9.47,0.6,10.03,
2020-08-11 01:00:00,56.5,29.5,45.08,7.9,0.5,13.22,
2020-08-11 02:00:00,56.25,30.75,54.28,6.3,0.47,22.5,
2020-08-11 03:00:00,49.5,29.75,61.0,5.2,0.4,15.35,
2020-08-11 04:00:00,47.5,29.5,43.35,4.97,0.43,15.12,
2020-08-11 05:00:00,54.25,33.0,37.52,4.53,0.5,13.53,
2020-08-11 06:00:00,53.75,38.25,35.5,5.97,0.5,9.28,
2020-08-11 07:00:00,55.75,34.0,33.52,8.22,0.5,8.95,
2020-08-11 08:00:00,44.25,26.75,33.25,8.03,0.47,13.18,
2020-08-11 09:00:00,39.5,23.5,34.48,7.9,0.53,18.2,
2020-08-11 10:00:00,42.25,27.25,36.8,8.3,0.5,26.48,
2020-08-11 11:00:00,45.75,32.25,39.62,7.3,0.5,36.25,
2020-08-11 12:00:00,46.25,28.75,44.15,8.5,0.6,42.4,
2020-08-11 13:00:00,54.25,34.25,50.1,7.35,0.53,,
2020-08-11 14:00:00,62.75,35.0,52.67,6.42,0.45,,
2020-08-11 15:00:00,51.25,33.75,52.3,5.3,0.47,,
2020-08-11 16:00:00,52.25,29.25,50.0,5.57,0.43,49.6,
2020-08-11 17:00:00,47.0,30.75,50.5,7.78,0.55,48.2,
2020-08-11 18:00:00,55.75,40.25,47.48,11.85,0.6,47.52,
2020-08-11 19:00:00,59.25,36.0,43.75,17.8,0.88,28.48,
2020-08-11 20:00:00,67.0,36.25,40.65,21.4,0.95,20.05,
2020-08-11 21:00:00,51.75,29.5,41.75,23.93,1.02,14.8,
2020-08-11 22:00:00,53.75,34.5,42.55,28.0,1.15,6.9,
2020-08-11 23:00:00,63.5,35.75,42.62,26.18,1.02,6.25,
2020-08-12 00:00:00,65.0,35.25,42.8,20.0,0.8,7.6,
2020-08-12 01:00:00,55.75,34.0,39.88,20.03,0.7,6.03,
2020-08-12 02:00:00,47.25,24.0,49.72,12.55,0.43,19.45,
2020-08-12 03:00:00,23.5,11.75,53.7,8.0,0.3,13.72,
2020-08-12 04:00:00,19.75,10.5,40.0,9.3,0.3,9.68,
2020-08-12 05:00:00,13.25,9.0,33.5,7.62,0.3,11.17,
2020-08-12 06:00:00,14.0,9.0,29.57,9.3,0.28,8.23,
2020-08-12 07:00:00,16.5,10.0,28.75,10.4,0.3,8.47,
2020-08-12 08:00:00,25.75,13.25,27.93,12.6,0.3,9.35,
2020-08-12 09:00:00,33.0,14.0,28.43,11.78,0.3,14.9,
2020-08-12 10:00:00,41.25,15.5,33.58,10.38,0.32,20.62,
2020-08-12 11:00:00,49.25,20.75,34.72,10.5,0.38,28.8,
2020-08-12 12:00:00,55.0,27.0,49.55,7.6,0.35,39.55,
2020-08-12 13:00:00,63.25,41.25,68.93,6.58,0.4,47.5,
2020-08-12 14:00:00,66.75,43.0,72.95,6.2,0.4,,
2020-08-12 15:00:00,58.5,28.0,65.38,5.92,0.4,,
2020-08-12 16:00:00,62.75,29.75,56.92,6.72,0.4,44.0,
2020-08-12 17:00:00,62.0,35.0,51.9,6.35,0.43,39.67,
2020-08-12 18:00:00,64.0,38.0,43.9,8.65,0.55,30.88,
2020-08-12 19:00:00,96.0,41.0,33.75,10.83,0.6,21.4,
2020-08-12 20:00:00,78.0,35.0,31.65,10.75,0.67,16.88,
2020-08-12 21:00:00,56.0,27.0,33.2,9.52,0.53,17.75,
2020-08-12 22:00:00,46.0,25.0,35.7,7.83,0.45,20.35,
2020-08-12 23:00:00,33.0,17.0,39.4,7.58,0.4,22.7,
2020-08-13 00:00:00,20.0,12.0,38.85,8.32,0.43,15.8,
2020-08-13 01:00:00,18.0,9.0,36.2,10.07,0.47,15.65,
2020-08-13 02:00:00,19.0,9.0,40.38,7.57,0.4,30.1,
2020-08-13 03:00:00,21.5,11.5,44.3,5.0,0.4,27.25,
2020-08-13 04:00:00,25.75,17.0,35.15,5.85,0.38,21.38,
2020-08-13 05:00:00,13.75,9.75,32.5,5.05,0.3,24.52,
2020-08-13 06:00:00,7.5,5.0,33.27,4.85,0.3,23.55,
2020-08-13 07:00:00,9.75,3.5,33.35,7.5,0.3,18.67,
2020-08-13 08:00:00,12.0,8.0,31.9,7.3,0.35,15.83,
2020-08-13 09:00:00,14.0,7.0,30.95,12.15,0.45,10.32,
2020-08-13 10:00:00,14.75,7.25,31.07,15.45,0.5,9.03,
2020-08-13 11:00:00,17.0,8.0,33.27,12.32,0.57,15.32,
2020-08-13 12:00:00,,,33.85,10.45,0.55,16.45,
2020-08-13 13:00:00,25.0,24.0,38.98,14.12,0.6,31.45,
2020-08-13 14:00:00,24.5,22.5,39.72,10.4,0.67,33.33,
2020-08-13 15:00:00,24.5,17.75,37.55,7.4,0.65,25.85,
2020-08-13 16:00:00,27.5,14.25,34.67,6.55,0.57,21.85,
2020-08-13 17:00:00,22.25,6.5,35.48,7.1,0.5,20.02,
2020-08-13 18:00:00,20.5,7.5,36.7,8.03,0.5,16.3,
2020-08-13 19:00:00,21.5,8.0,36.82,8.27,0.53,13.6,
2020-08-13 20:00:00,24.0,15.0,36.65,9.73,0.67,18.05,
2020-08-13 21:00:00,35.25,17.75,35.77,8.2,0.7,13.68,
2020-08-13 22:00:00,34.25,18.5,34.88,10.2,0.75,23.35,
2020-08-13 23:00:00,38.25,23.0,33.8,10.05,0.7,30.88,
2020-08-14 00:00:00,37.75,21.75,32.05,8.92,0.55,15.53,
2020-08-14 01:00:00,29.75,15.5,31.03,6.6,0.45,14.75,
2020-08-14 02:00:00,17.0,8.0,36.72,5.55,0.4,21.75,
2020-08-14 03:00:00,11.0,8.0,38.9,4.4,0.4,15.67,
2020-08-14 04:00:00,10.5,7.5,31.38,5.35,0.4,14.33,
2020-08-14 05:00:00,10.75,6.5,29.73,5.17,0.4,14.65,
2020-08-14 06:00:00,16.75,10.5,29.98,6.55,0.4,11.95,
2020-08-14 07:00:00,18.5,15.75,28.68,7.17,0.4,13.53,
2020-08-14 08:00:00,17.5,10.0,28.32,8.5,0.45,12.72,
2020-08-14 09:00:00,19.75,14.75,28.0,8.3,0.53,13.95,
2020-08-14 10:00:00,27.5,24.0,29.35,11.1,0.6,12.85,
2020-08-14 11:00:00,40.25,31.25,28.62,8.45,0.53,20.6,
2020-08-14 12:00:00,29.0,17.0,28.7,7.0,0.45,23.95,
2020-08-14 13:00:00,29.0,17.0,31.3,6.68,0.4,24.15,
2020-08-14 14:00:00,29.0,23.0,31.45,6.73,0.45,25.98,
2020-08-14 15:00:00,32.75,22.75,32.0,7.33,0.45,27.65,
2020-08-14 16:00:00,40.75,18.75,44.52,7.72,0.38,27.95,
2020-08-14 17:00:00,33.75,11.0,49.22,9.1,0.45,28.65,
2020-08-14 18:00:00,44.0,18.25,35.98,9.12,0.48,23.27,
2020-08-14 19:00:00,52.75,22.75,28.72,11.6,0.62,19.08,
2020-08-14 20:00:00,61.25,26.5,25.8,12.0,0.72,14.8,
2020-08-14 21:00:00,59.75,30.25,25.98,11.73,0.8,10.67,
2020-08-14 22:00:00,55.25,29.5,25.55,12.65,0.83,7.7,
2020-08-14 23:00:00,67.75,36.75,26.75,19.43,0.95,3.38,
2020-08-15 00:00:00,81.0,45.75,29.15,15.0,0.57,8.6,
2020-08-15 01:00:00,65.0,46.25,30.58,7.88,0.43,12.55,
2020-08-15 02:00:00,51.5,40.75,38.53,5.83,0.4,21.0,
2020-08-15 03:00:00,48.5,39.75,44.7,8.8,0.3,10.65,
2020-08-15 04:00:00,49.5,38.25,35.45,7.97,0.3,11.25,
2020-08-15 05:00:00,39.75,35.5,33.62,5.38,0.3,13.25,
2020-08-15 06:00:00,43.5,34.25,31.8,5.33,0.35,10.02,
2020-08-15 07:00:00,47.75,35.0,31.25,7.28,0.4,8.65,
2020-08-15 08:00:00,49.0,39.0,32.45,6.77,0.4,10.88,
2020-08-15 09:00:00,59.75,52.75,33.88,7.08,0.4,11.3,
2020-08-15 10:00:00,74.25,56.5,34.7,6.62,0.4,16.9,
2020-08-15 11:00:00,72.0,50.25,36.5,5.27,0.4,24.83,
2020-08-15 12:00:00,61.0,41.25,36.12,4.62,0.4,26.3,
2020-08-15 13:00:00,56.0,31.0,36.7,4.8,0.4,27.23,
2020-08-15 14:00:00,54.5,32.5,37.42,4.35,0.4,29.3,
2020-08-15 15:00:00,41.0,28.0,40.72,4.6,0.4,31.05,
2020-08-15 16:00:00,42.25,28.0,43.83,4.1,0.4,31.12,
2020-08-15 17:00:00,40.75,26.0,41.95,4.47,0.32,27.83,
2020-08-15 18:00:00,26.5,19.5,40.6,5.05,0.38,27.2,
2020-08-15 19:00:00,34.75,19.5,37.6,6.9,0.4,21.1,
2020-08-15 20:00:00,41.75,22.75,33.02,7.22,0.43,15.78,
2020-08-15 21:00:00,28.75,18.75,34.0,8.07,0.5,16.1,
2020-08-15 22:00:00,32.75,19.75,33.95,8.3,0.55,13.47,
2020-08-15 23:00:00,46.25,26.0,32.55,7.85,0.53,10.88,
2020-08-16 00:00:00,40.0,27.75,33.12,6.78,0.45,10.88,
2020-08-16 01:00:00,28.0,23.5,34.4,5.8,0.4,11.15,
2020-08-16 02:00:00,30.75,23.25,45.4,5.2,0.4,19.55,
2020-08-16 03:00:00,38.25,26.25,54.4,4.6,0.4,11.1,
2020-08-16 04:00:00,37.25,25.25,41.72,5.08,0.4,10.05,
2020-08-16 05:00:00,42.25,27.75,37.45,4.55,0.4,10.47,
2020-08-16 06:00:00,45.0,25.25,33.77,4.92,0.4,9.57,
2020-08-16 07:00:00,34.25,23.0,29.1,3.82,0.3,14.07,
2020-08-16 08:00:00,12.5,5.25,27.65,6.05,0.43,19.45,
2020-08-16 09:00:00,15.75,6.25,28.48,9.82,0.47,27.1,
2020-08-16 10:00:00,11.75,7.5,29.3,6.65,0.4,22.52,
2020-08-16 11:00:00,12.25,9.0,33.0,5.22,0.38,21.7,
2020-08-16 12:00:00,14.0,8.5,36.9,4.2,0.35,23.17,
2020-08-16 13:00:00,10.25,7.25,38.4,3.88,0.3,26.18,
2020-08-16 14:00:00,18.5,9.0,36.95,4.35,0.35,25.62,
2020-08-16 15:00:00,22.75,11.0,36.45,4.45,0.35,26.95,
2020-08-16 16:00:00,27.0,10.0,37.83,6.15,0.4,26.52,
2020-08-16 17:00:00,41.0,16.5,37.38,6.48,0.43,25.5,
2020-08-16 18:00:00,40.0,19.25,37.25,7.12,0.5,22.3,
2020-08-16 19:00:00,44.75,21.75,39.02,8.65,0.53,18.0,
2020-08-16 20:00:00,42.25,19.25,40.62,11.3,0.72,10.55,
2020-08-16 21:00:00,47.0,23.0,38.75,15.03,0.8,6.85,
2020-08-16 22:00:00,50.0,24.5,40.05,14.7,0.72,6.2,
2020-08-16 23:00:00,51.25,28.0,39.67,11.45,0.65,7.53,
2020-08-17 00:00:00,55.0,26.0,37.32,10.32,0.6,6.8,
2020-08-17 01:00:00,55.75,29.5,35.25,9.2,0.55,7.47,
2020-08-17 02:00:00,59.25,30.0,41.67,7.18,0.5,16.1,
2020-08-17 03:00:00,63.25,27.25,47.2,6.1,0.5,7.7,
2020-08-17 04:00:00,59.25,27.25,35.32,5.9,0.5,7.58,
2020-08-17 05:00:00,44.0,24.25,32.17,5.73,0.43,8.22,
2020-08-17 06:00:00,41.25,21.0,29.88,5.3,0.47,8.12,
2020-08-17 07:00:00,39.25,17.75,28.67,5.7,0.4,8.0,
2020-08-17 08:00:00,33.5,17.25,29.12,7.3,0.45,7.55,
2020-08-17 09:00:00,39.5,17.0,29.0,7.6,0.5,9.65,
2020-08-17 10:00:00,35.75,15.25,29.77,7.45,0.5,14.2,
2020-08-17 11:00:00,39.5,17.5,32.0,6.78,0.5,26.35,
2020-08-17 12:00:00,41.25,13.75,32.08,6.2,0.43,26.38,
2020-08-17 13:00:00,33.5,15.25,35.73,6.22,0.43,26.42,
2020-08-17 14:00:00,37.5,15.25,40.67,7.75,0.5,26.38,
2020-08-17 15:00:00,43.25,21.25,43.12,8.05,0.45,29.33,
2020-08-17 16:00:00,34.0,18.5,46.03,6.52,0.43,29.73,
2020-08-17 17:00:00,23.5,16.75,40.73,6.7,0.43,27.45,
2020-08-17 18:00:00,27.75,13.75,41.08,8.57,0.57,18.42,
2020-08-17 19:00:00,33.25,11.25,45.5,29.05,1.12,31.1,
2020-08-17 20:00:00,46.75,22.75,46.1,21.8,1.12,23.45,
2020-08-17 21:00:00,35.0,20.5,44.73,30.62,1.57,7.28,
2020-08-17 22:00:00,52.25,27.25,42.0,47.97,1.52,3.53,
2020-08-17 23:00:00,66.75,31.75,42.8,40.75,1.2,2.62,
2020-08-18 00:00:00,63.25,26.5,41.3,30.02,0.98,2.62,
2020-08-18 01:00:00,61.75,29.5,41.35,23.7,0.72,3.5,
2020-08-18 02:00:00,50.25,23.75,49.58,13.22,0.55,12.95,
2020-08-18 03:00:00,37.5,20.0,55.1,10.5,0.5,5.25,
2020-08-18 04:00:00,41.75,18.5,43.2,10.15,0.5,4.6,
2020-08-18 05:00:00,42.25,15.25,36.7,9.9,0.5,3.0,
2020-08-18 06:00:00,46.25,20.0,33.7,13.42,0.5,2.48,
2020-08-18 07:00:00,45.75,21.75,32.73,13.28,0.55,2.25,
2020-08-18 08:00:00,45.5,19.0,33.0,16.77,0.65,3.9,
2020-08-18 09:00:00,53.25,22.5,33.25,14.72,0.6,10.03,
2020-08-18 10:00:00,46.75,24.0,34.92,13.27,0.72,8.85,
2020-08-18 11:00:00,56.5,24.0,38.25,13.1,0.78,11.48,
2020-08-18 12:00:00,70.75,26.5,43.77,11.68,0.72,28.3,
2020-08-18 13:00:00,70.5,34.0,50.12,8.32,0.57,44.33,
2020-08-18 14:00:00,58.5,31.5,55.6,6.08,0.5,41.9,
2020-08-18 15:00:00,41.5,23.0,55.55,6.67,0.43,35.85,
2020-08-18 16:00:00,29.5,16.75,52.55,12.15,0.45,20.77,
2020-08-18 17:00:00,24.5,8.0,46.43,12.6,0.45,18.07,
2020-08-18 18:00:00,20.0,10.5,47.15,15.92,0.5,13.85,
2020-08-18 19:00:00,17.75,10.75,53.93,21.2,0.65,8.0,
2020-08-18 20:00:00,38.0,14.25,53.25,26.4,0.83,4.3,
2020-08-18 21:00:00,38.25,9.5,48.98,29.4,0.9,3.08,
2020-08-18 22:00:00,38.75,11.5,46.58,31.43,0.83,2.83,
2020-08-18 23:00:00,36.25,13.0,46.03,29.7,0.75,2.3,
2020-08-19 00:00:00,29.25,12.5,45.55,25.3,0.6,3.48,
2020-08-19 01:00:00,27.5,11.5,45.38,20.55,0.53,3.33,
2020-08-19 02:00:00,37.0,13.0,56.22,14.93,0.4,15.5,
2020-08-19 03:00:00,33.25,13.0,54.3,10.7,0.4,5.98,
2020-08-19 04:00:00,30.75,14.0,43.12,12.53,0.38,4.03,
2020-08-19 05:00:00,30.25,15.75,37.17,14.55,0.38,3.45,
2020-08-19 06:00:00,31.75,12.25,32.97,11.55,0.4,4.78,
2020-08-19 07:00:00,32.5,12.5,31.12,11.88,0.4,3.6,
2020-08-19 08:00:00,25.5,10.5,29.77,16.83,0.45,4.9,
2020-08-19 09:00:00,17.75,8.75,30.45,20.72,0.5,3.45,
2020-08-19 10:00:00,17.0,8.25,31.3,19.88,0.47,7.82,
2020-08-19 11:00:00,16.0,8.75,37.38,13.43,0.35,22.58,
2020-08-19 12:00:00,12.75,7.75,38.02,15.57,0.57,11.77,
2020-08-19 13:00:00,14.75,6.75,37.65,37.12,0.8,6.55,
2020-08-19 14:00:00,24.0,8.0,39.78,28.02,0.67,19.62,
2020-08-19 15:00:00,23.75,12.5,37.2,24.85,0.65,14.1,
2020-08-19 16:00:00,16.0,8.75,34.95,22.77,0.6,13.65,
2020-08-19 17:00:00,25.25,12.75,36.7,18.23,0.6,17.38,
2020-08-19 18:00:00,36.0,17.5,35.98,15.72,0.65,33.92,
2020-08-19 19:00:00,36.75,17.0,35.02,16.0,0.7,10.53,
2020-08-19 20:00:00,32.0,20.5,33.22,20.3,0.98,4.6,
2020-08-19 21:00:00,38.75,22.0,32.45,34.12,1.35,2.58,
2020-08-19 22:00:00,44.0,23.25,33.58,46.5,1.65,2.55,
2020-08-19 23:00:00,51.5,26.25,36.22,37.35,1.12,2.35,
2020-08-20 00:00:00,48.25,23.0,36.35,19.85,0.68,4.12,
2020-08-20 01:00:00,50.5,20.5,35.7,14.43,0.53,4.35,
2020-08-20 02:00:00,44.0,22.5,42.85,9.17,0.43,18.7,
2020-08-20 03:00:00,34.0,20.25,43.2,6.8,0.3,15.1,
2020-08-20 04:00:00,19.5,8.5,33.58,6.6,0.3,19.08,
2020-08-20 05:00:00,11.75,6.0,31.18,5.3,0.3,25.38,
2020-08-20 06:00:00,11.0,2.5,30.27,7.93,0.3,18.8,
