Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2019-11-18 02:00:00,279.25,184.75,10.25,30.57,12.45,10.9,1.12
2019-11-18 03:00:00,255.75,184.25,13.1,16.8,8.4,18.1,0.8
2019-11-18 04:00:00,206.25,156.75,10.75,16.0,7.25,23.15,0.85
2019-11-18 05:00:00,192.0,151.0,8.85,18.55,5.88,22.45,0.88
2019-11-18 06:00:00,180.0,139.0,7.98,24.45,6.92,19.03,0.8
2019-11-18 07:00:00,165.5,113.75,5.1,41.67,12.5,16.95,0.95
2019-11-18 08:00:00,171.75,94.5,4.2,87.4,13.45,6.07,1.7
2019-11-18 09:00:00,227.5,103.5,6.07,63.53,15.2,10.07,1.57
2019-11-18 10:00:00,184.5,106.75,5.25,77.35,15.18,22.25,1.23
2019-11-18 11:00:00,163.25,96.75,5.0,20.2,13.2,65.1,0.7
2019-11-18 12:00:00,144.75,74.25,3.4,17.23,12.68,90.65,0.75
2019-11-18 13:00:00,134.0,61.75,3.88,15.3,13.6,99.92,0.75
2019-11-18 14:00:00,146.0,58.75,4.17,14.43,14.32,105.25,0.62
2019-11-18 15:00:00,156.5,56.25,4.88,29.9,15.15,95.22,0.72
2019-11-18 16:00:00,138.5,41.0,4.75,19.45,14.1,100.78,0.72
2019-11-18 17:00:00,157.5,39.0,5.1,24.43,13.38,85.25,0.88
2019-11-18 18:00:00,202.75,42.75,4.4,63.45,12.75,33.1,1.5
2019-11-18 19:00:00,402.0,56.25,2.3,159.4,15.65,4.47,3.78
2019-11-18 20:00:00,766.5,95.75,2.25,231.57,24.0,5.05,5.12
2019-11-18 21:00:00,773.5,108.75,,231.68,31.12,4.6,5.15
2019-11-18 22:00:00,533.5,101.5,4.5,239.8,34.55,4.85,4.92
2019-11-18 23:00:00,437.25,122.25,3.8,214.68,38.12,4.42,4.38
2019-11-19 00:00:00,420.25,139.25,3.3,152.53,35.18,5.03,2.8
2019-11-19 01:00:00,362.25,157.25,5.03,99.78,16.88,5.0,1.78
2019-11-19 02:00:00,275.0,165.0,5.38,70.28,13.15,,1.3
2019-11-19 03:00:00,209.0,138.0,9.5,44.2,5.6,4.17,1.0
2019-11-19 04:00:00,186.75,130.25,7.05,43.42,2.67,4.83,1.02
2019-11-19 05:00:00,199.5,133.5,5.4,55.35,0.4,4.7,1.0
2019-11-19 06:00:00,196.5,127.5,3.98,76.95,3.3,4.1,1.05
2019-11-19 07:00:00,200.75,110.25,2.62,92.85,11.6,3.78,1.0
2019-11-19 08:00:00,232.75,100.0,2.85,163.65,13.8,4.42,2.03
2019-11-19 09:00:00,352.25,114.75,3.6,151.28,15.53,5.35,1.88
2019-11-19 10:00:00,368.0,146.25,5.6,64.88,14.78,18.75,1.1
2019-11-19 11:00:00,213.0,125.5,5.97,35.67,12.68,53.73,0.57
2019-11-19 12:00:00,184.0,97.0,6.05,19.05,11.55,96.07,0.85
2019-11-19 13:00:00,207.75,103.75,6.22,18.65,11.15,118.08,0.9
2019-11-19 14:00:00,236.0,118.25,5.95,16.62,11.65,130.12,0.75
2019-11-19 15:00:00,206.25,96.0,8.15,20.0,11.85,136.45,0.85
2019-11-19 16:00:00,176.5,80.5,8.77,23.42,9.57,134.95,0.88
2019-11-19 17:00:00,178.5,75.75,7.2,35.2,7.25,96.95,1.0
2019-11-19 18:00:00,391.5,75.25,4.48,136.25,7.6,14.55,2.55
2019-11-19 19:00:00,867.25,107.0,3.4,158.97,15.38,5.17,3.58
2019-11-19 20:00:00,651.25,121.0,1.15,195.93,19.15,4.67,3.47
2019-11-19 21:00:00,445.0,129.0,5.75,144.5,21.98,4.55,3.45
2019-11-19 22:00:00,415.25,139.0,2.27,183.15,26.2,4.72,4.03
2019-11-19 23:00:00,487.0,154.75,2.9,246.0,33.02,4.65,4.45
2019-11-20 00:00:00,542.5,166.0,0.93,205.4,33.57,4.78,3.75
2019-11-20 01:00:00,463.25,167.25,1.85,211.18,18.48,5.35,3.7
2019-11-20 02:00:00,398.25,168.25,1.7,195.6,17.98,5.5,3.17
2019-11-20 03:00:00,305.0,163.0,6.5,164.5,15.7,5.6,2.6
2019-11-20 04:00:00,286.5,173.25,3.78,101.12,12.05,5.2,1.8
2019-11-20 05:00:00,272.25,177.25,4.25,96.1,6.88,4.85,1.52
2019-11-20 06:00:00,278.0,174.0,3.95,91.85,6.62,4.9,1.7
2019-11-20 07:00:00,261.0,160.5,4.07,133.05,16.38,4.55,2.05
2019-11-20 08:00:00,338.5,168.0,5.12,203.25,16.25,5.1,2.65
2019-11-20 09:00:00,440.75,200.5,7.3,196.48,16.95,5.3,2.4
2019-11-20 10:00:00,397.5,202.25,7.7,95.15,16.15,9.47,2.08
2019-11-20 11:00:00,393.75,247.0,13.32,49.03,17.17,51.47,1.68
2019-11-20 12:00:00,403.25,260.0,10.33,39.05,15.43,91.35,1.38
2019-11-20 13:00:00,344.0,216.25,9.05,24.0,17.73,136.57,0.88
2019-11-20 14:00:00,247.5,163.5,5.72,26.98,16.62,133.93,0.8
2019-11-20 15:00:00,216.0,99.0,7.53,25.83,13.1,142.3,0.8
2019-11-20 16:00:00,261.0,90.0,9.2,16.3,9.85,155.5,0.55
2019-11-20 17:00:00,,,,,,,
2019-11-20 18:00:00,261.0,90.0,,,,,
2019-11-20 19:00:00,,,,374.18,26.03,6.88,7.2
2019-11-20 20:00:00,,213.0,,424.25,48.1,5.33,6.68
2019-11-20 21:00:00,,219.0,,434.27,55.35,5.93,2.48
2019-11-20 22:00:00,,238.5,,426.05,68.97,7.35,0.01
2019-11-20 23:00:00,836.0,242.25,,391.73,79.83,5.9,6.83
2019-11-21 00:00:00,788.0,241.0,,297.1,63.65,8.22,6.32
2019-11-21 01:00:00,614.5,243.75,,269.8,19.48,16.88,5.75
2019-11-21 02:00:00,516.5,244.5,,304.65,21.95,37.7,5.78
2019-11-21 03:00:00,478.75,248.25,5.8,289.2,22.2,66.85,5.4
2019-11-21 04:00:00,450.0,252.25,0.3,301.68,20.8,98.53,5.97
2019-11-21 05:00:00,454.75,281.25,,289.98,12.45,90.17,6.22
2019-11-21 06:00:00,475.75,313.25,0.45,261.1,12.1,67.8,4.95
2019-11-21 07:00:00,480.75,318.75,6.65,334.55,15.35,50.4,6.33
2019-11-21 08:00:00,620.0,326.0,,440.9,24.1,64.6,7.1
2019-11-21 09:00:00,868.75,329.5,2.4,361.98,26.18,96.0,5.38
2019-11-21 10:00:00,668.25,332.0,2.2,343.25,32.28,65.53,7.65
2019-11-21 11:00:00,572.75,322.75,6.55,105.95,32.95,39.0,4.5
2019-11-21 12:00:00,403.25,214.75,12.6,105.2,24.02,75.05,2.45
2019-11-21 13:00:00,446.75,233.5,12.55,60.9,18.77,152.82,1.45
2019-11-21 14:00:00,369.0,184.75,12.15,30.05,5.22,179.4,0.88
2019-11-21 15:00:00,281.75,127.75,12.25,24.2,4.6,185.03,0.82
2019-11-21 16:00:00,270.0,114.75,11.2,41.45,13.88,171.12,1.27
2019-11-21 17:00:00,447.0,129.75,8.55,105.5,8.12,79.38,2.25
2019-11-21 18:00:00,834.0,163.5,2.75,215.25,11.7,4.9,5.9
2019-11-21 19:00:00,,212.5,5.2,284.85,26.93,5.42,7.85
2019-11-21 20:00:00,,241.5,2.6,345.98,41.12,4.93,9.68
2019-11-21 21:00:00,,267.0,2.78,348.27,49.45,6.38,8.95
2019-11-21 22:00:00,975.0,313.25,3.4,356.9,64.75,6.67,9.0
2019-11-21 23:00:00,955.5,310.5,,449.3,76.52,5.75,4.63
2019-11-22 00:00:00,863.5,293.75,,417.75,67.72,6.05,8.5
2019-11-22 01:00:00,709.75,290.5,,320.88,20.0,6.43,5.92
2019-11-22 02:00:00,525.75,252.75,1.0,265.88,21.48,7.2,4.15
2019-11-22 03:00:00,438.0,243.25,10.0,189.5,10.3,6.18,2.6
2019-11-22 04:00:00,382.25,241.0,7.83,207.18,4.0,5.8,3.05
2019-11-22 05:00:00,350.25,229.5,4.22,245.72,,5.45,3.05
2019-11-22 06:00:00,353.25,224.0,2.28,297.58,1.3,5.42,4.45
2019-11-22 07:00:00,371.25,234.75,3.9,333.9,16.77,4.9,4.65
2019-11-22 08:00:00,433.5,252.5,7.83,271.33,10.97,5.17,4.43
2019-11-22 09:00:00,537.25,270.5,15.47,176.82,5.12,6.03,3.37
2019-11-22 10:00:00,577.5,294.75,17.75,132.95,2.12,14.18,2.05
2019-11-22 11:00:00,497.75,280.25,16.9,68.6,0.55,53.97,1.27
2019-11-22 12:00:00,373.25,213.0,17.88,43.78,0.8,105.25,1.4
2019-11-22 13:00:00,324.75,187.75,19.1,35.17,16.42,160.7,1.33
2019-11-22 14:00:00,316.25,180.0,19.32,27.27,14.78,193.38,1.27
2019-11-22 15:00:00,301.0,163.75,20.07,26.8,16.62,194.55,1.25
2019-11-22 16:00:00,284.5,144.0,16.9,26.3,10.82,178.57,1.22
2019-11-22 17:00:00,266.5,125.75,14.0,50.48,2.38,114.5,1.93
2019-11-22 18:00:00,491.25,142.25,10.68,160.25,3.55,7.2,5.7
2019-11-22 19:00:00,935.75,169.5,7.8,233.7,17.45,4.17,5.65
2019-11-22 20:00:00,793.0,177.0,7.8,197.33,19.98,5.33,4.93
2019-11-22 21:00:00,611.75,187.25,10.47,158.22,27.75,7.45,4.78
2019-11-22 22:00:00,660.75,229.0,10.65,144.4,28.12,5.1,5.05
2019-11-22 23:00:00,792.0,265.5,7.57,235.2,38.65,4.85,6.5
2019-11-23 00:00:00,475.0,261.5,13.95,68.7,35.25,11.88,2.1
2019-11-23 01:00:00,430.75,208.25,14.57,30.27,11.22,33.23,0.68
2019-11-23 02:00:00,277.75,166.75,12.95,20.18,4.47,42.8,0.35
2019-11-23 03:00:00,226.5,133.25,14.9,30.5,,23.55,0.4
2019-11-23 04:00:00,262.5,154.25,15.8,30.18,,13.88,0.32
2019-11-23 05:00:00,291.0,194.75,17.45,35.8,,10.15,0.35
2019-11-23 06:00:00,299.75,208.5,17.35,36.7,,8.1,1.1
2019-11-23 07:00:00,281.75,186.25,19.43,49.85,11.32,5.67,1.28
2019-11-23 08:00:00,321.0,180.75,17.27,91.38,9.9,4.4,1.85
2019-11-23 09:00:00,359.0,191.0,13.48,87.25,9.97,5.93,1.88
2019-11-23 10:00:00,361.75,196.0,17.0,52.55,9.7,13.43,1.55
2019-11-23 11:00:00,289.0,189.25,18.07,43.38,10.98,25.35,1.35
2019-11-23 12:00:00,250.25,168.25,17.18,23.6,8.65,51.25,0.83
2019-11-23 13:00:00,214.5,132.25,15.93,23.15,12.43,73.45,0.62
2019-11-23 14:00:00,220.5,111.75,16.55,23.92,13.27,89.15,0.7
2019-11-23 15:00:00,238.75,108.75,17.23,27.32,13.3,92.97,0.72
2019-11-23 16:00:00,215.75,95.0,15.55,23.73,13.75,91.47,0.72
2019-11-23 17:00:00,204.25,75.5,13.98,39.97,12.45,57.9,1.0
2019-11-23 18:00:00,300.5,81.5,12.2,76.92,13.0,10.27,1.75
2019-11-23 19:00:00,446.25,92.5,10.3,123.17,16.65,4.65,2.55
2019-11-23 20:00:00,513.5,120.75,9.7,155.45,18.15,4.75,2.7
2019-11-23 21:00:00,430.5,148.5,13.45,97.62,18.75,4.65,2.1
2019-11-23 22:00:00,367.5,149.75,13.73,75.78,19.75,5.05,1.5
2019-11-23 23:00:00,292.0,136.0,14.93,44.53,19.6,15.25,0.9
2019-11-24 00:00:00,278.0,126.0,15.1,29.45,19.2,26.75,1.08
2019-11-24 01:00:00,224.0,135.25,15.27,21.9,15.1,31.52,0.95
2019-11-24 02:00:00,221.0,146.5,14.95,30.5,13.05,11.2,1.05
2019-11-24 03:00:00,235.0,150.75,18.6,31.1,8.7,13.02,1.1
2019-11-24 04:00:00,219.75,152.0,15.92,33.98,5.22,8.65,0.98
2019-11-24 05:00:00,210.75,157.75,14.45,25.6,2.38,11.1,0.8
2019-11-24 06:00:00,206.75,149.75,13.65,29.33,3.02,19.55,1.02
2019-11-24 07:00:00,201.0,134.25,13.45,48.83,12.88,5.4,1.3
2019-11-24 08:00:00,252.0,161.25,17.25,57.57,15.25,5.3,1.65
2019-11-24 09:00:00,289.5,189.5,16.3,48.78,16.02,9.45,1.55
2019-11-24 10:00:00,289.75,195.0,15.8,30.6,17.88,34.1,1.38
2019-11-24 11:00:00,268.75,173.25,15.6,24.9,19.8,71.07,1.27
2019-11-24 12:00:00,237.25,145.75,14.05,22.08,18.48,95.72,0.98
2019-11-24 13:00:00,208.5,119.5,13.25,24.15,17.48,106.1,0.8
2019-11-24 14:00:00,182.25,99.0,13.38,15.68,16.62,117.38,0.65
2019-11-24 15:00:00,177.25,75.25,13.45,23.17,14.5,98.78,0.72
2019-11-24 16:00:00,175.75,67.0,11.4,28.45,15.07,76.25,1.02
2019-11-24 17:00:00,229.0,67.75,10.93,54.23,15.05,39.6,1.32
2019-11-24 18:00:00,393.0,80.5,12.72,101.5,15.85,10.75,1.8
2019-11-24 19:00:00,540.5,116.25,13.98,75.83,14.97,12.45,1.65
2019-11-24 20:00:00,381.5,131.5,12.12,66.72,9.82,10.85,1.3
2019-11-24 21:00:00,342.5,142.5,14.1,65.42,10.62,8.28,1.45
2019-11-24 22:00:00,366.0,155.5,11.68,63.7,11.4,7.0,1.27
2019-11-24 23:00:00,353.25,160.25,13.5,60.53,12.8,5.58,1.25
2019-11-25 00:00:00,358.0,148.75,16.05,70.9,14.38,4.47,1.77
2019-11-25 01:00:00,264.5,136.75,13.0,44.8,12.82,10.3,1.38
2019-11-25 02:00:00,238.5,132.25,13.82,32.95,11.9,15.1,1.25
2019-11-25 03:00:00,214.75,139.0,18.2,33.3,11.9,10.23,1.2
2019-11-25 04:00:00,202.5,139.25,14.15,37.77,8.35,5.33,1.18
2019-11-25 05:00:00,209.5,143.0,14.1,42.33,7.15,4.88,1.2
2019-11-25 06:00:00,228.0,153.25,14.1,66.0,8.57,5.1,1.23
2019-11-25 07:00:00,236.75,155.75,12.3,96.88,12.93,4.78,1.5
2019-11-25 08:00:00,273.5,154.75,13.3,122.67,15.03,5.03,2.28
2019-11-25 09:00:00,357.75,169.25,11.62,157.43,17.5,5.4,2.75
2019-11-25 10:00:00,374.5,195.25,11.98,125.38,21.0,7.5,2.62
2019-11-25 11:00:00,430.0,209.75,16.23,77.93,22.12,29.38,2.2
2019-11-25 12:00:00,409.0,181.25,13.68,59.2,23.25,71.72,1.35
2019-11-25 13:00:00,384.25,155.5,13.75,55.73,18.32,99.25,1.18
2019-11-25 14:00:00,326.75,131.75,13.1,46.17,18.02,114.0,1.0
2019-11-25 15:00:00,294.25,107.5,13.15,50.6,16.5,120.55,0.95
2019-11-25 16:00:00,295.5,96.0,13.12,41.23,18.57,118.88,1.02
2019-11-25 17:00:00,356.5,86.0,11.65,68.35,18.15,60.92,1.35
2019-11-25 18:00:00,481.0,108.25,5.47,239.7,25.92,4.07,5.92
2019-11-25 19:00:00,,161.5,3.48,317.62,23.02,3.85,7.28
2019-11-25 20:00:00,,177.25,,354.5,34.12,4.72,8.9
2019-11-25 21:00:00,,185.25,,389.4,49.38,4.65,9.23
2019-11-25 22:00:00,,190.25,0.9,390.05,62.25,4.92,6.55
2019-11-25 23:00:00,619.0,191.5,3.7,251.15,64.1,4.95,5.45
2019-11-26 00:00:00,560.5,177.5,7.07,176.65,47.9,4.53,3.53
2019-11-26 01:00:00,363.25,154.5,5.6,157.78,10.25,4.58,2.7
2019-11-26 02:00:00,282.0,137.25,7.92,107.05,2.8,4.5,1.67
2019-11-26 03:00:00,217.0,111.75,14.6,73.6,,4.45,0.8
2019-11-26 04:00:00,170.75,98.25,10.12,64.72,,32.62,0.62
2019-11-26 05:00:00,195.25,108.0,10.4,73.28,,17.43,0.7
2019-11-26 06:00:00,228.25,118.0,10.1,76.8,,13.45,1.15
2019-11-26 07:00:00,259.75,121.5,8.4,125.0,19.08,28.48,1.95
2019-11-26 08:00:00,430.75,129.0,8.55,211.73,23.3,31.75,3.17
2019-11-26 09:00:00,647.0,147.75,5.25,207.82,30.7,13.45,2.77
2019-11-26 10:00:00,404.75,146.0,9.97,122.57,35.65,9.25,2.35
2019-11-26 11:00:00,318.75,124.5,13.27,66.58,35.95,22.77,1.55
2019-11-26 12:00:00,243.0,91.5,12.22,50.52,25.38,57.35,0.93
2019-11-26 13:00:00,272.0,78.5,14.2,48.12,17.52,71.55,0.8
2019-11-26 14:00:00,332.75,79.5,14.55,32.23,13.2,97.28,0.67
2019-11-26 15:00:00,271.5,78.5,16.38,35.55,10.98,110.45,0.72
2019-11-26 16:00:00,344.5,84.25,17.77,45.6,10.88,110.95,1.3
2019-11-26 17:00:00,471.75,116.0,17.32,106.08,15.32,49.38,3.45
2019-11-26 18:00:00,713.5,180.25,15.05,150.57,19.55,20.18,4.72
2019-11-26 19:00:00,760.25,182.25,16.12,67.97,18.75,17.43,1.78
2019-11-26 20:00:00,447.5,106.0,11.68,29.18,14.07,27.08,0.5
2019-11-26 21:00:00,261.25,52.75,11.27,27.17,9.23,25.75,0.32
2019-11-26 22:00:00,166.0,44.5,11.05,28.5,8.75,21.27,0.3
2019-11-26 23:00:00,133.75,37.75,10.8,25.18,9.88,22.57,0.3
2019-11-27 00:00:00,113.5,30.5,11.78,22.55,9.7,25.8,0.7
2019-11-27 01:00:00,96.25,27.25,10.9,23.07,9.88,24.23,0.62
2019-11-27 02:00:00,83.5,24.0,11.2,20.25,4.12,22.7,0.57
2019-11-27 03:00:00,74.75,27.0,14.1,17.1,,30.18,0.4
2019-11-27 04:00:00,60.75,20.25,11.12,15.5,,37.72,0.33
2019-11-27 05:00:00,57.0,26.0,10.22,16.23,,33.08,0.3
2019-11-27 06:00:00,62.25,24.25,10.4,23.08,1.8,23.77,0.55
2019-11-27 07:00:00,89.0,30.5,8.72,47.38,15.38,4.58,0.9
2019-11-27 08:00:00,153.5,39.0,9.05,86.23,18.47,3.9,1.45
2019-11-27 09:00:00,250.0,44.0,8.52,108.18,24.77,5.43,1.9
2019-11-27 10:00:00,252.0,55.0,10.35,76.2,26.57,10.43,1.7
2019-11-27 11:00:00,255.0,76.0,11.95,60.92,26.88,27.62,1.65
2019-11-27 12:00:00,278.0,88.0,11.82,43.5,27.6,52.23,1.05
2019-11-27 13:00:00,216.5,73.75,13.9,35.53,18.93,87.9,0.93
2019-11-27 14:00:00,242.0,86.25,11.77,50.2,15.68,72.8,1.33
2019-11-27 15:00:00,280.25,91.25,13.82,56.85,13.83,68.58,1.45
2019-11-27 16:00:00,298.25,98.25,16.88,55.67,14.5,44.65,1.62
2019-11-27 17:00:00,308.25,110.75,19.38,38.0,15.5,60.88,1.5
2019-11-27 18:00:00,226.0,118.25,17.15,37.52,12.98,32.92,1.43
2019-11-27 19:00:00,192.0,118.0,16.38,44.45,13.32,21.23,1.52
2019-11-27 20:00:00,194.5,129.25,14.15,50.47,8.62,13.35,1.65
2019-11-27 21:00:00,213.0,143.75,14.38,48.12,12.88,13.43,1.62
2019-11-27 22:00:00,194.0,116.75,12.8,22.1,13.8,51.35,0.72
2019-11-27 23:00:00,102.25,43.5,12.43,18.95,14.12,56.95,0.43
2019-11-28 00:00:00,50.25,30.25,11.25,18.85,13.55,48.32,0.78
2019-11-28 01:00:00,44.25,21.25,8.95,22.25,11.0,36.1,0.65
2019-11-28 02:00:00,41.5,20.25,8.02,22.4,8.03,40.3,0.57
2019-11-28 03:00:00,38.5,22.75,9.8,17.5,6.6,44.9,0.5
2019-11-28 04:00:00,34.25,19.0,9.15,14.6,4.45,48.9,0.53
2019-11-28 05:00:00,37.25,18.5,10.28,13.57,1.8,43.52,0.57
2019-11-28 06:00:00,43.0,17.5,11.6,15.45,3.65,37.3,0.23
2019-11-28 07:00:00,46.0,21.5,11.4,25.52,12.38,22.07,0.38
2019-11-28 08:00:00,64.75,28.5,10.9,30.08,12.82,24.43,0.68
2019-11-28 09:00:00,60.75,27.5,9.4,22.92,12.95,27.87,0.5
2019-11-28 10:00:00,43.0,28.0,8.43,18.88,13.2,38.52,0.38
2019-11-28 11:00:00,52.75,28.75,7.83,24.1,13.72,38.62,0.53
2019-11-28 12:00:00,81.75,44.25,8.57,22.97,14.6,47.0,0.85
2019-11-28 13:00:00,109.25,58.0,10.88,21.9,13.55,54.98,0.88
2019-11-28 14:00:00,112.5,58.25,13.8,17.82,17.38,57.02,0.72
2019-11-28 15:00:00,110.0,49.25,14.18,21.05,18.4,58.5,0.8
2019-11-28 16:00:00,103.0,44.0,13.2,19.92,17.52,53.35,0.7
2019-11-28 17:00:00,91.75,34.75,10.5,17.85,16.8,57.12,0.6
2019-11-28 18:00:00,93.5,34.25,8.52,28.35,15.75,36.15,0.75
2019-11-28 19:00:00,94.75,36.75,8.68,30.45,14.12,28.48,0.85
2019-11-28 20:00:00,97.5,41.5,8.88,31.6,14.38,27.65,0.78
2019-11-28 21:00:00,84.75,40.25,10.05,36.15,11.03,21.43,0.88
2019-11-28 22:00:00,93.5,39.5,11.78,35.38,15.27,19.93,0.82
2019-11-28 23:00:00,88.5,35.0,10.95,46.75,15.8,8.7,0.9
2019-11-29 00:00:00,95.5,34.5,11.25,43.8,14.38,9.47,0.68
2019-11-29 01:00:00,90.5,33.75,9.12,46.17,14.1,7.97,0.6
2019-11-29 02:00:00,89.5,37.5,8.4,44.92,14.93,5.1,0.75
2019-11-29 03:00:00,119.5,44.75,9.9,41.0,16.2,4.72,0.5
2019-11-29 04:00:00,109.0,49.5,9.57,24.85,12.82,12.12,0.4
2019-11-29 05:00:00,64.0,39.0,8.93,34.05,11.15,6.85,0.5
2019-11-29 06:00:00,66.25,41.75,10.55,29.62,13.3,4.83,0.6
2019-11-29 07:00:00,80.0,50.5,10.35,41.42,13.1,3.5,0.8
2019-11-29 08:00:00,112.5,50.25,8.85,56.25,13.6,4.72,1.08
2019-11-29 09:00:00,146.25,46.25,7.78,58.72,15.07,8.3,1.1
2019-11-29 10:00:00,141.0,51.5,8.68,44.8,14.75,20.15,1.02
2019-11-29 11:00:00,129.25,51.75,7.1,29.38,16.75,29.95,0.88
2019-11-29 12:00:00,123.75,42.5,7.22,27.5,17.95,37.55,0.85
2019-11-29 13:00:00,135.5,54.5,10.43,30.38,13.22,60.17,1.0
2019-11-29 14:00:00,149.0,61.5,12.57,28.68,14.2,88.97,1.08
2019-11-29 15:00:00,162.0,69.0,12.2,29.15,14.62,125.9,0.97
2019-11-29 16:00:00,168.0,63.5,,,,114.65,
2019-11-29 17:00:00,156.75,52.5,13.93,29.08,4.67,81.75,0.9
2019-11-29 18:00:00,180.5,66.0,12.28,48.65,12.67,43.65,1.35
2019-11-29 19:00:00,191.5,57.0,10.57,63.55,17.27,17.15,1.8
2019-11-29 20:00:00,194.0,58.75,11.3,87.92,19.25,4.27,2.35
2019-11-29 21:00:00,214.5,66.5,6.57,156.42,22.88,3.65,3.4
2019-11-29 22:00:00,265.5,85.0,8.82,164.75,26.1,4.55,3.83
2019-11-29 23:00:00,265.5,122.0,9.12,163.55,32.62,4.92,3.67
2019-11-30 00:00:00,249.5,124.0,13.05,61.08,27.25,14.22,1.15
2019-11-30 01:00:00,161.5,94.75,16.77,34.3,13.65,11.43,0.95
2019-11-30 02:00:00,161.75,99.0,17.25,41.4,11.25,5.7,1.0
2019-11-30 03:00:00,166.25,111.25,20.8,32.7,12.4,5.4,1.0
2019-11-30 04:00:00,186.5,128.5,17.7,37.77,9.17,6.68,0.93
2019-11-30 05:00:00,174.25,123.25,16.88,29.88,6.15,5.75,0.83
2019-11-30 06:00:00,168.0,114.75,17.03,25.45,4.95,14.85,1.08
2019-11-30 07:00:00,139.25,98.5,15.77,36.45,11.32,4.48,1.17
2019-11-30 08:00:00,140.25,103.75,14.4,51.05,10.35,4.8,1.52
2019-11-30 09:00:00,128.75,92.5,15.1,46.95,12.08,7.12,1.5
2019-11-30 10:00:00,117.25,77.5,14.6,37.4,11.43,13.25,1.35
2019-11-30 11:00:00,114.5,75.75,15.9,24.62,11.38,25.52,1.25
2019-11-30 12:00:00,129.5,86.5,16.82,23.15,10.55,37.95,0.8
2019-11-30 13:00:00,163.0,93.25,17.95,21.78,10.32,48.3,0.62
2019-11-30 14:00:00,182.25,89.5,20.38,18.02,9.2,65.03,0.65
2019-11-30 15:00:00,144.0,84.75,20.38,20.8,8.52,74.3,0.68
2019-11-30 16:00:00,156.25,85.75,21.7,19.45,8.4,88.95,0.62
2019-11-30 17:00:00,166.0,87.75,18.73,26.17,8.27,72.15,0.85
2019-11-30 18:00:00,183.75,78.75,15.85,44.28,9.62,36.55,1.15
2019-11-30 19:00:00,269.5,83.75,13.38,125.0,15.88,4.53,2.33
2019-11-30 20:00:00,358.75,102.0,10.88,160.77,20.25,4.65,3.15
2019-11-30 21:00:00,329.25,137.75,12.88,164.95,23.82,4.83,3.03
2019-11-30 22:00:00,312.25,152.0,12.18,137.25,25.07,4.75,2.67
2019-11-30 23:00:00,287.5,142.0,13.62,91.45,23.55,4.92,1.68
2019-12-01 00:00:00,234.25,140.5,17.2,56.2,21.2,6.52,1.3
2019-12-01 01:00:00,224.25,146.0,17.88,58.2,15.92,5.17,1.38
2019-12-01 02:00:00,233.5,153.5,17.35,66.08,16.43,4.9,1.4
2019-12-01 03:00:00,239.5,164.25,17.1,43.7,15.4,4.85,1.1
2019-12-01 04:00:00,207.5,153.5,17.48,40.03,12.9,5.65,1.0
2019-12-01 05:00:00,205.5,145.75,16.95,39.98,9.12,5.32,0.78
2019-12-01 06:00:00,199.0,139.5,15.45,48.7,7.83,4.83,0.98
2019-12-01 07:00:00,189.25,124.0,14.43,50.42,11.4,6.28,1.15
2019-12-01 08:00:00,227.0,130.5,11.98,67.03,12.75,5.5,1.38
2019-12-01 09:00:00,271.5,139.5,17.2,45.68,15.75,14.42,1.3
2019-12-01 10:00:00,210.5,136.5,14.43,38.4,15.93,35.12,1.15
2019-12-01 11:00:00,218.25,143.75,16.6,23.73,15.8,61.03,1.08
2019-12-01 12:00:00,212.25,143.5,15.8,19.2,15.07,89.65,0.8
2019-12-01 13:00:00,218.25,115.5,14.82,18.8,12.93,101.3,0.55
2019-12-01 14:00:00,212.0,104.5,15.03,15.35,12.97,114.67,0.5
2019-12-01 15:00:00,197.0,94.0,15.05,17.58,12.28,120.9,0.47
2019-12-01 16:00:00,184.5,95.5,16.12,14.25,11.4,122.92,0.5
2019-12-01 17:00:00,173.25,97.0,16.3,19.3,11.95,106.7,0.62
2019-12-01 18:00:00,207.25,91.5,13.8,54.18,11.75,44.38,1.38
2019-12-01 19:00:00,378.5,121.25,12.3,108.53,14.23,5.58,2.65
2019-12-01 20:00:00,613.75,183.0,11.1,192.62,18.95,4.45,3.9
2019-12-01 21:00:00,662.0,187.75,5.62,192.4,23.42,4.2,3.25
2019-12-01 22:00:00,381.5,179.25,10.0,163.95,23.95,4.72,3.1
2019-12-01 23:00:00,414.25,222.75,4.55,209.03,26.62,4.88,4.05
2019-12-02 00:00:00,439.5,231.25,9.25,130.15,24.75,4.8,2.67
2019-12-02 01:00:00,342.75,222.75,12.5,115.0,19.77,4.25,2.25
2019-12-02 02:00:00,327.75,215.0,15.0,67.0,16.27,4.7,1.57
2019-12-02 03:00:00,269.25,191.5,20.5,44.7,14.4,4.5,1.2
2019-12-02 04:00:00,246.5,183.5,18.27,38.8,10.78,5.8,1.08
2019-12-02 05:00:00,237.75,180.0,18.95,32.02,6.65,9.75,0.82
2019-12-02 06:00:00,233.0,168.5,17.83,44.2,5.2,5.42,1.12
2019-12-02 07:00:00,237.5,149.75,15.32,82.45,14.62,4.35,1.45
2019-12-02 08:00:00,264.5,145.0,14.78,84.1,13.72,4.78,1.45
