Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-08-12 04:00:00,20.0,12.0,36.07,13.5,10.53,0.4,11.88
2020-08-12 05:00:00,19.25,11.25,29.98,12.18,10.28,0.4,11.38
2020-08-12 06:00:00,17.25,8.75,28.27,13.25,10.42,0.4,7.65
2020-08-12 07:00:00,17.75,8.75,28.5,14.72,10.38,0.5,7.43
2020-08-12 08:00:00,18.75,11.0,27.2,14.53,10.12,0.5,9.72
2020-08-12 09:00:00,28.0,11.5,27.58,12.97,9.8,0.5,17.38
2020-08-12 10:00:00,43.75,14.75,25.95,11.15,10.32,0.5,25.4
2020-08-12 11:00:00,56.75,20.0,25.17,8.67,10.9,0.5,33.22
2020-08-12 12:00:00,62.5,21.25,27.95,7.05,11.0,0.5,45.67
2020-08-12 13:00:00,64.5,24.25,29.35,6.05,10.65,0.5,57.95
2020-08-12 14:00:00,66.5,22.75,28.95,5.95,10.93,0.6,63.0
2020-08-12 15:00:00,69.25,24.75,28.35,7.1,11.68,0.57,59.15
2020-08-12 16:00:00,71.5,23.5,29.95,6.23,10.48,0.5,69.25
2020-08-12 17:00:00,65.0,21.0,28.3,7.65,10.62,0.55,51.03
2020-08-12 18:00:00,69.0,21.0,26.08,11.25,11.3,0.72,37.75
2020-08-12 19:00:00,98.25,31.5,22.25,13.45,11.7,0.78,16.18
2020-08-12 20:00:00,91.25,37.25,21.17,17.82,11.85,0.95,4.75
2020-08-12 21:00:00,73.75,39.75,19.92,19.6,11.62,0.93,6.35
2020-08-12 22:00:00,57.0,32.5,21.92,13.38,12.15,0.62,22.42
2020-08-12 23:00:00,32.75,20.0,26.38,8.28,11.72,0.53,26.57
2020-08-13 00:00:00,22.25,15.25,29.1,18.12,11.68,0.67,5.58
2020-08-13 01:00:00,23.75,21.25,31.22,23.05,11.65,0.75,2.25
2020-08-13 02:00:00,36.5,26.0,30.68,25.35,11.85,0.72,21.45
2020-08-13 03:00:00,39.0,22.5,36.9,17.75,10.25,0.6,22.62
2020-08-13 04:00:00,29.75,25.75,30.2,12.15,12.35,0.55,24.38
2020-08-13 05:00:00,20.0,11.5,24.58,7.5,12.12,0.43,32.62
2020-08-13 06:00:00,,7.0,23.35,7.47,12.18,0.45,31.73
2020-08-13 07:00:00,,,23.5,8.07,12.25,0.5,24.02
2020-08-13 08:00:00,,,23.0,8.9,11.15,0.53,19.95
2020-08-13 09:00:00,,,20.7,15.5,10.7,0.6,8.22
2020-08-13 10:00:00,9.0,7.0,20.0,16.4,10.88,0.67,7.7
2020-08-13 11:00:00,10.75,8.25,18.62,21.68,11.28,0.95,6.33
2020-08-13 12:00:00,19.0,15.25,17.85,22.05,11.73,1.05,8.22
2020-08-13 13:00:00,25.25,21.5,19.1,17.77,11.4,0.72,15.78
2020-08-13 14:00:00,17.5,11.25,20.25,15.07,9.55,0.78,26.12
2020-08-13 15:00:00,17.25,11.25,23.1,12.65,9.28,0.68,28.25
2020-08-13 16:00:00,15.0,11.0,22.77,11.22,8.7,0.68,16.7
2020-08-13 17:00:00,23.75,15.0,21.4,12.82,9.12,0.65,20.15
2020-08-13 18:00:00,22.0,9.5,20.43,10.5,10.0,0.6,19.68
2020-08-13 19:00:00,19.75,11.0,19.9,10.9,10.22,0.6,13.72
2020-08-13 20:00:00,29.0,14.25,21.23,16.8,11.33,0.85,7.33
2020-08-13 21:00:00,52.0,22.0,24.05,18.62,12.4,0.95,6.03
2020-08-13 22:00:00,55.0,16.5,24.45,18.67,12.5,0.9,6.15
2020-08-13 23:00:00,48.75,21.0,25.55,22.77,12.62,1.1,6.0
2020-08-14 00:00:00,58.25,31.0,25.2,24.48,13.57,0.98,11.23
2020-08-14 01:00:00,62.0,34.0,22.55,17.0,15.3,0.55,7.68
2020-08-14 02:00:00,23.0,12.0,21.88,14.42,14.18,0.5,20.25
2020-08-14 03:00:00,22.25,12.0,30.55,11.5,11.6,0.45,11.57
2020-08-14 04:00:00,18.0,10.5,26.05,9.98,12.02,0.4,15.03
2020-08-14 05:00:00,12.25,7.25,22.98,11.17,11.32,0.47,8.7
2020-08-14 06:00:00,15.5,12.5,21.73,10.2,11.25,0.5,6.98
2020-08-14 07:00:00,21.25,16.0,22.6,10.62,10.9,0.57,9.75
2020-08-14 08:00:00,18.0,13.25,23.27,10.93,11.9,0.57,11.5
2020-08-14 09:00:00,24.0,12.75,23.42,11.47,11.9,0.62,13.38
2020-08-14 10:00:00,28.5,11.0,22.35,12.72,11.8,0.67,16.02
2020-08-14 11:00:00,43.25,17.75,20.12,13.12,12.47,0.68,21.7
2020-08-14 12:00:00,40.0,17.75,20.45,8.72,12.85,0.57,35.88
2020-08-14 13:00:00,21.25,13.0,21.98,7.45,12.88,0.53,33.15
2020-08-14 14:00:00,30.5,19.25,23.12,8.25,12.03,0.6,33.05
2020-08-14 15:00:00,39.0,19.75,22.75,7.98,11.12,0.67,33.27
2020-08-14 16:00:00,42.0,18.75,23.8,9.93,12.85,0.62,35.85
2020-08-14 17:00:00,43.5,17.75,23.73,10.53,14.3,0.65,29.98
2020-08-14 18:00:00,51.25,17.25,22.4,12.22,14.72,0.72,22.25
2020-08-14 19:00:00,65.0,18.5,19.05,17.8,14.25,1.0,16.85
2020-08-14 20:00:00,76.0,20.75,19.0,18.15,14.95,1.0,11.25
2020-08-14 21:00:00,79.0,24.75,19.23,20.07,15.9,1.12,6.17
2020-08-14 22:00:00,94.0,30.25,19.18,24.25,16.1,1.17,2.58
2020-08-14 23:00:00,81.75,31.0,21.7,22.98,14.85,1.17,2.0
2020-08-15 00:00:00,70.75,32.75,23.57,18.67,14.83,0.88,6.1
2020-08-15 01:00:00,63.25,39.5,23.25,11.57,15.3,0.67,12.08
2020-08-15 02:00:00,53.75,40.5,22.32,11.15,12.48,0.6,19.85
2020-08-15 03:00:00,54.5,28.75,25.7,9.25,10.1,0.5,15.25
2020-08-15 04:00:00,41.0,26.25,23.38,8.5,11.05,0.5,14.38
2020-08-15 05:00:00,41.0,29.25,21.77,8.12,10.8,0.5,13.52
2020-08-15 06:00:00,42.75,27.75,20.82,9.82,11.03,0.55,7.75
2020-08-15 07:00:00,44.5,29.25,21.35,9.65,11.0,0.6,7.8
2020-08-15 08:00:00,33.0,26.5,21.27,7.33,11.8,0.5,15.07
2020-08-15 09:00:00,33.0,28.25,21.2,6.9,12.38,0.53,16.8
2020-08-15 10:00:00,44.0,38.75,21.45,6.53,12.02,0.5,24.8
2020-08-15 11:00:00,53.5,43.75,19.0,5.72,12.22,0.5,34.52
2020-08-15 12:00:00,63.25,50.5,18.23,5.72,12.57,0.5,39.2
2020-08-15 13:00:00,57.5,44.5,19.25,4.72,12.35,0.5,41.8
2020-08-15 14:00:00,45.5,37.75,19.35,4.43,11.3,0.5,43.8
2020-08-15 15:00:00,41.0,31.0,21.95,3.73,10.78,0.5,45.85
2020-08-15 16:00:00,36.0,24.0,22.48,4.45,11.05,0.5,50.75
2020-08-15 17:00:00,32.5,22.0,23.48,4.85,10.45,0.43,40.83
2020-08-15 18:00:00,22.25,16.0,22.38,5.65,10.5,0.47,38.95
2020-08-15 19:00:00,27.5,18.0,19.88,7.3,10.52,0.62,27.8
2020-08-15 20:00:00,39.25,23.0,17.1,8.8,10.2,0.7,16.18
2020-08-15 21:00:00,34.0,20.5,17.67,10.43,9.7,0.75,10.68
2020-08-15 22:00:00,38.0,23.25,17.52,11.7,9.15,0.88,8.97
2020-08-15 23:00:00,45.25,26.0,18.62,9.2,10.02,0.7,11.25
2020-08-16 00:00:00,32.0,23.25,19.62,9.55,9.33,0.7,9.5
2020-08-16 01:00:00,35.25,23.5,19.82,8.1,9.1,0.6,10.07
2020-08-16 02:00:00,36.0,23.75,20.6,8.05,10.57,0.6,18.2
2020-08-16 03:00:00,39.5,28.75,24.55,9.3,10.9,0.55,10.52
2020-08-16 04:00:00,48.5,27.75,20.8,8.18,11.22,0.6,9.22
2020-08-16 05:00:00,42.5,26.5,20.02,8.73,11.8,0.6,6.25
2020-08-16 06:00:00,38.75,27.5,19.5,8.75,12.25,0.6,8.05
2020-08-16 07:00:00,32.75,28.0,18.88,7.53,12.25,0.47,15.6
2020-08-16 08:00:00,8.0,7.0,19.9,9.8,10.95,0.55,14.25
2020-08-16 09:00:00,18.0,13.0,21.67,12.62,10.95,0.6,15.28
2020-08-16 10:00:00,16.5,12.5,20.68,9.58,11.48,0.53,25.2
2020-08-16 11:00:00,15.0,11.25,19.3,7.12,11.72,0.53,30.25
2020-08-16 12:00:00,22.0,9.75,17.18,5.98,11.33,0.5,28.7
2020-08-16 13:00:00,16.25,4.25,19.25,5.2,10.8,0.5,34.0
2020-08-16 14:00:00,16.0,8.0,21.35,4.5,11.53,0.5,34.93
2020-08-16 15:00:00,12.5,7.5,22.5,4.28,11.73,0.5,36.3
2020-08-16 16:00:00,14.25,6.5,21.52,4.95,11.92,0.53,34.15
2020-08-16 17:00:00,27.75,10.75,24.43,6.93,11.72,0.6,32.0
2020-08-16 18:00:00,41.75,19.75,23.3,7.6,11.68,0.67,27.43
2020-08-16 19:00:00,46.5,22.25,20.48,9.12,12.55,0.7,21.52
2020-08-16 20:00:00,38.5,24.25,17.35,12.95,12.43,0.82,9.47
2020-08-16 21:00:00,45.5,26.0,17.35,17.27,11.6,0.95,4.03
2020-08-16 22:00:00,44.75,21.25,19.27,20.45,12.1,0.95,2.17
2020-08-16 23:00:00,49.25,26.5,23.55,23.1,12.32,1.02,2.05
2020-08-17 00:00:00,54.0,31.5,25.77,22.45,12.47,0.88,2.97
2020-08-17 01:00:00,48.75,35.75,27.12,19.73,12.68,0.7,2.98
2020-08-17 02:00:00,50.75,41.25,26.58,16.8,12.45,0.7,13.35
2020-08-17 03:00:00,51.25,33.75,34.1,15.4,12.35,0.65,3.42
2020-08-17 04:00:00,54.5,35.75,26.67,13.8,13.02,0.7,2.92
2020-08-17 05:00:00,51.5,33.25,23.93,12.18,12.62,0.6,4.25
2020-08-17 06:00:00,45.75,27.75,22.02,11.2,12.25,0.6,4.15
2020-08-17 07:00:00,44.25,27.75,21.9,12.07,12.38,0.7,2.95
2020-08-17 08:00:00,51.0,30.25,22.73,13.45,10.45,0.7,5.18
2020-08-17 09:00:00,49.5,30.0,24.4,12.35,9.93,0.72,8.22
2020-08-17 10:00:00,49.0,27.75,25.35,12.57,9.85,0.75,15.75
2020-08-17 11:00:00,60.0,28.75,24.0,9.03,9.88,0.7,31.27
2020-08-17 12:00:00,58.0,27.0,21.17,7.83,10.25,0.7,30.7
2020-08-17 13:00:00,60.0,32.25,22.9,7.72,10.57,0.65,36.65
2020-08-17 14:00:00,55.75,28.25,25.35,9.88,10.3,0.75,22.95
2020-08-17 15:00:00,49.5,22.25,26.17,9.65,10.1,0.72,31.65
2020-08-17 16:00:00,43.0,20.0,24.3,9.55,10.33,0.75,25.05
2020-08-17 17:00:00,38.5,18.5,23.6,11.12,10.28,0.67,18.8
2020-08-17 18:00:00,18.0,15.5,24.45,16.15,10.5,1.05,11.03
2020-08-17 19:00:00,26.5,22.0,21.68,28.77,10.85,1.82,4.15
2020-08-17 20:00:00,39.5,30.5,19.82,36.58,13.85,1.95,150.85
2020-08-17 21:00:00,56.0,37.25,18.65,41.5,15.03,2.15,48.65
2020-08-17 22:00:00,62.75,36.0,19.05,49.07,15.38,2.08,11.88
2020-08-17 23:00:00,81.75,37.75,18.55,46.02,14.07,1.62,3.4
2020-08-18 00:00:00,73.0,32.5,22.7,35.88,12.88,1.15,2.02
2020-08-18 01:00:00,64.5,29.75,23.95,46.23,13.4,1.17,2.82
2020-08-18 02:00:00,81.5,35.0,25.9,49.38,12.88,1.1,16.2
2020-08-18 03:00:00,73.75,34.5,44.1,42.25,10.7,0.75,3.45
2020-08-18 04:00:00,72.0,33.25,29.85,36.68,12.0,0.8,1.47
2020-08-18 05:00:00,67.75,34.25,26.57,34.22,12.23,0.75,1.1
2020-08-18 06:00:00,61.0,34.5,22.48,29.45,11.82,0.7,0.53
2020-08-18 07:00:00,52.0,32.5,20.25,27.75,11.72,0.8,0.1
2020-08-18 08:00:00,51.75,30.0,20.5,23.12,11.07,0.72,1.83
2020-08-18 09:00:00,53.5,27.5,23.75,18.9,10.57,0.72,5.33
2020-08-18 10:00:00,65.0,30.5,25.82,18.43,10.38,0.95,8.55
2020-08-18 11:00:00,83.25,37.75,25.15,18.4,10.6,1.1,15.3
2020-08-18 12:00:00,106.0,47.5,23.43,13.27,10.65,1.0,29.9
2020-08-18 13:00:00,112.25,49.0,22.2,9.05,11.52,0.83,47.77
2020-08-18 14:00:00,92.75,41.25,24.73,7.15,11.77,0.75,50.75
2020-08-18 15:00:00,77.5,40.5,29.45,6.62,11.35,0.6,34.97
2020-08-18 16:00:00,43.25,22.0,29.02,7.78,10.8,0.6,16.97
2020-08-18 17:00:00,17.0,9.25,26.2,8.05,10.55,0.6,16.67
2020-08-18 18:00:00,18.75,13.5,28.07,9.9,10.35,0.57,13.62
2020-08-18 19:00:00,25.0,6.5,27.75,13.07,10.6,0.82,8.3
2020-08-18 20:00:00,31.25,10.0,28.65,17.55,11.12,1.02,2.62
2020-08-18 21:00:00,40.5,15.5,26.62,19.12,11.15,0.95,2.2
2020-08-18 22:00:00,37.75,14.0,27.07,19.1,10.97,0.93,2.0
2020-08-18 23:00:00,34.25,12.75,27.77,17.57,11.02,0.95,2.35
2020-08-19 00:00:00,33.75,9.0,29.35,17.1,10.9,0.88,1.38
2020-08-19 01:00:00,33.75,11.0,32.6,20.6,10.55,0.88,1.95
2020-08-19 02:00:00,42.25,16.25,36.22,16.27,10.4,0.68,19.6
2020-08-19 03:00:00,33.0,14.5,50.2,11.2,9.2,0.55,6.3
2020-08-19 04:00:00,31.0,16.5,37.9,11.97,10.72,0.6,4.68
2020-08-19 05:00:00,38.0,18.25,29.4,14.03,10.6,0.6,3.23
2020-08-19 06:00:00,49.0,20.0,26.62,11.95,10.7,0.6,3.98
2020-08-19 07:00:00,39.0,19.5,25.47,10.43,10.43,0.6,6.5
2020-08-19 08:00:00,16.75,9.5,26.33,12.25,11.0,0.65,5.28
2020-08-19 09:00:00,14.25,11.5,27.6,14.43,10.7,0.68,4.5
2020-08-19 10:00:00,16.25,12.0,29.1,11.32,10.65,0.55,15.82
2020-08-19 11:00:00,9.75,8.0,30.07,10.25,10.38,0.5,34.9
2020-08-19 12:00:00,6.25,4.25,34.92,16.67,10.85,0.7,12.67
2020-08-19 13:00:00,9.5,3.25,28.9,21.55,10.82,0.9,6.33
2020-08-19 14:00:00,21.0,12.5,29.38,27.1,11.35,1.0,24.05
2020-08-19 15:00:00,31.0,27.5,27.92,22.43,11.02,0.93,19.88
2020-08-19 16:00:00,25.0,23.0,26.93,22.67,11.35,0.93,10.42
2020-08-19 17:00:00,36.0,27.0,26.07,21.12,11.2,0.9,13.68
2020-08-19 18:00:00,41.5,28.75,27.07,20.73,11.72,1.05,91.78
2020-08-19 19:00:00,53.75,32.25,25.23,17.1,12.03,0.83,10.4
2020-08-19 20:00:00,44.75,28.0,21.65,24.2,12.62,1.15,3.65
2020-08-19 21:00:00,56.75,31.75,22.15,34.95,13.03,1.43,3.05
2020-08-19 22:00:00,60.75,33.25,21.98,43.1,13.12,1.45,2.83
2020-08-19 23:00:00,64.0,31.0,22.57,39.7,12.7,1.45,2.55
2020-08-20 00:00:00,55.25,31.0,24.75,33.83,12.2,1.12,1.4
2020-08-20 01:00:00,43.5,30.0,25.52,26.15,11.95,0.7,1.93
2020-08-20 02:00:00,36.75,28.5,27.55,21.17,11.18,0.57,16.8
2020-08-20 03:00:00,48.0,33.0,34.8,12.65,10.4,0.35,18.88
2020-08-20 04:00:00,,,27.58,11.0,9.97,0.4,28.95
2020-08-20 05:00:00,,,23.1,7.95,10.27,0.4,35.45
2020-08-20 06:00:00,9.0,5.0,21.57,7.4,9.8,0.4,26.35
2020-08-20 07:00:00,8.5,5.25,21.4,8.12,9.62,0.5,23.35
2020-08-20 08:00:00,7.0,6.0,21.78,11.88,11.3,0.57,12.05
2020-08-20 09:00:00,,,22.65,11.75,11.65,0.6,14.35
2020-08-20 10:00:00,,,22.57,12.23,11.43,0.72,14.98
2020-08-20 11:00:00,7.0,6.0,20.35,16.93,11.77,0.9,14.95
2020-08-20 12:00:00,7.0,6.0,21.38,19.45,11.9,1.0,19.18
2020-08-20 13:00:00,29.0,19.0,20.47,15.0,12.3,0.78,25.18
2020-08-20 14:00:00,27.75,19.25,19.88,10.95,12.1,0.67,32.28
2020-08-20 15:00:00,24.0,19.75,19.32,9.85,11.5,0.67,25.73
2020-08-20 16:00:00,26.25,22.0,20.43,11.38,11.85,0.85,34.2
2020-08-20 17:00:00,30.5,26.25,22.07,12.2,11.75,0.72,20.52
2020-08-20 18:00:00,24.25,12.5,22.3,17.33,11.68,0.95,8.78
2020-08-20 19:00:00,36.75,19.25,23.52,23.7,13.9,1.25,44.2
2020-08-20 20:00:00,61.5,30.25,23.22,22.88,19.73,1.12,17.2
2020-08-20 21:00:00,59.75,18.0,22.1,26.85,16.97,1.38,5.62
2020-08-20 22:00:00,74.75,28.25,22.85,32.07,17.38,1.58,3.65
2020-08-20 23:00:00,91.25,39.0,22.75,35.15,18.12,1.55,53.07
2020-08-21 00:00:00,78.5,31.5,24.6,40.55,18.82,1.6,103.17
2020-08-21 01:00:00,68.25,25.0,23.1,27.7,22.5,0.72,
2020-08-21 02:00:00,53.0,19.75,24.52,27.45,25.77,0.72,102.8
2020-08-21 03:00:00,56.25,21.25,28.1,24.5,18.0,0.6,94.43
2020-08-21 04:00:00,54.25,22.0,23.07,27.6,26.4,0.7,
2020-08-21 05:00:00,72.25,30.75,19.9,23.77,45.33,0.6,
2020-08-21 06:00:00,67.25,28.0,18.9,22.5,40.6,0.6,149.4
2020-08-21 07:00:00,57.25,21.25,18.6,22.32,27.35,0.72,89.2
2020-08-21 08:00:00,50.5,18.75,18.52,21.6,22.65,0.72,17.45
2020-08-21 09:00:00,47.25,19.0,20.65,18.5,20.07,0.7,11.25
2020-08-21 10:00:00,49.75,19.5,20.32,15.25,18.32,0.62,23.93
2020-08-21 11:00:00,43.5,12.0,21.25,9.93,16.05,0.5,34.15
2020-08-21 12:00:00,34.0,12.25,20.75,,13.45,0.5,47.35
2020-08-21 13:00:00,30.0,13.0,26.65,7.85,13.0,0.4,38.22
2020-08-21 14:00:00,34.25,11.75,22.32,7.95,12.8,0.4,32.5
2020-08-21 15:00:00,30.75,8.25,22.07,,12.65,0.4,33.27
2020-08-21 16:00:00,35.5,9.0,21.12,7.75,12.3,0.4,31.65
2020-08-21 17:00:00,31.75,9.5,21.18,9.3,12.7,0.4,25.25
2020-08-21 18:00:00,24.75,10.25,22.15,12.97,12.95,0.47,18.23
2020-08-21 19:00:00,25.0,7.5,20.3,16.25,13.45,0.45,11.15
2020-08-21 20:00:00,28.0,6.0,,,,,
2020-08-21 21:00:00,25.25,9.5,17.8,59.2,11.35,1.35,11.65
2020-08-21 22:00:00,55.75,18.25,16.92,59.02,12.45,1.52,66.53
2020-08-21 23:00:00,95.75,31.0,16.07,59.4,14.1,1.45,70.88
2020-08-22 00:00:00,87.5,31.0,15.8,63.42,15.85,1.4,66.92
2020-08-22 01:00:00,96.0,33.5,16.77,55.55,18.25,0.68,51.32
2020-08-22 02:00:00,76.5,35.25,18.98,40.93,18.5,0.38,21.3
2020-08-22 03:00:00,60.25,18.0,25.45,27.95,17.5,0.2,6.75
2020-08-22 04:00:00,48.0,15.0,21.0,22.72,17.27,0.18,8.7
2020-08-22 05:00:00,34.0,6.25,17.9,19.3,14.95,0.1,8.75
2020-08-22 06:00:00,29.5,8.25,16.8,17.35,13.3,0.1,6.92
2020-08-22 07:00:00,35.25,11.75,17.2,17.28,13.7,0.3,8.38
2020-08-22 08:00:00,39.25,11.5,18.98,17.98,16.2,0.35,13.8
2020-08-22 09:00:00,37.75,12.75,20.62,15.38,17.15,0.3,21.75
2020-08-22 10:00:00,35.0,12.0,22.02,13.1,15.7,0.3,29.77
2020-08-22 11:00:00,48.25,12.25,21.5,10.62,14.82,0.3,36.9
2020-08-22 12:00:00,46.0,12.5,21.1,8.02,13.97,0.3,37.1
2020-08-22 13:00:00,31.0,10.25,20.52,8.1,14.1,0.32,40.08
2020-08-22 14:00:00,37.5,8.25,20.3,6.1,13.82,0.3,37.0
2020-08-22 15:00:00,29.25,8.75,21.9,6.75,13.1,0.3,37.92
2020-08-22 16:00:00,28.75,7.75,22.45,7.95,11.8,0.3,35.15
2020-08-22 17:00:00,35.25,7.5,21.9,9.07,12.12,0.38,34.3
2020-08-22 18:00:00,37.0,8.75,21.48,8.8,12.82,0.32,28.6
2020-08-22 19:00:00,37.0,8.25,22.65,13.5,13.93,0.45,16.6
2020-08-22 20:00:00,57.25,10.25,22.62,16.55,12.9,0.55,11.6
2020-08-22 21:00:00,60.75,14.75,21.92,14.85,12.88,0.57,11.18
2020-08-22 22:00:00,47.25,15.75,20.98,15.85,14.75,0.47,8.65
2020-08-22 23:00:00,35.5,12.0,22.48,14.1,18.6,0.4,12.78
2020-08-23 00:00:00,35.75,13.0,23.9,14.25,15.43,0.4,12.0
2020-08-23 01:00:00,38.25,15.5,24.55,12.5,13.85,0.3,15.28
2020-08-23 02:00:00,32.25,14.75,24.55,11.12,13.65,0.3,31.3
2020-08-23 03:00:00,38.75,17.0,29.7,10.45,13.7,0.25,18.93
2020-08-23 04:00:00,40.0,17.75,24.83,11.12,14.62,0.3,14.18
2020-08-23 05:00:00,45.0,21.25,22.67,10.45,15.52,0.3,13.38
2020-08-23 06:00:00,45.25,25.0,20.73,10.55,16.8,0.35,11.9
2020-08-23 07:00:00,57.0,26.5,20.05,12.52,17.1,0.4,37.47
2020-08-23 08:00:00,60.25,30.0,21.55,13.6,16.03,0.4,13.1
2020-08-23 09:00:00,51.75,27.75,23.75,12.25,15.85,0.4,15.12
2020-08-23 10:00:00,43.25,27.0,24.5,9.03,15.05,0.35,22.65
2020-08-23 11:00:00,21.0,16.75,22.95,7.95,13.85,0.35,29.23
2020-08-23 12:00:00,26.25,14.25,22.12,7.2,12.72,0.4,35.3
2020-08-23 13:00:00,33.0,17.0,20.77,6.72,11.78,0.35,41.1
2020-08-23 14:00:00,35.0,16.25,18.68,7.95,12.6,0.38,42.17
2020-08-23 15:00:00,41.75,20.75,21.35,7.25,13.6,0.32,42.4
2020-08-23 16:00:00,38.5,13.25,24.2,7.6,13.18,0.3,38.98
2020-08-23 17:00:00,22.0,10.5,24.75,7.65,12.67,0.32,35.47
2020-08-23 18:00:00,23.75,9.5,22.43,7.53,13.02,0.4,34.02
2020-08-23 19:00:00,26.5,10.0,22.52,7.48,13.12,0.35,25.6
2020-08-23 20:00:00,18.5,6.75,21.32,7.73,12.9,0.38,22.58
2020-08-23 21:00:00,17.75,6.75,19.77,8.1,13.2,0.4,18.4
2020-08-23 22:00:00,19.5,9.0,17.25,8.95,13.33,0.4,16.65
2020-08-23 23:00:00,17.75,8.25,17.35,9.12,12.88,0.4,15.6
2020-08-24 00:00:00,20.25,8.0,19.38,9.85,13.88,0.4,12.22
2020-08-24 01:00:00,27.0,13.25,20.88,10.1,16.18,0.3,11.85
2020-08-24 02:00:00,16.5,10.0,22.88,8.07,16.12,0.3,28.2
2020-08-24 03:00:00,13.0,7.0,26.3,5.65,14.85,0.2,14.57
2020-08-24 04:00:00,16.5,6.5,22.32,7.88,15.2,0.3,12.47
2020-08-24 05:00:00,17.5,6.5,20.12,8.07,14.25,0.28,12.0
2020-08-24 06:00:00,15.5,11.0,17.95,8.03,13.27,0.3,12.17
2020-08-24 07:00:00,14.0,11.0,17.05,8.85,13.53,0.3,11.68
2020-08-24 08:00:00,19.0,16.0,17.98,10.5,14.0,0.35,10.32
2020-08-24 09:00:00,20.25,16.5,19.9,11.77,13.78,0.4,10.07
2020-08-24 10:00:00,24.75,18.25,22.77,16.15,14.12,0.55,9.2
2020-08-24 11:00:00,26.5,17.5,21.68,14.05,14.15,0.45,18.23
2020-08-24 12:00:00,27.0,13.75,21.1,11.5,13.9,0.4,28.23
2020-08-24 13:00:00,34.25,15.5,19.9,9.45,13.62,0.38,36.43
2020-08-24 14:00:00,34.75,13.75,16.92,8.18,12.57,0.35,39.48
2020-08-24 15:00:00,24.5,12.75,17.6,5.9,11.82,0.3,44.65
2020-08-24 16:00:00,23.0,13.0,20.47,6.9,10.98,0.3,41.93
2020-08-24 17:00:00,24.75,15.0,23.25,10.0,10.35,0.43,29.75
2020-08-24 18:00:00,33.75,12.25,22.02,16.1,10.88,0.6,19.48
2020-08-24 19:00:00,43.5,13.25,21.43,17.57,11.7,0.57,15.45
2020-08-24 20:00:00,37.0,13.75,20.42,17.85,11.02,0.6,12.57
2020-08-24 21:00:00,34.5,15.5,19.02,19.93,10.8,0.67,8.77
2020-08-24 22:00:00,45.75,22.75,17.38,24.23,10.72,0.7,5.6
2020-08-24 23:00:00,44.25,21.25,15.45,21.55,10.25,0.55,7.2
2020-08-25 00:00:00,34.75,18.75,16.15,19.35,10.6,0.5,6.8
2020-08-25 01:00:00,39.75,18.0,17.5,18.18,10.25,0.45,7.52
2020-08-25 02:00:00,33.5,16.75,21.35,16.38,10.48,0.32,26.15
2020-08-25 03:00:00,17.5,12.5,27.3,12.05,10.45,0.25,14.45
2020-08-25 04:00:00,18.5,10.5,23.4,11.3,10.88,0.3,12.15
2020-08-25 05:00:00,19.5,9.75,20.52,13.23,10.93,0.3,7.78
2020-08-25 06:00:00,28.75,12.5,18.45,14.95,10.57,0.3,5.33
2020-08-25 07:00:00,37.0,16.5,17.93,19.9,10.82,0.47,5.5
2020-08-25 08:00:00,44.25,22.5,18.25,16.73,10.75,0.4,8.1
2020-08-25 09:00:00,40.25,18.5,19.67,17.95,11.2,0.4,9.65
2020-08-25 10:00:00,40.25,19.75,21.35,13.82,11.3,0.43,18.43
