Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2019-11-14 09:00:00,583.25,466.75,24.2,82.1,15.8,4.38,
2019-11-14 10:00:00,602.0,490.0,24.65,78.22,20.07,5.22,
2019-11-14 11:00:00,670.0,505.0,21.72,77.93,25.03,16.48,3.8
2019-11-14 12:00:00,617.0,440.0,16.52,45.33,24.77,11.32,4.5
2019-11-14 13:00:00,412.0,307.0,18.18,47.05,25.38,14.1,0.85
2019-11-14 14:00:00,465.0,345.0,20.1,71.92,23.9,15.65,0.1
2019-11-14 15:00:00,542.0,389.0,22.07,80.55,22.42,12.65,
2019-11-14 16:00:00,549.0,379.0,25.1,63.25,28.57,17.27,
2019-11-14 17:00:00,604.0,393.0,22.55,50.55,27.45,19.25,
2019-11-14 18:00:00,574.0,373.0,22.55,52.12,24.02,14.62,
2019-11-14 19:00:00,522.0,333.0,20.07,103.6,20.23,6.92,0.28
2019-11-14 20:00:00,512.0,343.0,15.53,75.15,18.43,5.5,0.5
2019-11-14 21:00:00,586.0,371.0,18.32,57.25,17.38,6.0,
2019-11-14 22:00:00,532.0,368.0,17.18,65.05,17.5,5.35,0.1
2019-11-14 23:00:00,554.0,377.0,20.1,85.83,17.07,5.0,0.15
2019-11-15 00:00:00,572.0,384.0,24.4,97.17,17.6,4.75,0.5
2019-11-15 01:00:00,537.0,382.0,21.75,50.65,20.12,4.72,
2019-11-15 02:00:00,439.0,339.0,22.1,30.2,19.45,,0.1
2019-11-15 03:00:00,592.0,504.0,27.8,33.57,19.62,5.93,
2019-11-15 04:00:00,697.0,613.0,25.18,29.93,19.5,6.22,0.0
2019-11-15 05:00:00,846.0,759.0,23.75,30.75,19.98,6.15,0.2
2019-11-15 06:00:00,838.0,764.0,24.35,37.6,19.85,5.9,0.4
2019-11-15 07:00:00,845.0,758.0,24.47,37.62,20.17,5.8,0.2
2019-11-15 08:00:00,840.0,751.0,29.35,56.98,20.25,5.65,0.47
2019-11-15 09:00:00,856.0,737.0,26.55,68.1,20.23,6.28,0.35
2019-11-15 10:00:00,858.0,738.0,24.85,60.43,22.35,7.4,0.1
2019-11-15 11:00:00,784.0,660.0,22.1,55.55,24.4,11.47,
2019-11-15 12:00:00,631.0,511.0,16.77,42.62,25.05,15.23,
2019-11-15 13:00:00,401.0,313.0,13.18,36.77,25.3,21.1,0.98
2019-11-15 14:00:00,337.0,246.0,14.65,30.85,27.75,28.12,0.75
2019-11-15 15:00:00,323.0,246.0,15.03,33.2,26.62,31.25,0.9
2019-11-15 16:00:00,345.0,273.0,17.45,33.67,26.15,33.67,1.15
2019-11-15 17:00:00,364.0,257.0,18.52,56.92,22.32,24.88,2.25
2019-11-15 18:00:00,519.0,368.0,17.77,111.95,20.52,6.85,3.12
2019-11-15 19:00:00,492.0,316.0,23.9,134.53,19.57,3.95,3.85
2019-11-15 20:00:00,510.0,305.0,16.0,108.62,18.12,4.0,3.73
2019-11-15 21:00:00,523.0,334.0,19.15,126.83,19.55,4.17,4.05
2019-11-15 22:00:00,515.0,342.0,17.7,111.5,19.55,4.2,3.5
2019-11-15 23:00:00,493.0,342.0,17.8,101.03,19.8,3.93,3.52
2019-11-16 00:00:00,490.0,348.0,21.05,105.28,20.32,3.95,3.33
2019-11-16 01:00:00,465.0,332.0,22.5,82.65,19.5,3.98,3.08
2019-11-16 02:00:00,443.0,342.0,19.9,65.95,20.0,,2.17
2019-11-16 03:00:00,417.0,323.0,20.82,45.1,19.75,3.85,1.6
2019-11-16 04:00:00,382.0,306.0,16.2,36.05,17.48,3.97,1.77
2019-11-16 05:00:00,338.0,273.0,14.65,38.42,18.27,4.38,1.67
2019-11-16 06:00:00,311.0,255.0,12.77,27.9,18.27,4.32,1.38
2019-11-16 07:00:00,310.0,261.0,12.28,28.95,17.88,4.15,1.43
2019-11-16 08:00:00,272.0,230.0,12.2,44.7,17.85,4.17,1.25
2019-11-16 09:00:00,299.0,238.0,14.65,52.5,17.73,4.28,1.45
2019-11-16 10:00:00,322.0,245.0,13.23,35.83,25.85,6.47,1.85
2019-11-16 11:00:00,230.0,169.0,11.62,30.82,27.12,9.4,2.27
2019-11-16 12:00:00,200.0,140.0,11.65,23.92,24.27,14.03,1.98
2019-11-16 13:00:00,167.0,101.0,9.32,21.73,24.7,21.45,0.33
2019-11-16 14:00:00,194.0,113.0,8.93,16.88,22.25,21.43,0.65
2019-11-16 15:00:00,168.0,63.0,8.35,16.0,17.62,19.6,0.53
2019-11-16 16:00:00,145.0,51.0,8.7,16.95,15.35,18.82,0.77
2019-11-16 17:00:00,186.0,39.0,10.12,18.23,12.77,17.57,1.5
2019-11-16 18:00:00,283.0,64.0,9.5,33.15,13.65,12.52,1.78
2019-11-16 19:00:00,246.0,73.0,10.4,73.53,13.57,4.57,2.73
2019-11-16 20:00:00,271.0,84.0,13.52,93.38,14.0,3.55,2.65
2019-11-16 21:00:00,263.0,92.0,9.93,64.67,15.75,3.7,2.95
2019-11-16 22:00:00,256.0,117.0,11.4,56.62,17.95,3.65,1.95
2019-11-16 23:00:00,283.0,152.0,12.47,42.12,18.25,4.03,2.35
2019-11-17 00:00:00,282.0,190.0,13.18,32.98,17.38,4.15,1.55
2019-11-17 01:00:00,235.0,186.0,15.3,27.85,16.5,4.65,1.23
2019-11-17 02:00:00,237.0,207.0,12.3,24.77,15.05,,1.0
2019-11-17 03:00:00,194.0,160.0,12.12,20.92,14.7,4.97,0.72
2019-11-17 04:00:00,161.0,136.0,10.5,21.1,13.85,4.92,0.48
2019-11-17 05:00:00,164.0,140.0,7.6,20.0,15.48,5.3,0.35
2019-11-17 06:00:00,168.0,152.0,8.03,20.6,16.15,5.03,0.7
2019-11-17 07:00:00,167.0,141.0,8.07,18.23,16.15,4.85,0.52
2019-11-17 08:00:00,162.0,125.0,8.32,18.48,16.5,5.22,0.35
2019-11-17 09:00:00,145.0,114.0,10.82,19.55,14.88,6.05,0.28
2019-11-17 10:00:00,133.0,102.0,8.72,21.55,16.05,7.6,0.55
2019-11-17 11:00:00,135.0,94.0,7.83,18.8,17.27,10.82,0.7
2019-11-17 12:00:00,151.0,84.0,7.55,17.3,18.0,15.12,0.7
2019-11-17 13:00:00,151.0,75.0,5.97,13.88,17.62,16.57,0.5
2019-11-17 14:00:00,138.0,34.0,6.2,13.0,16.25,16.98,0.6
2019-11-17 15:00:00,150.0,30.0,5.93,13.55,15.58,17.18,0.28
2019-11-17 16:00:00,117.0,30.0,6.6,14.05,14.8,15.55,0.65
2019-11-17 17:00:00,110.0,24.0,8.88,17.02,12.57,13.55,0.4
2019-11-17 18:00:00,97.0,25.0,7.53,34.35,12.12,8.65,0.43
2019-11-17 19:00:00,113.0,31.0,9.58,64.25,13.65,4.3,1.15
2019-11-17 20:00:00,173.0,58.0,11.4,60.35,15.03,3.77,1.0
2019-11-17 21:00:00,190.0,67.0,8.57,65.8,17.2,3.9,1.52
2019-11-17 22:00:00,217.0,96.0,13.5,73.77,20.52,3.45,1.48
2019-11-17 23:00:00,249.0,145.0,11.43,46.57,20.83,4.4,1.27
2019-11-18 00:00:00,235.0,163.0,9.77,38.17,19.17,4.6,0.78
2019-11-18 01:00:00,233.0,173.0,12.8,35.8,12.0,4.5,0.75
2019-11-18 02:00:00,227.0,174.0,12.52,29.45,9.12,,0.55
2019-11-18 03:00:00,221.0,174.0,13.1,19.45,8.57,6.0,0.45
2019-11-18 04:00:00,212.0,172.0,10.88,15.05,7.17,6.3,0.73
2019-11-18 05:00:00,177.0,140.0,7.6,15.4,7.53,6.83,0.3
2019-11-18 06:00:00,164.0,141.0,7.22,12.68,9.38,6.53,0.4
2019-11-18 07:00:00,152.0,123.0,7.12,14.05,9.32,7.55,0.23
2019-11-18 08:00:00,122.0,90.0,6.78,21.0,8.6,7.58,0.38
2019-11-18 09:00:00,124.0,83.0,10.68,25.48,8.53,7.65,0.3
2019-11-18 10:00:00,127.0,85.75,8.12,22.45,8.75,12.25,0.8
2019-11-18 11:00:00,123.5,72.5,8.12,17.1,11.45,29.55,1.3
2019-11-18 12:00:00,117.0,76.0,7.93,18.0,10.9,21.52,1.2
2019-11-18 13:00:00,97.75,59.25,8.43,14.65,11.82,36.9,0.9
2019-11-18 14:00:00,85.0,45.0,8.58,14.85,11.5,28.02,1.0
2019-11-18 15:00:00,76.5,41.5,7.72,14.32,10.18,21.68,1.25
2019-11-18 16:00:00,91.25,46.25,7.33,15.4,10.48,22.57,1.4
2019-11-18 17:00:00,96.0,46.75,9.18,24.97,9.27,19.12,1.5
2019-11-18 18:00:00,111.0,47.75,11.82,53.38,8.77,9.12,2.28
2019-11-18 19:00:00,149.5,55.5,14.92,61.73,9.03,4.3,2.58
2019-11-18 20:00:00,159.5,65.5,12.4,74.58,8.48,4.0,2.65
2019-11-18 21:00:00,182.25,78.25,13.23,104.88,10.28,3.93,3.25
2019-11-18 22:00:00,230.75,96.75,13.47,92.23,11.65,3.92,3.22
2019-11-18 23:00:00,227.5,105.25,11.73,68.05,10.73,3.62,3.15
2019-11-19 00:00:00,186.5,103.25,11.25,54.73,9.85,3.45,2.38
2019-11-19 01:00:00,171.25,101.0,11.12,48.45,9.68,3.53,2.23
2019-11-19 02:00:00,188.25,118.75,12.35,49.88,11.07,,2.1
2019-11-19 03:00:00,198.0,119.5,12.7,47.05,11.7,3.72,2.45
2019-11-19 04:00:00,187.75,127.5,11.57,30.73,10.3,4.53,2.25
2019-11-19 05:00:00,181.75,136.5,10.57,34.25,10.25,4.17,2.27
2019-11-19 06:00:00,173.5,128.5,10.07,34.3,9.93,3.9,2.28
2019-11-19 07:00:00,173.0,119.25,10.12,36.12,9.77,4.1,1.93
2019-11-19 08:00:00,192.75,129.0,11.2,46.57,10.7,4.35,2.3
2019-11-19 09:00:00,222.75,149.5,12.68,46.28,12.2,4.35,2.45
2019-11-19 10:00:00,254.25,165.0,12.42,41.97,13.72,5.7,2.45
2019-11-19 11:00:00,289.5,196.25,12.12,30.93,14.43,10.02,2.27
2019-11-19 12:00:00,265.5,198.25,11.45,25.1,14.07,15.05,2.2
2019-11-19 13:00:00,165.75,127.0,10.22,19.1,13.18,20.23,0.85
2019-11-19 14:00:00,129.0,93.75,9.62,17.05,13.62,25.73,0.78
2019-11-19 15:00:00,145.25,98.75,9.55,18.2,14.23,29.15,0.8
2019-11-19 16:00:00,137.5,88.25,8.88,22.5,14.27,29.38,0.7
2019-11-19 17:00:00,130.75,82.5,9.68,35.25,13.47,23.98,1.15
2019-11-19 18:00:00,137.5,72.25,10.45,41.65,11.62,14.55,0.9
2019-11-19 19:00:00,151.0,73.0,10.65,38.45,10.6,9.03,0.95
2019-11-19 20:00:00,167.0,93.0,11.62,67.33,10.53,5.0,1.6
2019-11-19 21:00:00,188.75,106.75,12.52,55.67,10.43,4.38,1.4
2019-11-19 22:00:00,187.75,115.75,11.62,65.65,11.95,4.08,1.1
2019-11-19 23:00:00,174.0,99.75,10.23,38.33,13.85,4.98,1.07
2019-11-20 00:00:00,159.75,99.0,10.3,41.38,13.4,4.78,0.95
2019-11-20 01:00:00,154.75,100.0,10.8,38.62,14.6,4.4,1.07
2019-11-20 02:00:00,157.5,103.75,11.27,35.33,13.43,,0.83
2019-11-20 03:00:00,160.25,109.0,11.45,50.77,12.52,3.92,1.33
2019-11-20 04:00:00,190.25,120.25,13.88,80.45,12.65,3.27,1.98
2019-11-20 05:00:00,185.25,127.0,11.35,67.7,12.9,3.5,1.5
2019-11-20 06:00:00,184.25,129.75,8.8,52.4,14.3,3.98,1.38
2019-11-20 07:00:00,210.25,140.25,10.25,58.08,14.25,3.47,1.65
2019-11-20 08:00:00,239.5,154.5,13.8,71.6,15.1,3.73,1.75
2019-11-20 09:00:00,280.25,169.25,12.8,52.88,18.7,4.9,1.65
2019-11-20 10:00:00,271.5,158.75,11.7,46.05,22.4,7.28,1.73
2019-11-20 11:00:00,322.25,203.0,12.3,35.4,23.57,15.4,1.38
2019-11-20 12:00:00,309.75,213.5,12.7,32.55,21.2,30.3,1.4
2019-11-20 13:00:00,288.0,191.0,13.47,22.82,19.2,34.55,0.5
2019-11-20 14:00:00,263.75,172.25,9.8,14.6,20.0,67.8,0.9
2019-11-20 15:00:00,211.25,128.75,10.43,27.48,23.3,72.08,0.9
2019-11-20 16:00:00,261.25,159.25,10.95,33.38,22.9,86.3,0.9
2019-11-20 17:00:00,231.25,133.25,11.4,59.73,20.27,34.88,1.48
2019-11-20 18:00:00,238.0,123.5,14.55,112.48,17.02,7.25,1.95
2019-11-20 19:00:00,233.0,120.5,16.42,113.7,15.43,3.38,2.03
2019-11-20 20:00:00,236.75,132.75,15.03,118.6,15.15,3.5,2.53
2019-11-20 21:00:00,284.0,156.5,15.78,152.47,16.38,3.67,2.45
2019-11-20 22:00:00,277.0,172.25,16.33,185.8,19.38,3.92,3.35
2019-11-20 23:00:00,348.75,218.75,16.5,145.65,19.62,3.48,3.25
2019-11-21 00:00:00,395.0,245.0,14.93,88.22,23.3,3.33,2.48
2019-11-21 01:00:00,409.75,280.0,13.55,70.17,24.15,4.07,2.28
2019-11-21 02:00:00,363.75,258.75,16.73,67.6,32.0,,2.08
2019-11-21 03:00:00,378.5,278.75,14.75,54.32,35.48,5.0,1.5
2019-11-21 04:00:00,367.5,275.0,17.62,141.15,30.18,3.97,2.65
2019-11-21 05:00:00,446.0,315.25,20.9,304.02,25.43,3.75,5.97
2019-11-21 06:00:00,475.5,303.75,24.62,365.8,23.85,3.82,7.4
2019-11-21 07:00:00,487.75,312.75,24.72,321.75,22.62,3.98,6.88
2019-11-21 08:00:00,475.0,312.25,18.15,194.9,21.05,4.5,4.03
2019-11-21 09:00:00,462.5,305.75,21.15,170.82,30.43,4.12,3.45
2019-11-21 10:00:00,401.75,290.75,16.4,72.55,60.15,4.65,2.08
2019-11-21 11:00:00,311.25,215.5,12.07,32.48,45.45,9.32,1.35
2019-11-21 12:00:00,271.25,183.25,12.65,35.1,36.9,18.42,1.55
2019-11-21 13:00:00,317.25,207.5,12.78,21.27,35.5,35.48,1.2
2019-11-21 14:00:00,270.5,184.75,10.93,28.88,34.27,43.0,1.25
2019-11-21 15:00:00,290.5,182.5,9.97,28.62,31.3,40.15,0.92
2019-11-21 16:00:00,211.0,124.0,9.7,38.38,26.42,34.88,1.27
2019-11-21 17:00:00,208.0,118.0,13.4,74.47,23.5,25.4,0.0
2019-11-21 18:00:00,323.25,151.5,17.48,133.75,23.1,5.78,2.6
2019-11-21 19:00:00,296.25,146.0,17.52,150.23,19.38,3.67,3.08
2019-11-21 20:00:00,274.75,142.75,18.55,148.53,18.4,3.5,3.27
2019-11-21 21:00:00,325.0,184.0,17.85,133.55,18.53,3.3,4.03
2019-11-21 22:00:00,469.25,245.25,15.6,147.35,17.3,3.9,6.47
2019-11-21 23:00:00,634.25,286.75,20.32,243.0,19.18,4.03,7.62
2019-11-22 00:00:00,517.0,254.75,22.25,283.8,19.82,3.88,7.33
2019-11-22 01:00:00,393.5,233.5,21.1,243.3,15.25,3.58,6.7
2019-11-22 02:00:00,407.0,260.75,24.2,198.65,13.02,,5.95
2019-11-22 03:00:00,382.75,256.75,19.25,131.68,11.55,3.2,4.62
2019-11-22 04:00:00,341.25,258.75,19.18,125.53,9.7,3.7,4.68
2019-11-22 05:00:00,359.0,268.5,20.38,149.82,9.07,3.45,5.27
2019-11-22 06:00:00,367.0,267.5,16.92,154.47,9.7,3.5,5.28
2019-11-22 07:00:00,349.25,249.25,15.15,121.0,10.12,3.73,5.05
2019-11-22 08:00:00,374.25,252.0,15.53,91.05,8.5,3.95,4.35
2019-11-22 09:00:00,420.0,276.0,13.68,58.7,10.97,5.55,3.38
2019-11-22 10:00:00,298.0,232.0,17.18,32.08,23.93,11.45,3.0
2019-11-22 11:00:00,219.75,149.25,14.35,27.45,21.05,16.35,2.9
2019-11-22 12:00:00,226.75,144.25,15.33,25.43,18.9,43.12,0.0
2019-11-22 13:00:00,231.0,139.5,14.72,32.15,17.95,52.7,0.0
2019-11-22 14:00:00,255.0,150.0,13.75,26.73,16.62,78.67,0.77
2019-11-22 15:00:00,179.0,106.0,11.45,21.27,17.0,67.8,0.48
2019-11-22 16:00:00,162.0,95.0,11.55,28.57,24.73,52.4,0.8
2019-11-22 17:00:00,218.0,134.0,13.38,47.02,26.3,39.4,1.07
2019-11-22 18:00:00,219.0,133.0,20.75,101.97,21.3,7.47,1.93
2019-11-22 19:00:00,255.0,141.0,21.95,156.5,17.9,3.6,2.85
2019-11-22 20:00:00,285.0,162.0,20.0,136.82,12.62,3.15,2.58
2019-11-22 21:00:00,246.0,150.0,19.38,174.65,10.75,3.6,3.68
2019-11-22 22:00:00,335.0,183.0,19.68,190.83,11.88,3.2,4.35
2019-11-22 23:00:00,376.5,203.0,15.52,235.28,15.27,3.52,5.2
2019-11-23 00:00:00,414.0,223.25,21.2,197.1,15.98,3.28,3.95
2019-11-23 01:00:00,337.0,213.25,17.27,187.17,12.28,3.25,3.38
2019-11-23 02:00:00,316.25,210.5,21.25,128.03,10.85,,2.3
2019-11-23 03:00:00,283.5,184.75,19.43,71.62,6.57,3.65,1.43
2019-11-23 04:00:00,223.5,157.75,13.2,38.55,2.92,4.28,0.78
2019-11-23 05:00:00,187.25,137.0,13.15,34.17,1.55,3.62,0.8
2019-11-23 06:00:00,200.5,149.5,11.52,30.98,2.5,4.43,0.67
2019-11-23 07:00:00,202.75,149.75,8.5,24.8,6.62,5.15,0.62
2019-11-23 08:00:00,203.5,145.25,9.68,23.32,5.72,5.67,0.72
2019-11-23 09:00:00,204.0,146.25,10.47,25.4,5.4,6.08,0.85
2019-11-23 10:00:00,210.5,150.0,11.32,23.45,7.2,6.75,0.78
2019-11-23 11:00:00,179.5,126.0,13.9,24.98,7.4,7.6,0.72
2019-11-23 12:00:00,169.75,111.25,13.05,31.35,6.92,9.38,0.8
2019-11-23 13:00:00,188.25,120.25,13.62,27.77,5.72,12.82,0.68
2019-11-23 14:00:00,177.5,108.5,12.9,28.38,5.33,15.62,0.55
2019-11-23 15:00:00,160.75,81.25,8.48,26.05,5.6,21.95,0.45
2019-11-23 16:00:00,159.0,82.25,10.22,29.2,5.43,22.17,0.5
2019-11-23 17:00:00,163.25,77.0,11.35,40.05,5.38,15.87,0.72
2019-11-23 18:00:00,209.5,95.5,15.9,67.72,4.72,6.67,1.28
2019-11-23 19:00:00,297.75,130.75,15.7,87.03,5.58,3.15,1.78
2019-11-23 20:00:00,339.5,153.75,16.93,84.53,4.35,2.9,1.82
2019-11-23 21:00:00,314.25,152.75,17.48,70.78,3.15,3.73,1.62
2019-11-23 22:00:00,253.75,122.0,17.23,61.35,3.57,3.1,1.32
2019-11-23 23:00:00,223.75,115.0,12.07,43.33,3.85,4.72,0.93
2019-11-24 00:00:00,195.75,119.75,10.15,31.88,5.47,7.73,0.62
2019-11-24 01:00:00,187.75,120.75,11.52,32.02,10.8,6.47,0.57
2019-11-24 02:00:00,194.5,134.25,13.6,34.17,12.62,,0.6
2019-11-24 03:00:00,197.75,132.5,16.15,31.97,10.52,5.4,0.57
2019-11-24 04:00:00,188.75,133.75,12.97,24.6,7.5,6.08,0.47
2019-11-24 05:00:00,169.75,130.75,13.0,20.3,5.93,8.28,0.4
2019-11-24 06:00:00,159.25,123.5,12.72,22.3,6.17,7.4,0.4
2019-11-24 07:00:00,165.0,125.5,8.85,26.07,8.45,6.53,0.45
2019-11-24 08:00:00,190.75,136.75,9.95,32.15,9.95,5.5,0.53
2019-11-24 09:00:00,199.0,139.0,10.98,34.07,12.0,7.42,0.6
2019-11-24 10:00:00,198.75,133.75,11.1,27.15,15.25,13.27,0.47
2019-11-24 11:00:00,167.75,113.75,14.45,23.75,18.57,19.5,0.45
2019-11-24 12:00:00,158.0,101.0,12.3,20.43,16.1,26.18,0.4
2019-11-24 13:00:00,140.25,84.25,11.65,21.3,12.82,32.62,0.57
2019-11-24 14:00:00,145.0,84.0,11.62,21.72,12.32,35.95,0.55
2019-11-24 15:00:00,136.0,76.75,8.88,20.6,10.78,35.3,0.5
2019-11-24 16:00:00,131.5,65.5,9.95,29.83,11.23,26.98,0.72
2019-11-24 17:00:00,156.25,74.5,12.8,42.8,12.12,17.35,0.9
2019-11-24 18:00:00,200.5,90.75,13.2,45.35,10.5,12.7,1.05
2019-11-24 19:00:00,231.5,103.5,16.25,45.58,10.65,10.5,1.2
2019-11-24 20:00:00,239.0,123.75,15.02,58.4,9.08,6.3,1.45
2019-11-24 21:00:00,264.25,144.5,16.92,53.9,8.48,4.78,1.43
2019-11-24 22:00:00,258.5,151.0,16.02,44.35,8.07,4.68,1.25
2019-11-24 23:00:00,244.75,158.25,9.08,32.5,8.22,8.12,0.85
2019-11-25 00:00:00,205.0,131.75,10.85,41.28,11.25,6.22,0.85
2019-11-25 01:00:00,193.0,122.0,13.85,49.05,12.6,3.78,0.8
2019-11-25 02:00:00,185.0,121.75,13.43,41.75,12.83,,0.8
2019-11-25 03:00:00,188.0,124.0,16.4,35.67,11.4,4.47,0.75
2019-11-25 04:00:00,189.25,134.25,14.0,33.3,9.72,4.08,0.7
2019-11-25 05:00:00,191.75,137.25,13.65,37.67,7.8,3.23,0.75
2019-11-25 06:00:00,187.25,133.0,14.1,32.28,7.1,4.18,0.62
2019-11-25 07:00:00,187.0,127.5,9.9,57.05,8.93,3.27,0.88
2019-11-25 08:00:00,208.25,133.5,13.32,68.57,11.3,3.8,1.17
2019-11-25 09:00:00,256.0,149.5,13.9,80.43,14.45,3.8,1.38
2019-11-25 10:00:00,255.75,153.0,13.97,74.52,19.85,4.53,1.15
2019-11-25 11:00:00,235.75,138.75,17.5,55.65,24.43,7.93,0.9
2019-11-25 12:00:00,224.0,125.75,14.05,51.3,24.57,12.9,0.93
2019-11-25 13:00:00,186.5,97.25,12.0,27.07,26.12,24.9,0.45
2019-11-25 14:00:00,149.0,69.75,11.95,22.73,24.7,37.1,0.45
2019-11-25 15:00:00,150.5,70.5,9.05,19.2,22.32,42.92,0.32
2019-11-25 16:00:00,130.75,58.75,9.0,18.73,21.77,46.25,0.3
2019-11-25 17:00:00,142.25,66.25,9.5,20.95,19.9,42.05,0.35
2019-11-25 18:00:00,157.75,73.0,9.7,57.75,18.18,15.78,0.83
2019-11-25 19:00:00,178.25,74.0,21.88,118.22,18.3,3.5,1.67
2019-11-25 20:00:00,202.0,84.25,19.0,185.18,18.05,2.77,2.97
2019-11-25 21:00:00,253.5,110.5,23.68,225.47,17.05,2.9,3.83
2019-11-25 22:00:00,284.75,127.0,20.53,229.48,16.45,2.62,3.85
2019-11-25 23:00:00,291.75,138.75,17.7,205.05,17.05,3.17,3.4
2019-11-26 00:00:00,292.5,148.0,18.42,203.62,19.68,3.0,3.25
2019-11-26 01:00:00,307.0,154.75,15.65,231.48,20.0,3.15,3.03
2019-11-26 02:00:00,299.5,160.75,18.98,171.03,19.55,,2.67
2019-11-26 03:00:00,259.75,141.0,19.0,145.5,18.38,3.0,2.15
2019-11-26 04:00:00,227.25,126.0,19.45,118.78,17.47,3.25,1.68
2019-11-26 05:00:00,199.0,115.5,15.6,90.38,14.65,3.25,1.23
2019-11-26 06:00:00,188.25,114.25,15.82,92.8,16.02,2.95,1.3
2019-11-26 07:00:00,212.75,129.25,15.3,123.4,17.95,3.5,1.68
2019-11-26 08:00:00,248.0,145.0,11.57,100.2,23.2,3.65,1.57
2019-11-26 09:00:00,283.0,168.0,13.65,53.53,35.12,4.55,1.02
2019-11-26 10:00:00,282.0,178.0,12.52,28.4,44.02,9.0,0.45
2019-11-26 11:00:00,185.0,94.0,13.57,22.1,36.92,14.78,0.38
2019-11-26 12:00:00,189.0,101.0,14.0,19.38,28.35,24.75,0.45
2019-11-26 13:00:00,196.0,108.0,15.2,14.0,24.2,31.42,0.43
2019-11-26 14:00:00,149.0,84.0,14.75,12.12,16.57,35.33,0.32
2019-11-26 15:00:00,127.0,75.0,13.93,18.23,21.9,45.95,0.57
2019-11-26 16:00:00,227.5,110.0,10.82,19.7,21.42,43.17,0.5
2019-11-26 17:00:00,228.75,90.25,12.33,39.58,17.02,22.5,0.82
2019-11-26 18:00:00,229.25,98.5,11.22,59.58,16.25,11.15,1.3
2019-11-26 19:00:00,260.25,115.75,19.1,68.58,19.75,7.83,1.5
2019-11-26 20:00:00,250.0,109.25,13.98,22.05,13.95,19.8,0.35
2019-11-26 21:00:00,185.5,51.75,11.72,20.17,12.18,10.77,0.32
2019-11-26 22:00:00,89.25,40.75,12.47,25.62,11.0,7.95,0.38
2019-11-26 23:00:00,78.5,43.25,12.23,21.85,8.82,7.62,0.33
2019-11-27 00:00:00,62.0,33.25,9.0,26.5,10.03,5.18,0.3
2019-11-27 01:00:00,65.75,29.75,10.18,36.05,13.58,3.65,0.4
2019-11-27 02:00:00,73.0,33.75,10.27,28.95,14.18,,0.25
2019-11-27 03:00:00,57.25,28.0,9.82,22.27,12.43,5.1,0.18
2019-11-27 04:00:00,43.5,22.0,10.92,20.38,9.98,5.28,0.1
2019-11-27 05:00:00,36.0,22.25,9.95,22.15,9.57,4.62,0.1
2019-11-27 06:00:00,37.5,24.5,10.75,25.73,8.82,4.88,0.17
2019-11-27 07:00:00,47.25,31.25,10.45,32.92,8.85,5.45,0.35
2019-11-27 08:00:00,77.5,42.5,11.68,89.08,11.8,7.95,1.07
2019-11-27 09:00:00,124.0,55.25,10.72,62.95,14.5,6.83,0.88
2019-11-27 10:00:00,133.0,53.5,9.15,25.32,19.17,7.33,0.4
2019-11-27 11:00:00,135.5,57.25,10.4,22.42,27.85,10.45,0.4
2019-11-27 12:00:00,147.5,66.25,11.3,20.98,24.93,16.73,0.4
2019-11-27 13:00:00,163.0,75.75,10.88,23.48,27.92,22.88,0.5
2019-11-27 14:00:00,167.0,83.25,12.15,23.8,23.73,24.03,0.43
2019-11-27 15:00:00,160.0,81.75,11.75,13.65,16.43,29.18,0.57
2019-11-27 16:00:00,154.25,82.25,10.78,19.07,13.1,25.75,0.65
2019-11-27 17:00:00,154.5,80.25,13.38,52.45,11.2,8.2,1.27
2019-11-27 18:00:00,183.25,99.75,13.43,27.98,12.15,8.7,1.1
2019-11-27 19:00:00,180.5,123.25,12.7,25.88,12.0,10.78,1.0
2019-11-27 20:00:00,146.0,107.25,14.3,29.95,12.83,9.25,1.07
2019-11-27 21:00:00,162.75,115.75,13.95,26.02,12.05,10.17,1.1
2019-11-27 22:00:00,181.75,129.5,13.45,31.98,11.95,6.65,1.2
2019-11-27 23:00:00,145.5,106.25,14.55,16.77,12.15,13.07,0.48
2019-11-28 00:00:00,68.75,36.5,10.2,16.8,11.1,12.45,0.3
2019-11-28 01:00:00,48.5,22.75,9.8,21.38,12.43,8.55,0.3
2019-11-28 02:00:00,41.5,19.5,10.52,18.57,14.43,,0.25
2019-11-28 03:00:00,40.25,16.75,9.75,10.8,14.45,13.12,0.2
2019-11-28 04:00:00,53.75,29.25,11.38,11.42,14.05,12.53,0.2
2019-11-28 05:00:00,36.75,23.5,10.28,15.53,13.95,9.03,0.25
2019-11-28 06:00:00,32.25,20.5,9.5,12.25,13.4,9.18,0.28
2019-11-28 07:00:00,30.0,16.0,9.53,13.75,12.75,8.55,0.3
2019-11-28 08:00:00,40.25,18.0,6.78,24.15,12.57,6.03,0.45
2019-11-28 09:00:00,58.25,24.75,7.88,18.12,14.85,7.45,0.43
2019-11-28 10:00:00,56.5,27.0,7.7,16.57,15.18,8.58,0.43
2019-11-28 11:00:00,65.0,30.25,7.95,15.77,13.85,16.77,0.5
2019-11-28 12:00:00,92.25,44.0,10.7,11.53,13.57,17.3,0.5
2019-11-28 13:00:00,112.5,56.75,11.57,11.85,16.25,16.65,0.45
