Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-11-14 04:00:00,392.75,585.5,41.5,301.85,0.0,7.52,16.67
2019-11-14 05:00:00,410.25,616.25,48.33,181.05,0.0,8.25,13.53
2019-11-14 06:00:00,433.0,571.75,49.02,204.35,0.0,8.45,13.95
2019-11-14 07:00:00,436.75,578.5,46.98,221.35,0.0,7.92,15.0
2019-11-14 08:00:00,416.0,585.5,50.05,199.8,0.0,8.32,15.25
2019-11-14 09:00:00,428.0,620.0,51.55,160.9,,8.3,13.85
2019-11-14 10:00:00,,,,,,,
2019-11-14 11:00:00,,,,,,,
2019-11-14 12:00:00,397.5,554.0,52.7,98.65,2.12,23.2,15.12
2019-11-14 13:00:00,369.0,532.0,59.65,91.05,2.65,32.07,16.98
2019-11-14 14:00:00,379.0,557.0,59.55,78.67,2.47,48.5,19.72
2019-11-14 15:00:00,383.5,561.0,57.27,72.62,2.67,53.3,21.17
2019-11-14 16:00:00,369.5,562.0,55.2,55.02,2.4,84.48,23.23
2019-11-14 17:00:00,344.0,558.5,51.53,49.85,2.28,67.05,21.77
2019-11-14 18:00:00,331.0,568.5,50.5,92.12,3.22,24.02,19.48
2019-11-14 19:00:00,361.5,625.5,50.9,137.15,4.55,16.58,18.67
2019-11-14 20:00:00,401.5,709.5,51.3,200.55,6.62,17.77,20.75
2019-11-14 21:00:00,432.5,774.0,52.62,193.53,6.2,19.43,20.62
2019-11-14 22:00:00,456.5,771.0,53.12,191.75,6.3,18.6,20.67
2019-11-14 23:00:00,442.5,693.0,53.6,161.3,5.22,18.1,17.68
2019-11-15 00:00:00,389.5,593.5,48.6,142.12,4.33,15.3,19.02
2019-11-15 01:00:00,341.5,500.0,50.4,89.28,2.52,13.18,18.05
2019-11-15 02:00:00,368.5,491.0,51.85,66.95,2.08,19.05,14.95
2019-11-15 03:00:00,488.0,606.5,47.4,56.2,2.25,22.5,12.55
2019-11-15 04:00:00,635.5,757.0,55.5,50.23,2.32,24.58,12.35
2019-11-15 05:00:00,706.0,823.0,57.48,49.33,2.25,23.73,11.88
2019-11-15 06:00:00,697.5,815.5,57.23,45.38,2.15,22.05,11.5
2019-11-15 07:00:00,691.0,811.0,54.17,59.82,2.25,21.97,12.2
2019-11-15 08:00:00,696.5,825.5,57.12,58.2,2.53,22.18,12.78
2019-11-15 09:00:00,668.5,819.0,54.88,58.57,2.4,23.1,14.25
2019-11-15 10:00:00,610.5,769.0,54.75,61.18,2.27,32.05,15.5
2019-11-15 11:00:00,505.0,654.0,51.42,47.45,1.77,55.92,17.88
2019-11-15 12:00:00,367.0,491.0,48.73,34.1,1.43,85.3,18.95
2019-11-15 13:00:00,272.5,373.5,46.73,31.02,1.32,96.82,19.17
2019-11-15 14:00:00,239.5,336.0,46.65,28.28,1.15,119.25,19.38
2019-11-15 15:00:00,212.0,299.5,43.85,26.65,1.07,110.52,18.4
2019-11-15 16:00:00,208.0,298.5,41.5,40.1,1.5,85.53,17.83
2019-11-15 17:00:00,278.0,418.0,45.03,71.35,2.2,27.68,16.48
2019-11-15 18:00:00,310.5,489.5,41.83,130.3,3.23,9.18,17.07
2019-11-15 19:00:00,279.5,467.0,39.48,154.48,3.17,8.75,17.88
2019-11-15 20:00:00,266.0,435.0,40.85,130.55,2.92,9.55,16.67
2019-11-15 21:00:00,279.0,430.0,41.48,154.4,3.33,10.12,18.15
2019-11-15 22:00:00,290.5,445.0,41.2,134.75,3.08,11.1,17.48
2019-11-15 23:00:00,310.5,468.5,42.5,132.12,3.0,12.18,17.45
2019-11-16 00:00:00,325.5,493.5,41.88,133.18,2.78,12.58,17.7
2019-11-16 01:00:00,328.5,483.5,42.62,108.88,2.35,13.15,17.17
2019-11-16 02:00:00,324.0,446.5,42.02,89.55,1.97,11.9,17.7
2019-11-16 03:00:00,301.0,403.5,33.8,71.3,1.5,12.18,14.85
2019-11-16 04:00:00,269.5,358.5,36.55,60.08,1.25,10.6,15.9
2019-11-16 05:00:00,239.5,317.5,37.33,54.65,1.1,9.85,16.4
2019-11-16 06:00:00,233.0,303.5,38.18,49.55,1.0,11.07,15.38
2019-11-16 07:00:00,219.5,281.0,37.2,48.82,1.1,8.53,14.25
2019-11-16 08:00:00,204.0,324.5,37.3,59.85,1.4,8.95,13.58
2019-11-16 09:00:00,213.5,357.5,38.08,54.78,1.32,14.05,14.43
2019-11-16 10:00:00,191.0,280.5,36.12,46.65,1.15,24.78,17.25
2019-11-16 11:00:00,149.0,234.0,,33.0,1.1,47.75,16.5
2019-11-16 12:00:00,126.5,216.0,,29.35,1.02,68.65,17.92
2019-11-16 13:00:00,107.0,207.0,26.85,25.75,0.7,76.15,19.32
2019-11-16 14:00:00,81.5,203.5,31.07,22.75,0.55,61.85,16.12
2019-11-16 15:00:00,61.5,184.5,32.65,22.35,0.53,62.6,13.3
2019-11-16 16:00:00,53.0,220.5,29.8,22.12,0.73,57.82,12.73
2019-11-16 17:00:00,57.0,305.5,32.05,26.85,0.7,50.35,12.8
2019-11-16 18:00:00,69.0,305.5,31.43,38.88,0.97,21.38,14.65
2019-11-16 19:00:00,74.5,272.5,30.5,65.68,1.48,3.28,14.4
2019-11-16 20:00:00,77.5,268.5,30.58,80.85,1.65,3.77,14.15
2019-11-16 21:00:00,93.5,257.5,32.02,76.77,1.73,5.85,14.78
2019-11-16 22:00:00,139.0,273.5,34.42,62.0,1.62,9.07,14.12
2019-11-16 23:00:00,183.5,285.5,34.7,50.25,1.4,10.65,13.47
2019-11-17 00:00:00,183.5,260.5,33.95,45.98,1.12,9.88,13.1
2019-11-17 01:00:00,177.0,239.5,34.38,39.15,1.08,11.1,12.15
2019-11-17 02:00:00,166.5,217.5,32.62,32.45,0.98,11.7,11.72
2019-11-17 03:00:00,128.5,168.0,23.8,29.4,0.8,11.05,10.9
2019-11-17 04:00:00,115.5,147.5,28.9,27.98,0.83,10.72,10.57
2019-11-17 05:00:00,134.5,164.5,31.2,25.2,0.8,11.35,10.38
2019-11-17 06:00:00,140.0,169.5,31.7,24.35,0.8,11.15,9.7
2019-11-17 07:00:00,132.5,164.5,31.8,28.12,0.95,7.92,10.48
2019-11-17 08:00:00,121.5,157.0,31.55,30.92,1.0,8.43,10.9
2019-11-17 09:00:00,104.5,152.0,31.67,29.2,1.0,15.15,10.35
2019-11-17 10:00:00,95.0,151.0,32.12,27.3,0.95,27.23,11.55
2019-11-17 11:00:00,86.5,148.0,31.55,24.48,0.97,38.95,12.65
2019-11-17 12:00:00,73.5,151.0,31.3,22.52,0.88,46.33,13.25
2019-11-17 13:00:00,55.0,153.5,30.55,20.5,0.75,47.67,13.0
2019-11-17 14:00:00,37.5,137.5,30.48,19.48,0.65,50.1,11.93
2019-11-17 15:00:00,33.5,123.5,30.12,18.85,0.62,48.38,11.5
2019-11-17 16:00:00,33.5,121.0,28.52,19.95,0.55,43.15,11.75
2019-11-17 17:00:00,30.0,115.5,26.45,23.65,0.7,27.88,11.78
2019-11-17 18:00:00,30.5,118.5,24.8,39.25,0.98,7.38,11.18
2019-11-17 19:00:00,40.0,136.5,26.2,61.53,1.45,2.23,12.0
2019-11-17 20:00:00,52.5,159.0,25.85,72.0,1.65,2.73,12.65
2019-11-17 21:00:00,76.5,182.0,27.25,72.38,1.82,4.85,12.82
2019-11-17 22:00:00,113.0,212.5,28.85,65.58,1.77,6.38,13.15
2019-11-17 23:00:00,158.0,245.5,31.45,50.48,1.6,11.18,13.68
2019-11-18 00:00:00,189.0,258.0,31.95,38.05,1.38,16.55,12.8
2019-11-18 01:00:00,186.5,242.5,32.15,31.75,1.15,18.62,11.95
2019-11-18 02:00:00,180.5,229.5,32.9,28.12,1.1,16.65,11.9
2019-11-18 03:00:00,179.5,229.5,25.7,29.25,0.95,9.9,11.8
2019-11-18 04:00:00,157.5,207.5,29.1,27.23,0.9,9.4,11.07
2019-11-18 05:00:00,134.0,181.5,30.85,24.75,0.8,11.45,10.7
2019-11-18 06:00:00,126.5,174.5,30.77,26.67,0.83,10.28,10.4
2019-11-18 07:00:00,109.5,152.5,30.12,25.88,0.68,12.23,10.2
2019-11-18 08:00:00,90.0,136.5,29.52,33.8,0.75,8.48,11.35
2019-11-18 09:00:00,86.0,162.0,29.95,34.78,0.83,11.88,12.28
2019-11-18 10:00:00,87.0,177.0,30.3,32.73,0.78,20.12,12.47
2019-11-18 11:00:00,82.5,156.0,30.5,28.25,0.67,34.65,13.18
2019-11-18 12:00:00,67.5,127.5,30.62,23.88,0.55,46.6,13.48
2019-11-18 13:00:00,50.0,109.5,29.5,24.82,0.6,45.88,13.55
2019-11-18 14:00:00,45.0,102.0,28.85,20.75,0.67,57.23,11.45
2019-11-18 15:00:00,50.5,109.0,28.12,21.75,0.7,58.85,11.95
2019-11-18 16:00:00,51.0,111.0,23.38,20.35,0.62,56.27,12.0
2019-11-18 17:00:00,47.5,107.5,25.23,30.9,0.82,30.08,8.95
2019-11-18 18:00:00,47.5,126.5,21.38,75.9,1.52,5.62,12.38
2019-11-18 19:00:00,58.0,153.0,25.03,108.22,2.55,3.6,15.0
2019-11-18 20:00:00,74.5,194.5,25.1,127.95,3.0,3.62,15.25
2019-11-18 21:00:00,80.0,226.0,25.1,143.55,3.15,3.47,15.68
2019-11-18 22:00:00,87.0,234.5,24.65,186.05,3.72,4.65,17.25
2019-11-18 23:00:00,104.0,246.5,23.88,171.0,3.68,5.4,17.92
2019-11-19 00:00:00,115.5,258.0,24.2,151.9,3.15,5.27,16.48
2019-11-19 01:00:00,111.5,238.5,26.1,107.65,1.9,5.07,14.12
2019-11-19 02:00:00,112.5,208.5,26.05,112.03,1.55,5.4,10.98
2019-11-19 03:00:00,125.5,209.5,22.8,96.95,1.2,5.42,9.25
2019-11-19 04:00:00,133.0,213.5,24.07,93.28,1.15,5.68,10.5
2019-11-19 05:00:00,134.5,208.0,26.52,81.75,0.95,5.85,10.4
2019-11-19 06:00:00,135.0,195.5,26.9,68.33,0.8,5.88,10.0
2019-11-19 07:00:00,132.0,185.0,27.35,62.25,1.1,5.95,9.5
2019-11-19 08:00:00,134.0,202.0,28.77,75.03,1.5,6.1,10.4
2019-11-19 09:00:00,142.0,248.5,28.47,75.12,1.45,7.18,10.68
2019-11-19 10:00:00,163.5,281.0,29.77,64.3,1.48,11.07,11.53
2019-11-19 11:00:00,199.5,298.5,31.07,50.55,1.32,28.43,11.27
2019-11-19 12:00:00,189.0,271.5,30.22,37.67,1.18,47.82,11.65
2019-11-19 13:00:00,144.0,211.5,29.27,29.6,1.02,66.9,12.28
2019-11-19 14:00:00,121.5,187.5,29.05,23.3,0.93,88.0,14.25
2019-11-19 15:00:00,113.0,183.0,31.35,26.25,0.93,85.12,14.25
2019-11-19 16:00:00,102.0,172.0,31.88,29.23,0.95,64.65,12.4
2019-11-19 17:00:00,84.5,154.5,28.65,37.15,1.0,41.9,13.0
2019-11-19 18:00:00,76.0,166.0,28.18,59.25,1.65,8.4,12.83
2019-11-19 19:00:00,89.5,201.0,27.1,79.98,2.2,4.92,13.43
2019-11-19 20:00:00,109.0,222.5,28.33,105.2,2.7,5.05,14.55
2019-11-19 21:00:00,125.5,263.5,29.98,136.78,3.3,6.5,16.48
2019-11-19 22:00:00,134.5,290.5,29.25,96.2,2.5,5.47,15.2
2019-11-19 23:00:00,134.5,268.0,28.0,90.55,2.08,5.78,14.95
2019-11-20 00:00:00,137.5,271.5,28.02,111.53,2.0,5.83,15.23
2019-11-20 01:00:00,131.5,265.0,27.62,119.42,1.85,5.17,14.85
2019-11-20 02:00:00,119.5,228.0,26.88,101.53,1.48,5.45,13.48
2019-11-20 03:00:00,118.5,213.0,35.55,176.35,2.1,6.05,15.25
2019-11-20 04:00:00,134.0,246.0,38.27,179.98,2.08,6.5,16.3
2019-11-20 05:00:00,146.0,259.5,29.82,153.73,1.65,5.7,15.2
2019-11-20 06:00:00,147.5,236.5,28.45,137.25,1.52,5.43,14.45
2019-11-20 07:00:00,153.0,240.5,30.23,154.38,1.82,5.38,14.38
2019-11-20 08:00:00,157.0,252.5,30.57,126.62,1.62,5.7,11.43
2019-11-20 09:00:00,149.0,321.0,29.05,110.65,1.58,5.82,11.33
2019-11-20 10:00:00,156.0,351.0,32.33,104.15,1.7,8.57,12.4
2019-11-20 11:00:00,197.0,341.5,34.3,78.53,1.45,30.18,13.9
2019-11-20 12:00:00,216.5,349.5,35.12,64.33,1.32,55.38,13.62
2019-11-20 13:00:00,180.5,285.5,34.42,42.67,0.93,85.83,12.9
2019-11-20 14:00:00,136.0,218.5,33.27,34.22,0.83,99.45,14.27
2019-11-20 15:00:00,121.5,197.0,33.25,29.88,0.78,110.6,14.45
2019-11-20 16:00:00,123.0,197.0,32.12,28.85,0.78,109.03,15.57
2019-11-20 17:00:00,128.5,208.5,28.82,46.17,1.1,64.45,15.5
2019-11-20 18:00:00,132.0,239.0,29.95,106.9,2.05,5.52,15.82
2019-11-20 19:00:00,140.5,287.5,31.62,131.82,2.75,5.28,17.02
2019-11-20 20:00:00,152.0,328.5,33.17,231.65,5.08,6.97,17.02
2019-11-20 21:00:00,189.5,423.0,34.75,273.6,5.62,8.48,19.38
2019-11-20 22:00:00,223.5,455.0,34.05,230.15,5.35,8.85,15.3
2019-11-20 23:00:00,240.0,480.0,36.03,386.72,7.93,9.98,21.3
2019-11-21 00:00:00,278.5,574.0,37.88,393.1,7.72,11.35,22.6
2019-11-21 01:00:00,299.5,582.5,39.2,348.88,6.33,11.0,19.65
2019-11-21 02:00:00,289.0,522.0,30.62,289.68,4.3,12.4,13.03
2019-11-21 03:00:00,279.5,466.0,33.8,341.9,6.05,12.82,15.45
2019-11-21 04:00:00,282.5,457.5,33.02,412.2,7.05,13.32,18.65
2019-11-21 05:00:00,282.0,461.5,37.28,471.5,7.2,30.03,19.32
2019-11-21 06:00:00,293.0,494.5,40.05,,7.43,50.02,21.1
2019-11-21 07:00:00,315.0,524.5,40.65,,7.62,51.25,21.52
2019-11-21 08:00:00,336.0,587.5,39.58,,7.95,48.75,19.92
2019-11-21 09:00:00,365.5,676.0,49.88,456.4,6.33,33.85,17.6
2019-11-21 10:00:00,354.0,698.5,41.57,330.77,3.95,17.88,15.93
2019-11-21 11:00:00,295.5,577.0,46.1,203.45,2.05,20.55,17.43
2019-11-21 12:00:00,246.0,424.0,45.5,97.32,0.68,58.45,19.27
2019-11-21 13:00:00,223.0,376.0,45.3,56.9,0.95,104.15,20.35
2019-11-21 14:00:00,208.0,349.0,43.88,43.4,1.38,117.15,24.32
2019-11-21 15:00:00,160.0,280.0,39.67,34.45,1.1,101.45,18.67
2019-11-21 16:00:00,122.5,224.0,38.22,34.8,1.12,100.45,19.05
2019-11-21 17:00:00,134.0,244.5,36.92,68.1,1.55,36.1,18.97
2019-11-21 18:00:00,143.0,287.0,35.1,107.47,2.02,8.4,17.4
2019-11-21 19:00:00,151.0,322.5,36.65,117.0,2.5,7.75,18.98
2019-11-21 20:00:00,176.5,356.5,38.15,104.0,2.73,13.88,18.95
2019-11-21 21:00:00,213.0,448.0,36.78,292.75,6.45,21.83,23.78
2019-11-21 22:00:00,231.0,498.5,38.28,290.5,7.05,12.52,23.75
2019-11-21 23:00:00,219.5,448.5,40.77,288.12,6.15,10.55,22.3
2019-11-22 00:00:00,221.0,405.0,42.65,258.0,5.3,10.62,20.35
2019-11-22 01:00:00,254.5,416.5,42.77,266.77,4.67,10.93,18.48
2019-11-22 02:00:00,283.5,437.0,38.75,225.65,3.62,8.6,14.9
2019-11-22 03:00:00,289.5,427.5,32.65,342.45,4.2,10.18,17.5
2019-11-22 04:00:00,297.5,450.5,42.1,341.62,4.45,10.75,16.3
2019-11-22 05:00:00,299.0,465.0,40.57,373.38,4.17,9.95,16.92
2019-11-22 06:00:00,281.5,429.0,41.08,356.5,4.3,10.38,16.3
2019-11-22 07:00:00,270.5,399.5,41.65,359.62,4.5,12.77,15.1
2019-11-22 08:00:00,269.0,426.0,45.6,331.02,4.6,10.43,13.1
2019-11-22 09:00:00,281.0,456.0,42.65,236.8,3.43,9.55,10.1
2019-11-22 10:00:00,257.0,360.0,42.48,160.62,1.98,12.43,8.97
2019-11-22 11:00:00,190.5,315.5,41.38,118.15,1.38,27.0,10.73
2019-11-22 12:00:00,166.0,271.5,43.27,96.28,1.2,50.02,11.25
2019-11-22 13:00:00,178.5,294.5,43.7,81.25,1.3,70.93,13.2
2019-11-22 14:00:00,154.5,270.0,40.62,52.45,1.0,85.17,17.83
2019-11-22 15:00:00,116.0,236.0,38.1,41.3,0.97,99.62,19.5
2019-11-22 16:00:00,119.5,241.5,37.65,37.92,0.93,99.58,24.45
2019-11-22 17:00:00,144.0,253.5,37.42,39.78,1.07,81.55,23.1
2019-11-22 18:00:00,167.5,302.5,36.35,76.7,1.6,17.32,21.45
2019-11-22 19:00:00,166.5,321.5,35.83,113.68,2.25,5.05,19.82
2019-11-22 20:00:00,160.0,304.5,33.35,131.03,2.75,5.27,18.5
2019-11-22 21:00:00,169.5,328.5,29.75,182.88,3.58,6.2,18.62
2019-11-22 22:00:00,186.5,376.5,37.4,175.68,3.62,6.5,19.05
2019-11-22 23:00:00,198.5,368.5,35.47,164.9,3.33,6.42,19.62
2019-11-23 00:00:00,206.0,357.0,36.2,182.2,3.4,6.82,19.57
2019-11-23 01:00:00,207.5,345.5,34.83,145.8,2.23,5.88,18.12
2019-11-23 02:00:00,189.5,296.5,32.15,116.9,1.5,4.8,16.3
2019-11-23 03:00:00,167.5,265.0,25.5,107.35,1.25,6.15,12.8
2019-11-23 04:00:00,153.5,237.5,29.98,95.93,0.95,4.8,11.8
2019-11-23 05:00:00,145.0,214.0,31.57,84.83,0.78,4.25,10.03
2019-11-23 06:00:00,146.5,210.0,32.93,70.65,0.65,4.62,10.6
2019-11-23 07:00:00,154.0,211.0,33.95,62.48,0.97,4.78,10.08
2019-11-23 08:00:00,153.5,240.0,33.92,64.28,1.35,4.82,11.22
2019-11-23 09:00:00,149.5,278.5,34.45,59.7,1.38,5.6,11.62
2019-11-23 10:00:00,146.5,260.5,34.35,51.7,1.23,7.78,11.95
2019-11-23 11:00:00,135.0,227.0,33.95,48.25,1.3,10.72,12.4
2019-11-23 12:00:00,128.0,219.0,34.62,46.62,1.23,17.5,13.05
2019-11-23 13:00:00,126.0,215.5,35.05,43.65,1.05,25.9,13.05
2019-11-23 14:00:00,110.0,200.5,33.72,40.03,0.93,38.15,14.6
2019-11-23 15:00:00,97.0,191.5,33.47,39.27,0.95,39.67,14.28
2019-11-23 16:00:00,92.5,190.5,33.5,41.33,0.95,31.95,13.88
2019-11-23 17:00:00,85.5,181.5,33.08,50.47,1.12,12.2,13.58
2019-11-23 18:00:00,82.0,187.5,31.88,75.28,1.65,2.95,14.6
2019-11-23 19:00:00,85.5,200.0,33.05,85.97,1.88,3.0,14.88
2019-11-23 20:00:00,97.5,213.5,32.53,91.03,1.8,3.32,14.3
2019-11-23 21:00:00,103.0,214.0,32.2,84.5,1.7,4.05,14.1
2019-11-23 22:00:00,107.0,206.5,32.42,82.62,1.62,3.72,13.8
2019-11-23 23:00:00,112.5,203.5,32.65,67.88,1.27,3.88,13.95
2019-11-24 00:00:00,114.0,194.0,31.55,58.05,1.02,4.72,12.93
2019-11-24 01:00:00,119.5,195.5,31.9,54.45,0.9,4.83,14.2
2019-11-24 02:00:00,122.5,193.5,32.58,51.92,0.83,5.1,14.4
2019-11-24 03:00:00,124.5,185.5,24.45,41.5,0.65,6.38,12.9
2019-11-24 04:00:00,120.5,175.0,28.7,41.95,0.62,7.22,12.52
2019-11-24 05:00:00,114.0,161.0,30.73,34.67,0.55,10.57,12.77
2019-11-24 06:00:00,111.0,158.0,31.18,33.08,0.57,11.1,12.72
2019-11-24 07:00:00,115.0,163.0,31.52,37.58,0.68,7.07,13.25
2019-11-24 08:00:00,128.0,179.5,31.83,44.77,0.83,6.67,14.5
2019-11-24 09:00:00,134.0,195.0,32.12,41.95,0.85,11.52,15.6
2019-11-24 10:00:00,133.0,196.0,32.17,39.15,0.78,22.45,16.68
2019-11-24 11:00:00,118.5,178.0,31.45,32.27,0.78,39.1,18.27
2019-11-24 12:00:00,94.5,159.5,30.5,29.5,0.67,48.1,18.38
2019-11-24 13:00:00,82.5,153.0,30.77,27.23,0.72,57.52,17.18
2019-11-24 14:00:00,79.5,147.5,30.98,26.85,0.83,56.5,16.32
2019-11-24 15:00:00,76.0,141.5,30.5,29.43,0.8,42.22,15.28
2019-11-24 16:00:00,66.5,134.0,29.8,32.97,0.88,26.92,14.62
2019-11-24 17:00:00,63.5,146.5,29.85,45.12,1.1,6.4,15.3
2019-11-24 18:00:00,71.5,174.5,29.2,60.95,1.47,2.9,14.75
2019-11-24 19:00:00,85.0,187.5,30.1,52.5,1.4,4.88,13.75
2019-11-24 20:00:00,105.5,208.0,30.4,63.65,1.85,4.47,12.53
2019-11-24 21:00:00,122.5,228.5,31.3,59.98,1.77,4.7,12.3
2019-11-24 22:00:00,128.5,220.5,30.95,55.4,1.6,5.07,12.78
2019-11-24 23:00:00,130.5,216.0,31.15,54.95,1.57,5.4,12.2
2019-11-25 00:00:00,128.0,207.5,30.45,52.45,1.4,4.53,11.93
2019-11-25 01:00:00,120.5,194.0,30.18,53.53,1.25,4.7,11.35
2019-11-25 02:00:00,123.0,199.0,30.05,56.58,1.08,5.05,12.45
2019-11-25 03:00:00,126.5,197.0,25.2,55.8,1.05,4.75,10.15
2019-11-25 04:00:00,130.0,197.0,28.43,61.02,0.93,4.85,11.68
2019-11-25 05:00:00,130.0,198.5,28.93,66.72,0.98,4.95,11.05
2019-11-25 06:00:00,125.0,186.0,29.05,52.42,0.83,5.05,11.05
2019-11-25 07:00:00,128.5,188.0,29.48,121.03,1.62,4.97,12.22
2019-11-25 08:00:00,145.0,249.0,32.33,134.32,1.73,4.85,15.43
2019-11-25 09:00:00,152.5,297.0,32.45,102.58,1.43,5.3,14.55
2019-11-25 10:00:00,148.5,279.5,32.0,83.03,1.27,8.5,16.62
2019-11-25 11:00:00,151.0,272.0,31.65,75.42,1.25,16.73,19.68
2019-11-25 12:00:00,132.0,254.0,33.12,204.67,1.62,57.83,35.42
2019-11-25 13:00:00,104.0,217.0,30.05,77.78,0.88,74.3,29.4
2019-11-25 14:00:00,82.5,178.5,30.75,24.45,0.75,100.83,21.7
2019-11-25 15:00:00,68.5,153.0,27.97,19.45,0.75,98.38,19.1
2019-11-25 16:00:00,73.0,162.5,27.9,21.12,0.8,89.47,18.27
2019-11-25 17:00:00,78.5,175.5,28.93,23.02,0.9,74.55,17.32
2019-11-25 18:00:00,80.0,198.5,30.75,37.25,1.4,17.08,15.65
2019-11-25 19:00:00,102.0,269.5,34.58,64.17,2.42,11.47,15.25
2019-11-25 20:00:00,157.0,371.5,35.78,90.58,3.2,14.68,19.15
2019-11-25 21:00:00,185.0,391.5,35.23,105.95,3.4,13.77,19.25
2019-11-25 22:00:00,167.0,352.5,34.38,123.08,3.85,13.05,19.3
2019-11-25 23:00:00,164.0,346.0,34.67,142.05,4.03,13.88,19.0
2019-11-26 00:00:00,164.0,333.0,33.02,135.32,3.55,14.02,19.75
2019-11-26 01:00:00,153.5,302.5,33.67,123.62,2.88,13.12,19.15
2019-11-26 02:00:00,151.5,285.0,34.3,114.9,2.38,13.95,21.03
2019-11-26 03:00:00,141.5,258.5,26.2,97.7,1.95,13.95,17.7
2019-11-26 04:00:00,138.0,247.5,32.02,178.8,2.33,14.53,19.6
2019-11-26 05:00:00,159.5,303.0,35.3,187.8,2.08,15.75,21.8
2019-11-26 06:00:00,151.0,291.0,33.42,181.3,2.08,28.93,20.57
2019-11-26 07:00:00,138.0,270.5,39.05,222.92,2.55,17.7,20.9
2019-11-26 08:00:00,163.5,357.5,40.3,250.9,3.05,13.02,21.05
2019-11-26 09:00:00,183.5,408.0,37.38,137.6,1.85,10.57,23.2
2019-11-26 10:00:00,161.0,334.0,36.18,95.82,1.27,12.22,27.15
2019-11-26 11:00:00,120.5,254.5,37.45,74.65,1.12,18.9,25.75
2019-11-26 12:00:00,108.0,257.0,39.7,58.15,1.02,31.0,22.25
2019-11-26 13:00:00,101.0,231.5,41.4,36.92,0.73,42.28,20.25
2019-11-26 14:00:00,94.0,194.5,41.17,23.9,0.65,60.68,21.27
2019-11-26 15:00:00,93.0,206.0,40.55,19.98,0.47,67.85,22.35
2019-11-26 16:00:00,88.0,216.5,39.73,19.48,0.5,63.15,19.47
2019-11-26 17:00:00,85.0,206.0,38.65,28.48,0.7,54.25,19.3
2019-11-26 18:00:00,102.0,267.0,37.25,38.08,1.18,55.72,20.07
2019-11-26 19:00:00,114.0,307.0,35.88,32.9,1.05,24.5,19.18
2019-11-26 20:00:00,89.0,251.5,31.38,16.95,0.7,26.15,16.3
2019-11-26 21:00:00,60.5,171.0,30.02,17.68,0.67,19.3,14.85
2019-11-26 22:00:00,44.0,94.5,28.32,15.4,0.6,18.2,13.78
2019-11-26 23:00:00,34.5,68.5,27.4,15.7,0.67,14.4,13.15
2019-11-27 00:00:00,30.5,62.5,26.93,18.0,0.6,11.25,12.97
2019-11-27 01:00:00,27.5,65.5,27.0,23.38,0.55,9.95,12.2
2019-11-27 02:00:00,28.5,64.5,25.27,21.62,0.4,11.65,12.57
2019-11-27 03:00:00,26.5,57.0,17.85,28.65,0.4,6.35,12.6
2019-11-27 04:00:00,19.0,54.0,24.02,31.32,0.3,6.28,12.6
2019-11-27 05:00:00,18.0,49.0,25.43,21.53,0.28,10.57,12.08
2019-11-27 06:00:00,23.0,50.0,25.67,20.92,0.4,29.45,12.03
2019-11-27 07:00:00,28.5,66.0,24.75,28.25,0.68,68.4,12.05
2019-11-27 08:00:00,50.5,143.5,25.93,116.2,1.75,54.55,14.4
2019-11-27 09:00:00,72.5,308.0,26.25,85.15,1.45,21.73,15.97
2019-11-27 10:00:00,69.0,303.5,27.2,57.25,1.33,12.82,17.48
2019-11-27 11:00:00,62.5,195.5,27.47,46.45,1.2,16.2,21.9
2019-11-27 12:00:00,73.5,204.5,29.8,31.12,1.1,32.2,24.23
2019-11-27 13:00:00,85.5,207.5,30.55,21.35,0.93,45.55,21.65
2019-11-27 14:00:00,83.5,179.5,32.52,16.1,0.7,49.82,16.7
2019-11-27 15:00:00,82.5,168.0,33.9,15.25,0.75,49.62,15.68
2019-11-27 16:00:00,92.5,184.5,33.8,19.82,0.98,37.0,15.38
2019-11-27 17:00:00,102.5,191.0,35.25,27.62,1.0,22.38,14.35
2019-11-27 18:00:00,114.0,199.0,36.85,22.93,1.1,22.4,14.05
2019-11-27 19:00:00,117.5,190.5,35.45,24.55,1.2,18.88,15.7
2019-11-27 20:00:00,112.5,171.0,33.92,29.02,1.42,14.78,16.77
2019-11-27 21:00:00,121.0,190.0,33.73,28.95,1.48,14.82,15.8
2019-11-27 22:00:00,120.5,186.5,31.6,20.4,1.1,27.55,14.88
2019-11-27 23:00:00,75.5,117.5,28.4,19.5,0.83,21.75,14.62
2019-11-28 00:00:00,29.5,56.5,27.2,17.67,0.67,20.45,15.05
2019-11-28 01:00:00,18.5,37.5,26.55,14.55,0.48,25.52,14.2
2019-11-28 02:00:00,17.5,36.5,25.98,15.3,0.3,21.8,12.8
2019-11-28 03:00:00,20.0,46.0,17.9,11.85,0.3,23.77,11.2
2019-11-28 04:00:00,20.5,42.0,21.52,12.38,0.25,21.92,11.8
2019-11-28 05:00:00,12.0,30.5,24.35,11.52,0.25,22.98,10.6
2019-11-28 06:00:00,9.0,27.5,24.0,12.52,0.23,16.95,11.17
2019-11-28 07:00:00,14.0,36.5,24.2,16.85,0.42,10.47,11.9
