Datetime,PM2.5 (ug/m3),PM10 (ug/m3),CO (mg/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2020-07-29 14:00:00,28.25,80.21,1.07,16.31,11.89,2.08,69.38
2020-07-29 15:00:00,36.62,211.23,0.76,15.23,11.33,1.84,55.64
2020-07-29 16:00:00,,,1.28,15.47,11.51,1.93,52.55
2020-07-29 17:00:00,,,0.69,12.03,8.78,0.79,50.8
2020-07-29 18:00:00,,,1.65,13.86,10.08,0.67,61.04
2020-07-29 19:00:00,32.4,37.39,2.23,15.2,11.1,2.0,48.04
2020-07-29 20:00:00,30.58,47.77,1.13,15.61,11.53,2.23,41.13
2020-07-29 21:00:00,32.08,54.27,0.67,18.98,14.32,2.02,16.93
2020-07-29 22:00:00,34.0,48.67,1.63,18.48,13.72,1.52,11.55
2020-07-29 23:00:00,,,2.1,17.04,12.83,0.81,14.21
2020-07-30 00:00:00,51.9,36.18,0.94,16.8,12.42,0.36,20.73
2020-07-30 01:00:00,33.7,35.53,0.85,15.96,11.89,1.65,22.2
2020-07-30 02:00:00,24.58,32.75,1.29,15.52,11.38,1.69,20.04
2020-07-30 03:00:00,19.77,31.38,1.22,15.98,11.76,1.6,14.52
2020-07-30 04:00:00,16.38,32.91,0.23,9.95,6.88,0.48,20.98
2020-07-30 05:00:00,17.6,32.27,0.07,14.55,10.6,0.91,15.34
2020-07-30 06:00:00,24.6,31.69,1.61,15.89,11.65,1.07,18.09
2020-07-30 07:00:00,25.0,33.2,1.61,15.65,11.52,1.85,21.53
2020-07-30 08:00:00,40.0,55.97,1.46,15.91,11.51,1.81,26.23
2020-07-30 09:00:00,34.12,58.19,1.4,15.6,11.5,1.57,45.6
2020-07-30 10:00:00,40.52,55.16,1.77,15.63,11.63,1.75,61.71
2020-07-30 11:00:00,52.8,162.94,0.86,16.43,12.15,2.13,71.57
2020-07-30 12:00:00,57.2,189.47,1.7,18.89,14.21,2.75,72.52
2020-07-30 13:00:00,39.35,67.42,2.13,17.27,12.9,1.64,63.97
2020-07-30 14:00:00,23.68,68.53,1.31,15.78,11.91,1.47,70.03
2020-07-30 15:00:00,35.08,62.63,1.62,15.12,10.82,1.71,56.34
2020-07-30 16:00:00,43.53,69.14,1.22,15.79,11.34,1.52,56.77
2020-07-30 17:00:00,56.9,84.46,0.94,15.75,11.57,2.7,50.51
2020-07-30 18:00:00,67.3,90.22,0.74,12.3,8.59,1.98,37.3
2020-07-30 19:00:00,64.6,72.94,0.12,13.7,9.87,1.51,30.4
2020-07-30 20:00:00,56.38,71.36,1.6,15.74,11.38,1.75,18.48
2020-07-30 21:00:00,45.38,56.85,1.53,15.98,11.69,1.01,15.13
2020-07-30 22:00:00,46.6,56.57,0.78,16.42,12.17,1.24,4.84
2020-07-30 23:00:00,35.5,91.73,0.05,16.67,12.3,0.97,10.51
2020-07-31 00:00:00,26.88,97.91,0.88,16.26,12.01,0.81,11.05
2020-07-31 01:00:00,21.7,65.55,0.88,16.12,11.94,2.25,12.02
2020-07-31 02:00:00,14.53,187.65,1.01,15.97,11.76,2.43,5.51
2020-07-31 03:00:00,9.78,219.19,0.87,15.69,11.71,1.52,7.8
2020-07-31 04:00:00,13.5,76.42,1.04,15.28,11.46,1.66,9.91
2020-07-31 05:00:00,20.15,72.93,1.05,15.13,11.06,2.74,8.53
2020-07-31 06:00:00,17.77,77.16,0.89,15.73,11.65,2.51,4.51
2020-07-31 07:00:00,20.75,74.26,0.95,15.55,11.51,3.06,3.48
2020-07-31 08:00:00,19.42,171.59,1.14,15.95,11.99,2.78,9.65
2020-07-31 09:00:00,20.3,242.75,1.45,16.38,12.18,1.48,23.47
2020-07-31 10:00:00,30.5,195.33,1.06,15.9,11.82,2.0,32.99
2020-07-31 11:00:00,26.12,51.57,1.06,15.47,11.41,1.5,60.92
2020-07-31 12:00:00,20.75,74.67,1.53,15.64,11.54,1.95,77.03
2020-07-31 13:00:00,28.6,65.35,1.52,15.58,11.53,2.24,54.9
2020-07-31 14:00:00,36.35,74.45,1.41,16.38,11.95,2.69,32.52
2020-07-31 15:00:00,27.92,52.04,0.72,20.74,15.99,3.43,17.6
2020-07-31 16:00:00,14.62,89.39,2.13,25.3,19.45,5.42,27.3
2020-07-31 17:00:00,7.32,55.35,4.25,23.82,18.44,2.08,40.02
2020-07-31 18:00:00,3.67,34.45,1.68,22.91,17.9,5.86,33.57
2020-07-31 19:00:00,1.83,26.06,1.85,5.02,3.47,0.2,32.87
2020-07-31 20:00:00,5.75,22.93,0.13,17.93,13.52,,17.76
2020-07-31 21:00:00,31.05,47.05,0.09,15.33,11.34,1.1,7.33
2020-07-31 22:00:00,30.62,54.51,0.79,16.73,12.28,1.12,9.26
2020-07-31 23:00:00,32.8,67.6,0.16,16.13,12.31,4.23,11.1
2020-08-01 00:00:00,38.07,67.44,0.89,14.39,10.55,3.88,18.38
2020-08-01 01:00:00,36.92,47.6,0.62,15.16,11.05,2.74,19.01
2020-08-01 02:00:00,39.85,57.5,0.79,15.34,11.36,2.57,13.72
2020-08-01 03:00:00,32.05,43.91,0.79,16.58,12.32,1.89,10.57
2020-08-01 04:00:00,17.8,34.69,0.97,16.26,11.98,1.62,13.94
2020-08-01 05:00:00,11.32,29.79,0.97,16.11,12.13,1.56,12.33
2020-08-01 06:00:00,9.12,41.96,0.89,15.63,11.44,1.3,11.56
2020-08-01 07:00:00,7.67,46.54,0.99,14.78,11.07,2.36,10.23
2020-08-01 08:00:00,20.35,60.78,1.0,15.28,11.3,2.12,12.21
2020-08-01 09:00:00,22.45,47.14,0.9,15.15,11.0,1.73,16.24
2020-08-01 10:00:00,22.75,35.37,1.17,15.73,11.66,1.23,24.79
2020-08-01 11:00:00,27.48,39.51,1.43,15.65,11.61,2.76,29.55
2020-08-01 12:00:00,35.25,57.77,0.98,12.29,8.65,1.62,39.71
2020-08-01 13:00:00,40.28,42.41,4.32,11.76,8.19,2.93,43.52
2020-08-01 14:00:00,,,1.65,19.62,14.74,3.66,42.5
2020-08-01 15:00:00,21.6,26.94,0.52,14.68,10.64,2.63,54.27
2020-08-01 16:00:00,16.9,43.32,1.27,14.29,10.4,1.35,51.04
2020-08-01 17:00:00,10.9,75.88,0.47,16.62,12.29,1.59,52.55
2020-08-01 18:00:00,16.07,53.88,1.3,15.49,11.46,1.41,52.79
2020-08-01 19:00:00,15.95,37.19,1.26,16.63,12.24,2.67,47.48
2020-08-01 20:00:00,11.0,28.94,0.15,14.41,10.54,1.88,57.44
2020-08-01 21:00:00,13.2,25.12,1.99,18.14,13.66,1.21,37.09
2020-08-01 22:00:00,15.5,22.61,1.48,16.66,12.4,0.46,35.12
2020-08-01 23:00:00,10.97,21.63,1.99,16.42,12.14,0.14,31.99
2020-08-02 00:00:00,5.5,36.22,0.88,15.92,11.8,0.05,25.5
2020-08-02 01:00:00,2.72,31.22,1.16,15.59,11.61,2.11,32.09
2020-08-02 02:00:00,4.28,27.2,0.85,16.15,11.98,2.0,27.61
2020-08-02 03:00:00,16.15,24.77,1.66,15.99,11.74,1.33,17.87
2020-08-02 04:00:00,17.27,23.76,1.19,15.77,11.69,1.36,19.94
2020-08-02 05:00:00,10.3,22.77,1.21,15.93,11.84,2.16,20.46
2020-08-02 06:00:00,16.38,28.15,1.0,15.36,11.18,2.08,20.2
2020-08-02 07:00:00,19.52,34.59,1.09,15.71,11.45,1.61,26.45
2020-08-02 08:00:00,13.4,45.6,1.04,15.36,11.38,1.43,38.47
2020-08-02 09:00:00,8.47,45.5,0.96,15.26,11.34,1.41,52.76
2020-08-02 10:00:00,5.1,38.69,1.02,15.43,11.31,1.05,62.1
2020-08-02 11:00:00,2.55,33.14,1.1,16.44,12.13,2.23,70.43
2020-08-02 12:00:00,1.27,139.47,0.95,12.9,9.36,0.84,62.72
2020-08-02 13:00:00,,28.94,0.01,12.78,9.18,2.86,61.94
2020-08-02 14:00:00,,20.1,0.4,15.73,11.49,3.09,59.29
2020-08-02 15:00:00,4.4,20.1,0.02,15.96,11.69,2.12,68.36
2020-08-02 16:00:00,4.9,21.17,1.05,16.35,11.89,2.06,68.18
2020-08-02 17:00:00,,,1.33,14.82,10.84,3.17,74.32
2020-08-02 18:00:00,,,0.8,15.78,11.76,3.59,63.91
2020-08-02 19:00:00,,22.85,0.89,15.19,11.21,2.6,64.99
2020-08-02 20:00:00,,38.64,1.52,15.1,11.07,2.59,48.84
2020-08-02 21:00:00,31.8,52.46,2.37,15.66,11.43,2.88,22.44
2020-08-02 22:00:00,52.82,193.05,0.99,16.79,12.4,2.9,5.2
2020-08-02 23:00:00,,,0.63,16.1,11.96,2.61,11.55
2020-08-03 00:00:00,35.6,21.6,0.93,15.89,11.75,2.11,26.77
2020-08-03 01:00:00,34.8,35.21,0.62,15.52,11.35,2.46,32.11
2020-08-03 02:00:00,33.6,33.76,0.87,15.53,11.47,2.68,49.43
2020-08-03 03:00:00,34.2,39.61,0.84,15.95,11.71,3.58,43.88
2020-08-03 04:00:00,28.07,35.84,1.02,15.97,11.72,3.5,30.22
2020-08-03 05:00:00,17.0,23.97,1.0,16.31,12.12,2.62,25.85
2020-08-03 06:00:00,18.67,25.91,1.02,15.93,11.7,2.36,34.49
2020-08-03 07:00:00,,,1.16,15.4,11.19,2.46,31.68
2020-08-03 08:00:00,,,1.04,15.6,11.6,1.94,34.84
2020-08-03 09:00:00,18.1,23.7,0.84,15.16,11.17,2.91,50.47
2020-08-03 10:00:00,17.0,24.71,0.86,15.63,11.52,2.93,45.38
2020-08-03 11:00:00,22.0,25.91,0.85,15.15,11.1,1.92,43.73
2020-08-03 12:00:00,22.88,72.0,0.77,16.12,11.96,2.08,48.19
2020-08-03 13:00:00,20.02,59.81,0.43,15.76,11.63,2.05,50.42
2020-08-03 14:00:00,11.15,57.51,1.01,15.54,11.42,1.74,55.11
2020-08-03 15:00:00,5.6,53.39,1.02,15.42,11.21,1.97,54.85
2020-08-03 16:00:00,10.28,54.42,1.05,15.41,11.39,1.64,56.89
2020-08-03 17:00:00,19.02,68.96,0.98,15.01,10.99,1.87,50.15
2020-08-03 18:00:00,33.7,96.52,0.71,15.06,11.01,1.67,50.58
2020-08-03 19:00:00,38.12,115.51,0.24,16.09,11.82,0.19,39.8
2020-08-03 20:00:00,19.82,85.04,1.01,15.84,11.58,0.54,34.85
2020-08-03 21:00:00,19.55,63.11,1.09,16.88,12.45,2.17,28.02
2020-08-03 22:00:00,23.48,51.19,1.6,19.34,14.45,2.18,24.65
2020-08-03 23:00:00,22.38,89.43,2.8,16.39,12.14,1.93,8.5
2020-08-04 00:00:00,30.2,87.97,0.94,16.89,12.56,2.13,3.45
2020-08-04 01:00:00,37.33,88.15,1.2,16.07,11.85,2.1,1.79
2020-08-04 02:00:00,33.05,82.42,0.77,17.48,13.42,2.15,0.65
2020-08-04 03:00:00,37.3,74.43,0.38,16.44,11.91,2.97,1.05
2020-08-04 04:00:00,40.58,62.41,0.89,16.12,11.69,3.26,4.54
2020-08-04 05:00:00,34.22,55.24,0.94,15.59,11.37,3.53,10.84
2020-08-04 06:00:00,36.5,49.81,1.08,15.24,11.35,3.35,8.58
2020-08-04 07:00:00,33.4,53.0,0.98,16.21,12.25,2.37,19.89
2020-08-04 08:00:00,28.9,49.36,1.06,16.11,11.79,2.35,31.89
2020-08-04 09:00:00,26.25,46.59,1.1,16.3,12.11,2.19,45.67
2020-08-04 10:00:00,24.92,45.32,1.03,16.14,11.98,1.5,54.82
2020-08-04 11:00:00,32.67,46.62,1.38,16.41,12.13,2.07,61.04
2020-08-04 12:00:00,40.8,,1.0,17.33,13.98,1.76,72.75
2020-08-04 13:00:00,50.9,51.63,1.49,14.83,10.81,1.62,77.49
2020-08-04 14:00:00,46.65,56.55,1.2,15.43,11.5,1.35,104.6
2020-08-04 15:00:00,45.58,60.25,1.09,16.04,11.82,1.81,103.16
2020-08-04 16:00:00,53.3,65.77,0.74,15.13,10.94,1.45,55.85
2020-08-04 17:00:00,57.2,65.63,0.35,11.53,8.26,1.69,51.84
2020-08-04 18:00:00,56.0,66.45,1.84,12.13,8.7,1.0,45.48
2020-08-04 19:00:00,60.08,73.98,0.68,15.97,11.87,1.77,45.88
2020-08-04 20:00:00,48.6,71.96,0.07,15.98,11.83,1.66,25.48
2020-08-04 21:00:00,44.8,63.6,0.25,15.86,11.77,2.76,11.59
2020-08-04 22:00:00,41.57,60.67,1.37,16.1,12.03,2.89,3.65
2020-08-04 23:00:00,41.3,55.56,1.59,16.48,12.27,2.57,3.18
2020-08-05 00:00:00,54.1,50.53,0.52,15.44,11.47,2.27,5.85
2020-08-05 01:00:00,43.05,48.09,0.38,15.65,11.66,2.57,4.4
2020-08-05 02:00:00,36.05,47.45,1.34,16.25,12.03,3.2,1.19
2020-08-05 03:00:00,25.8,46.43,1.12,16.51,12.37,2.35,0.89
2020-08-05 04:00:00,19.75,49.91,0.8,16.52,12.37,2.9,1.24
2020-08-05 05:00:00,28.93,48.53,0.88,16.0,11.74,2.56,2.69
2020-08-05 06:00:00,42.3,49.65,1.23,15.72,11.63,2.75,6.16
2020-08-05 07:00:00,,,1.72,15.32,11.34,1.44,13.59
2020-08-05 08:00:00,,,0.9,14.96,11.01,1.38,24.68
2020-08-05 09:00:00,,,1.25,15.42,11.41,3.68,21.94
2020-08-05 10:00:00,62.8,,1.18,15.95,14.84,3.99,22.07
2020-08-05 11:00:00,,40.22,1.19,15.41,26.45,2.69,26.16
2020-08-05 12:00:00,14.5,44.07,1.02,17.39,27.93,2.66,27.48
2020-08-05 13:00:00,30.23,47.21,1.24,14.61,25.71,0.96,32.24
2020-08-05 14:00:00,34.58,45.69,1.5,15.22,26.15,0.14,168.27
2020-08-05 15:00:00,51.8,65.14,1.6,16.45,27.2,2.55,95.2
2020-08-05 16:00:00,,,1.87,16.96,27.77,3.28,59.23
2020-08-05 17:00:00,43.55,62.77,2.73,17.42,28.1,2.24,56.78
2020-08-05 18:00:00,38.92,65.45,1.59,17.39,28.08,2.35,36.69
2020-08-05 19:00:00,36.7,63.51,1.66,19.52,29.83,2.38,17.59
2020-08-05 20:00:00,19.27,60.82,1.39,16.8,27.62,4.42,10.16
2020-08-05 21:00:00,,,0.18,8.85,21.05,2.24,16.74
2020-08-05 22:00:00,,,1.44,14.5,25.62,1.77,15.73
2020-08-05 23:00:00,,,1.46,15.62,26.56,3.17,13.4
2020-08-06 00:00:00,62.15,75.07,1.18,15.69,26.58,3.42,14.74
2020-08-06 01:00:00,,,0.9,15.88,26.72,1.02,18.51
2020-08-06 02:00:00,44.25,72.78,0.37,15.97,26.83,0.73,22.87
2020-08-06 03:00:00,,,0.1,15.67,26.55,2.82,28.6
2020-08-06 04:00:00,56.12,65.93,0.69,15.45,26.35,2.65,31.71
2020-08-06 05:00:00,,,0.58,15.23,26.17,0.28,28.73
2020-08-06 06:00:00,53.12,59.44,0.9,15.25,26.29,0.35,88.01
2020-08-06 07:00:00,,,0.72,15.69,26.52,2.28,89.75
2020-08-06 08:00:00,54.92,56.57,0.93,15.6,26.42,2.05,116.23
2020-08-06 09:00:00,35.82,52.77,0.65,15.45,26.43,2.41,84.39
2020-08-06 10:00:00,38.95,50.11,0.73,15.86,26.56,2.35,26.52
2020-08-06 11:00:00,33.3,55.61,0.15,16.64,27.47,2.54,
2020-08-06 12:00:00,2.2,40.2,0.86,15.55,26.46,2.11,29.66
2020-08-06 13:00:00,2.7,132.67,0.72,15.63,26.46,2.51,25.52
2020-08-06 14:00:00,11.55,127.59,1.16,15.25,26.08,2.34,21.06
2020-08-06 15:00:00,22.2,92.44,1.21,15.51,26.28,1.57,23.04
2020-08-06 16:00:00,36.45,89.99,1.07,15.12,26.08,0.23,24.77
2020-08-06 17:00:00,46.73,88.55,1.43,15.52,26.42,1.66,27.27
2020-08-06 18:00:00,37.05,101.86,0.05,19.34,29.7,3.76,34.8
2020-08-06 19:00:00,34.67,103.43,2.6,12.77,24.03,2.47,43.46
2020-08-06 20:00:00,50.6,102.23,0.47,15.98,26.78,2.44,33.37
2020-08-06 21:00:00,32.88,99.51,0.01,18.17,28.66,2.68,29.26
2020-08-06 22:00:00,29.4,89.29,1.77,18.73,29.03,2.02,33.19
2020-08-06 23:00:00,40.38,75.5,2.58,16.53,27.18,2.54,34.08
2020-08-07 00:00:00,29.5,72.6,0.99,14.13,25.57,2.22,31.29
2020-08-07 01:00:00,24.3,69.75,1.14,15.77,26.74,2.51,27.36
2020-08-07 02:00:00,25.0,58.36,1.03,16.51,27.4,2.16,30.59
2020-08-07 03:00:00,28.65,52.98,1.03,16.05,26.77,2.43,29.74
2020-08-07 04:00:00,31.17,48.81,0.68,15.67,26.73,2.29,24.54
2020-08-07 05:00:00,27.15,46.58,0.56,15.31,26.45,1.54,23.93
2020-08-07 06:00:00,30.62,53.16,1.11,15.0,26.09,1.25,23.29
2020-08-07 07:00:00,31.25,69.06,1.23,15.42,26.33,3.09,21.68
2020-08-07 08:00:00,39.1,51.27,0.95,16.35,27.19,2.9,28.91
2020-08-07 09:00:00,42.3,43.79,0.91,15.09,25.85,1.92,35.79
2020-08-07 10:00:00,38.5,53.93,0.99,16.26,26.86,1.71,35.57
2020-08-07 11:00:00,60.0,,0.75,15.12,26.2,3.08,39.1
2020-08-07 12:00:00,,,0.76,17.26,26.47,2.04,40.73
2020-08-07 13:00:00,,,,12.94,24.21,2.83,48.62
2020-08-07 14:00:00,6.4,85.83,1.25,15.03,25.73,2.58,52.79
2020-08-07 15:00:00,53.52,121.88,0.47,15.29,44.86,1.52,59.83
2020-08-07 16:00:00,37.95,114.42,0.95,15.04,43.92,0.81,66.68
2020-08-07 17:00:00,26.2,115.08,1.03,15.92,44.73,,64.79
2020-08-07 18:00:00,29.93,110.14,0.78,15.77,44.63,0.11,61.47
2020-08-07 19:00:00,,,0.59,16.29,45.11,0.79,46.75
2020-08-07 20:00:00,89.38,115.02,1.18,16.43,45.26,0.21,39.64
2020-08-07 21:00:00,72.83,113.99,1.37,19.6,47.87,,25.45
2020-08-07 22:00:00,52.75,121.29,1.93,18.6,47.04,,24.95
2020-08-07 23:00:00,45.45,114.09,2.27,15.86,44.72,0.73,29.19
2020-08-08 00:00:00,48.65,100.61,0.85,15.25,44.13,0.13,21.41
2020-08-08 01:00:00,46.5,87.81,0.68,15.97,44.69,0.02,26.57
2020-08-08 02:00:00,46.98,90.15,0.9,16.3,44.83,,34.04
2020-08-08 03:00:00,43.02,75.48,0.8,15.83,44.63,,38.63
2020-08-08 04:00:00,47.05,75.15,1.07,15.4,44.36,,37.24
2020-08-08 05:00:00,43.23,65.76,0.98,15.14,44.06,0.14,25.67
2020-08-08 06:00:00,38.92,72.13,0.9,17.17,45.52,0.2,16.78
2020-08-08 07:00:00,44.22,68.54,1.3,15.63,44.54,0.18,23.11
2020-08-08 08:00:00,53.5,78.92,0.81,15.21,44.02,0.26,27.21
2020-08-08 09:00:00,55.05,84.94,0.93,15.72,44.8,0.03,56.91
2020-08-08 10:00:00,64.77,103.51,1.22,16.26,45.08,0.15,70.07
2020-08-08 11:00:00,79.93,119.09,1.05,13.46,42.71,1.5,72.29
2020-08-08 12:00:00,67.42,125.6,1.11,14.76,44.08,1.27,56.38
2020-08-08 13:00:00,72.12,120.16,0.77,15.81,44.67,,60.43
2020-08-08 14:00:00,40.9,107.14,1.33,15.43,44.47,,74.33
2020-08-08 15:00:00,40.48,84.77,1.51,13.7,43.08,,77.7
2020-08-08 16:00:00,42.83,91.47,1.63,16.73,45.34,,53.27
2020-08-08 17:00:00,61.9,125.9,1.47,16.52,45.23,,47.03
2020-08-08 18:00:00,68.4,127.36,1.34,15.34,44.15,,55.01
2020-08-08 19:00:00,59.4,111.9,2.32,12.23,41.72,0.27,47.98
2020-08-08 20:00:00,89.62,118.16,1.8,15.4,44.16,1.1,35.59
2020-08-08 21:00:00,71.22,109.97,2.17,16.84,45.34,1.33,25.1
2020-08-08 22:00:00,51.6,114.39,1.6,17.45,46.05,1.77,17.51
2020-08-08 23:00:00,55.15,110.13,2.23,15.99,44.89,0.34,18.35
2020-08-09 00:00:00,58.03,97.83,1.2,16.42,45.11,0.29,17.49
2020-08-09 01:00:00,37.45,77.48,1.13,15.39,44.22,0.23,24.92
2020-08-09 02:00:00,33.52,71.19,0.18,16.01,44.87,,31.39
2020-08-09 03:00:00,62.0,79.76,0.24,15.94,44.92,0.08,21.92
2020-08-09 04:00:00,62.12,78.98,0.91,16.16,44.9,0.12,19.15
2020-08-09 05:00:00,80.7,89.47,0.88,15.81,44.91,0.36,18.37
2020-08-09 06:00:00,82.07,101.28,0.86,15.96,44.63,0.56,13.68
2020-08-09 07:00:00,53.03,94.42,0.88,15.72,44.62,0.26,14.57
2020-08-09 08:00:00,45.97,94.17,1.32,16.17,45.12,1.22,13.39
2020-08-09 09:00:00,57.2,91.37,1.53,16.59,44.98,3.76,17.55
2020-08-09 10:00:00,67.08,93.13,1.44,11.39,41.02,3.48,26.14
2020-08-09 11:00:00,72.33,102.62,0.0,18.25,46.75,3.71,35.55
2020-08-09 12:00:00,65.82,105.69,1.32,17.63,46.23,3.97,43.07
2020-08-09 13:00:00,40.95,108.53,2.56,15.21,44.5,3.48,46.01
2020-08-09 14:00:00,46.57,109.78,1.14,16.02,44.93,3.48,45.18
2020-08-09 15:00:00,38.4,107.14,0.48,9.09,38.89,3.48,60.86
2020-08-09 16:00:00,51.92,95.55,1.24,14.05,43.31,3.5,64.13
2020-08-09 17:00:00,59.75,96.97,1.02,17.95,46.41,3.81,41.73
2020-08-09 18:00:00,35.15,100.23,1.22,17.25,45.81,3.73,38.42
2020-08-09 19:00:00,34.02,97.36,1.53,13.32,42.55,3.48,40.27
2020-08-09 20:00:00,34.48,98.49,0.54,14.29,43.45,3.51,36.11
2020-08-09 21:00:00,47.92,110.65,0.13,16.91,45.73,3.48,29.9
2020-08-09 22:00:00,47.23,109.51,1.16,16.33,45.16,3.48,33.96
2020-08-09 23:00:00,35.3,87.61,1.6,16.26,44.99,3.48,33.86
2020-08-10 00:00:00,45.35,83.47,0.94,15.79,44.62,3.48,32.9
2020-08-10 01:00:00,30.23,69.54,0.95,15.95,44.88,3.48,33.71
2020-08-10 02:00:00,16.0,66.68,0.93,15.83,44.73,3.48,29.82
2020-08-10 03:00:00,31.1,67.44,0.9,15.91,44.69,3.49,29.94
2020-08-10 04:00:00,45.95,65.1,1.15,15.78,44.58,3.56,31.14
2020-08-10 05:00:00,56.28,60.62,1.08,15.28,44.34,4.43,34.56
2020-08-10 06:00:00,50.0,68.23,0.93,15.43,44.39,4.15,36.94
2020-08-10 07:00:00,51.25,70.88,1.1,15.68,44.48,3.59,35.76
2020-08-10 08:00:00,64.67,84.7,1.13,15.62,44.56,3.5,39.13
2020-08-10 09:00:00,80.6,90.22,1.04,15.55,44.39,3.57,43.2
2020-08-10 10:00:00,95.72,119.47,1.07,15.39,44.25,3.49,48.73
2020-08-10 11:00:00,78.85,115.5,0.49,13.97,43.1,3.74,55.2
2020-08-10 12:00:00,71.9,125.86,3.22,14.8,43.87,3.93,58.15
2020-08-10 13:00:00,98.47,157.97,1.9,16.93,38.97,4.2,53.11
2020-08-10 14:00:00,81.38,161.44,0.18,16.48,35.16,3.97,55.66
2020-08-10 15:00:00,69.42,137.71,0.78,16.3,35.07,3.63,52.9
2020-08-10 16:00:00,73.35,149.38,1.3,15.67,34.46,3.79,46.11
2020-08-10 17:00:00,74.28,150.9,0.98,16.6,35.3,3.48,44.56
2020-08-10 18:00:00,40.75,128.56,1.31,16.56,35.25,3.48,37.01
2020-08-10 19:00:00,69.28,123.56,1.76,16.89,35.56,3.6,39.74
2020-08-10 20:00:00,51.5,116.88,1.14,15.8,34.57,3.91,27.05
2020-08-10 21:00:00,63.12,110.76,1.36,16.1,34.86,4.56,17.36
2020-08-10 22:00:00,59.45,116.42,0.78,15.05,33.71,4.02,23.23
2020-08-10 23:00:00,43.4,108.18,0.45,15.29,34.5,3.73,20.98
2020-08-11 00:00:00,54.95,94.69,0.64,16.8,35.48,3.79,14.07
2020-08-11 01:00:00,50.88,84.28,0.48,14.86,33.9,3.48,23.59
2020-08-11 02:00:00,33.92,131.89,0.81,15.36,34.24,3.48,26.55
2020-08-11 03:00:00,44.83,133.99,0.57,16.62,35.44,4.44,20.7
2020-08-11 04:00:00,55.25,122.4,1.04,16.29,34.97,4.61,21.23
2020-08-11 05:00:00,,,,,,,
2020-08-11 06:00:00,,,,,,,
2020-08-11 07:00:00,,,,,,,
2020-08-11 08:00:00,,377.75,2.8,16.63,35.54,17.29,11.12
2020-08-11 09:00:00,,,0.0,23.2,40.59,3.49,25.36
2020-08-11 10:00:00,250.3,,1.58,22.62,40.39,3.48,35.08
2020-08-11 11:00:00,,,2.08,23.88,41.39,3.48,45.14
2020-08-11 12:00:00,,,1.87,26.03,43.36,3.48,50.47
2020-08-11 13:00:00,111.17,142.32,2.28,17.13,35.55,3.48,57.81
2020-08-11 14:00:00,,12.4,0.79,22.11,39.86,3.51,63.4
2020-08-11 15:00:00,,,1.28,22.16,40.03,3.61,59.64
2020-08-11 16:00:00,,,1.09,23.7,41.14,4.08,61.24
2020-08-11 17:00:00,53.5,,0.82,26.69,43.76,4.24,59.47
2020-08-11 18:00:00,,,1.19,24.3,41.76,3.78,58.06
2020-08-11 19:00:00,,,1.85,24.22,41.64,3.52,32.28
2020-08-11 20:00:00,,,0.56,20.47,38.41,3.48,27.82
2020-08-11 21:00:00,62.27,,0.01,22.08,39.74,4.01,39.12
2020-08-11 22:00:00,59.4,93.86,0.74,23.36,40.93,4.96,28.8
2020-08-11 23:00:00,33.33,111.15,0.17,25.21,42.43,3.73,22.62
2020-08-12 00:00:00,27.07,89.63,1.05,23.16,40.85,3.48,30.96
2020-08-12 01:00:00,23.6,64.36,1.0,22.91,40.6,3.65,24.6
2020-08-12 02:00:00,14.0,73.76,0.68,23.94,41.38,3.6,27.14
2020-08-12 03:00:00,17.27,81.65,0.62,21.58,39.4,3.58,33.5
2020-08-12 04:00:00,15.18,62.47,1.4,21.9,39.73,3.49,27.4
2020-08-12 05:00:00,9.68,73.44,1.43,22.37,39.88,3.73,22.13
2020-08-12 06:00:00,14.95,62.31,1.14,21.55,39.16,3.71,26.61
2020-08-12 07:00:00,11.12,58.77,1.47,22.1,39.66,4.06,23.55
2020-08-12 08:00:00,8.48,96.52,1.17,21.98,39.81,4.07,24.7
2020-08-12 09:00:00,31.08,70.03,1.27,21.93,39.83,3.81,21.41
2020-08-12 10:00:00,30.35,49.9,1.08,22.18,40.0,3.73,26.31
2020-08-12 11:00:00,32.25,64.37,0.87,19.92,38.09,3.49,38.81
2020-08-12 12:00:00,31.62,64.25,1.45,20.79,38.87,3.48,45.49
2020-08-12 13:00:00,19.0,57.75,1.98,18.63,37.03,3.63,52.61
2020-08-12 14:00:00,22.57,77.95,0.85,22.62,40.42,4.16,54.09
2020-08-12 15:00:00,14.85,74.16,1.83,22.72,40.27,3.58,60.28
2020-08-12 16:00:00,8.57,72.34,0.15,14.6,33.59,3.48,51.22
2020-08-12 17:00:00,83.53,93.89,1.69,20.62,38.62,3.64,45.15
2020-08-12 18:00:00,,,0.36,26.67,43.63,5.03,19.79
2020-08-12 19:00:00,,,0.82,35.64,51.0,3.95,11.07
2020-08-12 20:00:00,85.45,98.1,0.0,17.15,35.08,3.56,29.45
2020-08-12 21:00:00,63.45,94.89,0.17,13.42,32.05,3.5,34.87
2020-08-12 22:00:00,33.5,152.14,0.32,21.27,39.26,4.08,22.27
2020-08-12 23:00:00,43.1,154.78,1.49,24.76,42.32,4.36,13.25
2020-08-13 00:00:00,44.08,133.4,0.33,27.86,44.77,3.92,7.89
2020-08-13 01:00:00,79.0,151.69,0.0,25.31,42.51,4.32,10.78
